Date,CPID:CM03:3001:JT:CV_VALUE,CLL:CM03:2301:DS:LVL,CLL:CM03:2601:US:LVL,CPT:CM03:2302:DS:PRESS,Electric Heat Load Setpoint,Electric Heat Load Readback,Effective Gradient
2020-07-28-12:03:48,20.2,94.5338,76.2269,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:03:49,20.2,94.5338,76.2269,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:03:50,20.2,94.5338,76.2269,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:03:51,20.2,94.5338,76.2269,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:03:52,20.2,94.5338,76.3384,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:03:53,20.2,94.7974,76.1666,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:03:54,20.2,94.6066,76.3584,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:03:55,20.2,94.6066,76.1556,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:03:56,20.2,94.6066,76.1556,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:03:57,20.2,94.6066,76.429,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:03:58,20.2,94.4962,76.429,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:03:59,20.2,94.4962,76.429,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:04:00,20.2,94.6625,76.1547,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:04:01,20.2,94.6625,76.5612,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:04:02,20.2,94.9234,76.1669,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:04:03,20.2,94.6893,76.4539,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:04:04,20.2,94.5865,76.4539,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:04:05,20.2,94.7082,76.4539,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:04:06,20.2,94.4899,76.1075,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:04:07,20.2,94.9476,76.1075,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:04:08,20.2,94.5235,76.4806,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:04:09,20.2,94.5235,76.4806,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:04:10,20.2,94.5235,76.4806,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:04:11,20.2,94.5235,76.239,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:04:12,20.2,94.6958,76.3578,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:04:13,20.2,94.8318,76.3578,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:04:14,20.2,94.427,76.3578,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:04:15,20.2,94.427,76.3578,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:04:16,20.2,94.7856,76.3578,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:04:17,20.2,94.5833,76.0955,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:04:18,20.2,94.5833,76.5337,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:04:19,20.2,94.5833,76.0647,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:04:20,20.2,94.5833,76.4582,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:04:21,20.2,94.5833,76.4582,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:04:22,20.2,94.5833,76.0968,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:04:23,20.2,94.5833,76.282,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:04:24,20.2,94.5833,76.0716,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:04:25,20.2,94.5833,76.3214,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:04:26,20.2,94.6918,76.3214,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:04:27,20.2,94.483,76.0125,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:04:28,20.2,94.483,76.4224,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:04:29,20.2,94.483,76.4224,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:04:30,20.2,94.5931,76.4224,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:04:31,20.2,94.5931,76.4224,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:04:32,20.2,94.5931,76.639,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:04:33,20.2,94.5931,76.639,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:04:34,20.2,94.4794,76.3603,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:04:35,20.2,94.611,76.6424,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:04:36,20.2,94.611,76.3829,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:04:37,20.2,94.7395,76.6373,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:04:38,20.2,94.4809,76.4301,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:04:39,20.2,94.4809,76.3242,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:04:40,20.2,94.7119,76.5989,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:04:41,20.2,94.4763,76.3625,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:04:42,20.2,94.4763,76.4824,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:04:43,20.2,94.4763,76.4824,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:04:44,20.2,94.4763,76.2435,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:04:45,20.2,94.4763,76.2435,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:04:46,20.2,94.4763,76.2435,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:04:47,20.2,94.4763,76.2435,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:04:48,20.2,94.4763,76.0648,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:04:49,20.2,94.6007,76.2611,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:04:50,20.2,94.4693,76.2611,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:04:51,20.2,94.4693,76.2611,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:04:52,20.2,94.4693,76.2611,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:04:53,20.2,94.5906,76.1181,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:04:54,20.2,94.5906,76.1181,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:04:55,20.2,94.4157,76.1181,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:04:56,20.2,94.4157,76.2999,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:04:57,20.2,94.4157,76.2999,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:04:58,20.2,94.4157,76.4276,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:04:59,20.2,94.6199,76.4276,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:05:00,20.2,94.2528,76.2676,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:05:01,20.2,94.5579,76.2676,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:05:02,20.2,94.3654,76.2676,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:05:03,20.2,94.4804,76.1076,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:05:04,20.2,94.622,76.1076,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:05:05,20.2,94.2178,76.2453,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:05:06,20.2,94.6012,76.2453,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:05:07,20.2,94.4902,76.429,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:05:08,20.2,94.4902,76.0803,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:05:09,20.2,94.4902,76.0803,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:05:10,20.2,94.4902,76.0803,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:05:11,20.2,94.8526,76.0803,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:05:12,20.2,94.4879,76.42,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:05:13,20.2,94.4879,76.2198,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:05:14,20.2,94.4879,76.4352,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:05:15,20.2,94.4879,76.4352,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:05:16,20.2,94.6654,76.4352,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:05:17,20.2,94.4981,76.2125,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:05:18,20.2,94.4981,76.1074,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:05:19,20.2,94.4981,76.4698,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:05:20,20.2,94.4981,76.1966,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:05:21,20.2,94.4981,76.0911,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:05:22,20.2,94.4981,76.0911,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:05:23,20.2,94.4981,76.4231,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:05:24,20.2,94.4981,76.1713,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:05:25,20.2,94.4981,76.498,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:05:26,20.2,94.4981,76.498,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:05:27,20.2,94.4981,76.123,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:05:28,20.2,94.4981,76.123,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:05:29,20.2,94.4981,76.2922,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:05:30,20.2,94.4981,76.0417,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:05:31,20.2,94.3592,76.2263,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:05:32,20.2,94.3592,75.9681,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:05:33,20.2,94.5487,76.0864,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:05:34,20.2,94.5487,76.4735,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:05:35,20.2,94.5487,76.1387,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:05:36,20.2,94.5487,76.2581,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:05:37,20.2,94.3929,76.0712,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:05:38,20.2,94.3929,76.0712,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:05:39,20.2,94.3929,76.3789,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:05:40,20.2,94.3929,76.3789,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:05:41,20.2,94.5504,76.3789,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:05:42,20.2,94.5504,76.0516,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:05:43,20.2,94.4403,75.8656,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:05:44,20.2,94.4403,76.0935,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:05:45,20.2,94.4403,75.8903,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:05:46,20.2,94.564,76.2716,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:05:47,20.2,94.4602,76.3749,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:05:48,20.2,94.4602,76.0106,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:05:49,20.2,94.4602,76.0106,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:05:50,20.2,94.4602,76.0106,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:05:51,20.2,94.4602,76.484,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:05:52,20.2,94.4602,75.856,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:05:53,20.2,94.4602,76.253,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:05:54,20.2,94.4602,76.3794,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:05:55,20.2,94.4602,76.117,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:05:56,20.2,94.4602,76.117,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:05:57,20.2,94.4602,76.117,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:05:58,20.2,94.4602,76.117,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:05:59,20.2,94.4602,76.3496,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:06:00,20.2,94.4602,76.0708,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:06:01,20.2,94.4602,76.0708,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:06:02,20.2,94.4602,76.0708,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:06:03,20.2,94.4602,76.0708,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:06:04,20.2,94.2021,76.1891,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:06:05,20.2,94.5114,76.3784,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:06:06,20.2,94.5114,76.2538,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:06:07,20.2,94.1347,76.0972,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:06:08,20.2,94.5898,76.3494,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:06:09,20.2,94.4695,76.3494,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:06:10,20.2,94.4695,76.0621,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:06:11,20.2,94.4695,76.4036,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:06:12,20.2,94.275,76.1186,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:06:13,20.2,94.6105,75.9964,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:06:14,20.2,94.4722,76.4259,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:06:15,20.2,94.6052,76.1186,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:06:16,20.2,94.4549,76.1186,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:06:17,20.2,94.4549,76.2565,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:06:18,20.2,94.3406,76.1526,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:06:19,20.2,94.3406,76.1526,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:06:20,20.2,94.3406,76.1526,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:06:21,20.2,94.447,76.1526,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:06:22,20.2,94.447,76.0513,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:06:23,20.2,94.447,75.8961,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:06:24,20.2,94.447,75.8961,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:06:25,20.2,94.447,76.0751,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:06:26,20.2,94.447,76.0751,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:06:27,20.2,94.825,76.0751,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:06:28,20.2,94.4651,76.0751,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:06:29,20.2,94.1946,76.3741,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:06:30,20.2,94.6014,76.0834,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:06:31,20.2,94.2159,75.9687,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:06:32,20.2,94.5541,76.2296,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:06:33,20.2,94.5541,76.2296,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:06:34,20.2,94.3353,76.3544,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:06:35,20.2,94.3353,76.1768,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:06:36,20.2,94.4741,76.1768,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:06:37,20.2,94.4741,76.0662,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:06:38,20.2,94.4741,76.1977,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:06:39,20.2,94.4741,76.0473,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:06:40,20.2,94.4741,75.9269,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:06:41,20.2,94.4741,75.9269,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:06:42,20.2,94.4741,76.0315,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:06:43,20.2,94.4741,76.0315,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:06:44,20.2,94.4741,76.0315,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:06:45,20.2,94.3318,76.2402,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:06:46,20.2,94.1221,76.2402,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:06:47,20.2,94.4986,76.0621,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:06:48,20.2,94.4986,76.0621,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:06:49,20.2,94.1728,76.0621,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:06:50,20.2,94.5387,75.9469,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:06:51,20.2,94.1582,76.0979,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:06:52,20.2,94.315,76.0979,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:06:53,20.2,94.48,75.8583,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:06:54,20.2,94.48,76.0074,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:06:55,20.2,94.48,76.1577,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:06:56,20.2,94.48,75.8425,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:06:57,20.2,94.48,76.2622,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:06:58,20.2,94.3201,76.0871,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:06:59,20.2,94.1619,76.0871,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:07:00,20.2,94.4028,76.2187,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:07:01,20.2,94.1399,75.9918,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:07:02,20.2,94.2962,76.1866,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:07:03,20.2,94.4367,76.0672,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:07:04,20.2,94.4367,76.0672,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:07:05,20.2,94.4367,76.3309,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:07:06,20.2,94.3141,75.9148,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:07:07,20.2,94.3141,76.1144,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:07:08,20.2,94.2002,76.1144,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:07:09,20.2,94.2002,76.1144,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:07:10,20.2,94.2002,76.1144,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:07:11,20.2,94.2002,75.9469,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:07:12,20.2,94.3719,76.1891,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:07:13,20.2,94.182,76.0625,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:07:14,20.2,94.3375,75.84,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:07:15,20.2,94.1538,76.16,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:07:16,20.2,94.1538,76.3897,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:07:17,20.2,94.2703,76.0451,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:07:18,20.2,94.1254,76.0451,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:07:19,20.2,94.243,75.8545,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:07:20,20.2,94.4271,76.0872,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:07:21,20.2,94.1587,76.0872,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:07:22,20.2,94.4457,75.9827,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:07:23,20.2,94.4457,75.7915,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:07:24,20.2,94.3122,75.7915,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:07:25,20.2,94.1899,76.2006,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:07:26,20.2,94.1899,76.0767,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:07:27,20.2,94.1899,76.0767,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:07:28,20.2,94.1899,76.0767,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:07:29,20.2,94.3891,76.0767,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:07:30,20.2,94.3891,76.0767,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:07:31,20.2,94.3891,76.0767,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:07:32,20.2,94.132,76.0767,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:07:33,20.2,94.3476,75.9606,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:07:34,20.2,94.4742,76.0765,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:07:35,20.2,94.4742,76.0765,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:07:36,20.2,94.3283,75.8388,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:07:37,20.2,94.454,76.0643,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:07:38,20.2,94.2592,76.0643,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:07:39,20.2,94.2592,76.0643,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:07:40,20.2,94.1185,76.0643,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:07:41,20.2,94.287,76.0643,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:07:42,20.2,94.1585,76.178,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:07:43,20.2,94.1585,76.0488,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:07:44,20.2,94.3381,76.0488,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:07:45,20.2,94.3381,75.8145,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:07:46,20.2,94.3381,75.8145,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:07:47,20.2,94.211,75.8145,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:07:48,20.2,94.211,76.0537,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:07:49,20.2,94.211,76.0537,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:07:50,20.2,94.329,75.9189,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:07:51,20.2,94.205,76.0719,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:07:52,20.2,94.205,76.0719,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:07:53,20.2,94.4197,76.0719,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:07:54,20.2,94.2303,76.2635,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:07:55,20.2,94.1242,75.9678,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:07:56,20.2,94.1242,75.9678,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:07:57,20.2,94.1242,75.9678,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:07:58,20.2,94.1242,75.9678,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:07:59,20.2,94.4331,76.2646,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:08:00,20.2,94.1783,76.0464,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:08:01,20.2,94.1783,76.1663,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:08:02,20.2,94.1783,75.7796,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:08:03,20.2,94.4595,75.7796,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:08:04,20.2,94.3198,76.4206,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:08:05,20.2,94.1041,75.763,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:08:06,20.2,94.3377,76.1154,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:08:07,20.2,94.1186,76.1154,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:08:08,20.2,94.1186,76.0047,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:08:09,20.2,94.1186,75.7793,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:08:10,20.2,94.1186,75.9857,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:08:11,20.2,94.2259,75.9857,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:08:12,20.2,94.2259,75.8524,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:08:13,20.2,94.2259,76.0422,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:08:14,20.2,94.1132,76.0422,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:08:15,20.2,94.1132,75.7444,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:08:16,20.2,94.4114,75.7444,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:08:17,20.2,94.4114,75.7444,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:08:18,20.2,94.4114,75.8551,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:08:19,20.2,94.1395,76.1281,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:08:20,20.2,94.1395,76.0262,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:08:21,20.2,94.1395,76.0262,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:08:22,20.2,94.1395,76.0262,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:08:23,20.2,94.1395,76.0262,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:08:24,20.2,94.1395,76.168,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:08:25,20.2,94.4042,76.168,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:08:26,20.2,94.4042,75.9523,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:08:27,20.2,94.1337,75.7339,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:08:28,20.2,94.5209,76.0359,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:08:29,20.2,94.1544,75.8027,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:08:30,20.2,94.1544,75.9812,118.75,16.0,16.0,7.87504806945e-05
2020-07-28-12:08:31,20.2,94.1544,75.8681,118.75,16.0,16.0,7.87504806945e-05
