Date,CPV:CM02:3001:JT:POS_RBV,CLL:CM02:2301:DS:LVL,CLL:CM02:2601:US:LVL,ACCL:L1B:0240:GACT,CHTR:CM02:1455:HV:POWER,CPT:CM02:2302:DS:PRESS
2019-03-27-16:35:34,24.0508,97.2597,74.7588,15.9151,1.92181,28.5541
2019-03-27-16:35:35,24.0508,97.3681,74.7588,15.9151,1.92181,28.5541
2019-03-27-16:35:36,24.0508,97.3681,74.9294,15.9151,1.92181,28.5541
2019-03-27-16:35:37,24.0508,97.2064,74.9294,15.9151,1.92181,28.5541
2019-03-27-16:35:38,24.0508,97.3742,74.7669,15.9151,1.92181,28.5541
2019-03-27-16:35:39,24.0508,97.2045,74.7669,15.9151,1.92181,28.5541
2019-03-27-16:35:40,24.0508,97.3954,74.7669,15.9151,1.92181,28.5541
2019-03-27-16:35:41,24.0508,96.9989,74.7669,15.9151,1.92181,28.5541
2019-03-27-16:35:42,24.0508,97.2794,74.7669,15.9151,1.92181,28.5541
2019-03-27-16:35:43,24.0508,97.2794,74.7669,15.9151,1.92181,28.5541
2019-03-27-16:35:44,24.0508,97.4966,74.7669,15.9151,1.92181,28.5541
2019-03-27-16:35:45,24.0508,97.1555,74.9197,15.9151,1.92181,28.5541
2019-03-27-16:35:46,23.9141,97.3689,74.806,15.9151,1.92181,28.5541
2019-03-27-16:35:47,23.9141,97.2614,74.806,15.9151,1.92181,28.5541
2019-03-27-16:35:48,23.9141,97.2614,74.806,15.9151,1.92181,28.5541
2019-03-27-16:35:49,23.9141,97.2614,74.806,15.9151,1.92181,28.5541
2019-03-27-16:35:50,23.9141,97.0702,74.806,15.9151,1.92181,28.5541
2019-03-27-16:35:51,23.9141,97.2937,74.806,15.9151,1.92181,28.5541
2019-03-27-16:35:52,23.9141,97.1665,74.806,15.9151,1.92181,28.5541
2019-03-27-16:35:53,23.9141,97.4075,74.806,15.9151,1.92181,28.5541
2019-03-27-16:35:54,23.9141,97.1347,74.7054,15.9151,1.92181,28.5541
2019-03-27-16:35:55,23.9141,97.3557,74.8951,15.9151,1.92181,28.5541
2019-03-27-16:35:56,23.9141,97.1998,74.7111,15.9151,1.92181,28.5541
2019-03-27-16:35:57,23.9141,97.3353,74.8341,15.9151,1.92181,28.5541
2019-03-27-16:35:58,23.9141,97.3353,74.7233,15.9151,1.92181,28.5541
2019-03-27-16:35:59,23.9141,97.2239,74.7233,15.9151,1.92181,28.5541
2019-03-27-16:36:00,23.9141,97.3492,74.7233,15.9151,1.92181,28.5541
2019-03-27-16:36:01,23.9141,97.2012,74.7233,15.9151,1.92181,28.5541
2019-03-27-16:36:02,23.9141,97.3693,74.8845,15.9151,1.92181,28.5541
2019-03-27-16:36:03,23.9141,97.2533,74.7162,15.9151,1.92181,28.5541
2019-03-27-16:36:04,23.9141,97.3923,74.9004,15.9151,1.92181,28.5541
2019-03-27-16:36:05,23.9141,97.1964,74.7043,15.9151,1.92181,28.5541
2019-03-27-16:36:06,23.9141,97.1964,74.7043,15.9151,1.92181,28.5541
2019-03-27-16:36:07,23.7734,97.3751,74.7043,15.9151,1.92181,28.5541
2019-03-27-16:36:08,23.7734,97.2514,74.7043,15.9151,1.92181,28.5541
2019-03-27-16:36:09,23.7734,97.4063,74.8171,15.9151,1.92181,28.5541
2019-03-27-16:36:10,23.7734,97.2252,74.8171,15.9151,1.92181,28.5541
2019-03-27-16:36:11,23.7734,97.2252,74.8171,15.9151,1.92181,28.5541
2019-03-27-16:36:12,23.7734,97.1065,74.8171,15.9151,1.92181,28.5541
2019-03-27-16:36:13,23.7734,97.2802,74.8171,15.9151,1.92181,28.5541
2019-03-27-16:36:14,23.7734,97.0594,74.8171,15.9151,1.92181,28.5541
2019-03-27-16:36:15,23.7734,97.2873,74.8171,15.9151,1.92181,28.5541
2019-03-27-16:36:16,23.7734,97.1082,74.8171,15.9151,1.92181,28.5541
2019-03-27-16:36:17,23.7734,97.2137,74.8171,15.9151,1.92181,28.5541
2019-03-27-16:36:18,23.7734,96.8988,74.6975,15.9151,1.92181,28.5541
2019-03-27-16:36:19,23.7734,97.2086,74.8956,15.9151,1.92181,28.5541
2019-03-27-16:36:20,23.7734,97.2086,74.7277,15.9151,1.92181,28.5541
2019-03-27-16:36:21,23.7734,97.4129,74.8501,15.9151,1.92181,28.5541
2019-03-27-16:36:22,23.7734,97.2628,74.8501,15.9151,1.92181,28.5541
2019-03-27-16:36:23,23.7734,97.0661,74.6691,15.9151,1.92181,28.5541
2019-03-27-16:36:24,23.7734,97.4853,74.8775,15.9151,1.92181,28.5541
2019-03-27-16:36:25,23.7734,96.8813,74.8775,15.9151,1.92181,28.5541
2019-03-27-16:36:26,23.7734,97.481,74.8775,15.9151,1.92181,28.5541
2019-03-27-16:36:27,23.7734,96.8622,74.6984,15.9151,1.92181,28.5541
2019-03-27-16:36:28,23.7734,97.2416,74.6984,15.9151,1.92181,28.5541
2019-03-27-16:36:29,23.7734,96.9434,74.6984,15.9151,1.92181,28.5541
2019-03-27-16:36:30,23.7734,97.3067,74.6984,15.9151,1.92181,28.5541
2019-03-27-16:36:31,23.7734,97.1367,74.8893,15.9151,1.92181,28.5541
2019-03-27-16:36:32,23.7734,97.1367,74.777,15.9151,1.92181,28.5541
2019-03-27-16:36:33,23.7734,97.1367,74.777,15.9151,1.92181,28.5541
2019-03-27-16:36:34,23.7734,97.1367,74.777,15.9151,1.92181,28.5541
2019-03-27-16:36:35,23.7734,97.2702,74.777,15.9151,1.92181,28.5541
2019-03-27-16:36:36,23.7734,97.2702,74.777,15.9151,1.92181,28.5541
2019-03-27-16:36:37,23.7734,97.2702,74.9011,15.9151,1.92181,28.5541
2019-03-27-16:36:38,23.7734,96.817,74.6835,15.9151,1.92181,28.5541
2019-03-27-16:36:39,23.7734,97.3691,74.784,15.9151,1.92181,28.5541
2019-03-27-16:36:40,23.7734,97.201,74.6421,15.9151,1.92181,28.5541
2019-03-27-16:36:41,23.7734,97.201,74.8427,15.9151,1.92181,28.5541
2019-03-27-16:36:42,23.7734,96.9112,74.6509,15.9033,1.92181,28.5541
2019-03-27-16:36:43,23.7734,97.1673,74.7953,15.9033,1.92181,28.5541
2019-03-27-16:36:44,23.7734,97.3734,74.7953,15.9033,1.92181,28.5541
2019-03-27-16:36:45,23.7734,96.8583,74.6057,15.9033,1.92181,28.5541
2019-03-27-16:36:46,23.7734,97.2762,74.7947,15.9033,1.92181,28.5541
2019-03-27-16:36:47,23.7734,97.1394,74.7947,15.9033,1.92181,28.5541
2019-03-27-16:36:48,23.7734,97.2583,74.7947,15.9033,1.92181,28.5541
2019-03-27-16:36:49,23.7734,97.1241,74.7947,15.9033,1.92181,28.5541
2019-03-27-16:36:50,23.7734,97.2625,74.7947,15.9033,1.92181,28.5541
2019-03-27-16:36:51,23.7734,96.8633,74.6892,15.9033,1.92181,28.5541
2019-03-27-16:36:52,23.7734,97.2702,74.6892,15.9033,1.92181,28.5541
2019-03-27-16:36:53,23.7734,96.9105,74.6892,15.9033,1.92181,28.5541
2019-03-27-16:36:54,23.7734,97.1454,74.6892,15.9033,1.92181,28.5541
2019-03-27-16:36:55,23.7734,97.1454,74.6892,15.9033,1.92181,28.5541
2019-03-27-16:36:56,23.7734,96.9082,74.6892,15.9033,1.92181,28.5541
2019-03-27-16:36:57,23.7734,97.3711,74.6892,15.8924,1.92181,28.5541
2019-03-27-16:36:58,23.7734,96.8115,74.6892,15.9047,1.92181,28.5541
2019-03-27-16:36:59,23.7734,97.2677,74.6892,15.9047,1.92181,28.5541
2019-03-27-16:37:00,23.7734,96.8244,74.6892,15.9047,1.92181,28.5541
2019-03-27-16:37:01,23.7734,97.3216,74.6892,15.9047,1.92181,28.5541
2019-03-27-16:37:02,23.7734,96.9439,74.5308,15.9047,1.92181,28.5541
2019-03-27-16:37:03,23.7734,97.2302,74.7387,15.9047,1.92181,28.5541
2019-03-27-16:37:04,23.7734,96.8342,74.7387,15.9047,1.92181,28.5541
2019-03-27-16:37:05,23.7734,97.244,74.7387,15.9047,1.92181,28.5541
2019-03-27-16:37:06,23.7734,97.244,74.7387,15.9047,1.92181,28.5541
2019-03-27-16:37:07,23.7734,97.244,74.7387,15.9047,1.92181,28.5541
2019-03-27-16:37:08,23.7734,97.244,74.7387,15.9047,1.92181,28.5541
2019-03-27-16:37:09,23.7734,96.8121,74.7387,15.9047,1.92181,28.5541
2019-03-27-16:37:10,23.7734,97.2578,74.7387,15.9047,1.92181,28.5541
2019-03-27-16:37:11,23.7734,96.9433,74.7387,15.9047,1.92181,28.5541
2019-03-27-16:37:12,23.7734,97.2423,74.7387,15.8946,1.92181,28.5541
2019-03-27-16:37:13,23.7734,96.9398,74.5951,15.8946,1.92181,28.5541
2019-03-27-16:37:14,23.7734,97.2408,74.8233,15.8946,1.92181,28.5541
2019-03-27-16:37:15,23.7734,96.8258,74.6378,15.8946,1.92181,28.5541
2019-03-27-16:37:16,23.7734,97.3186,74.8175,15.8946,1.92181,28.5541
2019-03-27-16:37:17,23.7734,96.848,74.6779,15.8946,1.92181,28.5541
2019-03-27-16:37:18,23.7734,97.245,74.792,15.8946,1.92181,28.5541
2019-03-27-16:37:19,23.7734,96.9741,74.792,15.8946,1.92181,28.5541
2019-03-27-16:37:20,23.7734,97.3672,74.792,15.8946,1.92181,28.5541
2019-03-27-16:37:21,23.7734,97.2531,74.792,15.8946,1.92181,28.5541
2019-03-27-16:37:22,23.7734,96.884,74.4417,15.8946,1.92181,28.5541
2019-03-27-16:37:23,23.7734,97.7057,74.9012,15.8946,1.92181,28.5541
2019-03-27-16:37:24,23.7734,96.7928,74.7216,15.8946,1.92181,28.5541
2019-03-27-16:37:25,23.7734,97.4745,74.8609,15.8946,1.92181,28.5541
2019-03-27-16:37:26,23.7734,97.0031,74.6473,15.8946,1.92181,28.5541
2019-03-27-16:37:27,23.7734,97.2055,74.6473,15.8946,1.92181,28.5541
2019-03-27-16:37:28,23.7734,97.0074,74.8673,15.8946,1.92181,28.5541
2019-03-27-16:37:29,23.7734,96.8673,74.6864,15.8946,1.92181,28.5541
2019-03-27-16:37:30,23.7734,97.1448,74.8993,15.8946,1.92181,28.5541
2019-03-27-16:37:31,23.7734,96.8572,74.6383,15.8946,1.92181,28.5541
2019-03-27-16:37:32,23.7734,97.2552,74.6383,15.8946,1.92181,28.5541
2019-03-27-16:37:33,23.7734,96.8404,74.6383,15.8946,1.92181,28.5541
2019-03-27-16:37:34,23.7734,97.2401,74.6383,15.8946,1.92181,28.5541
2019-03-27-16:37:35,23.7734,96.9853,74.7941,15.8946,1.92181,28.5541
2019-03-27-16:37:36,23.7734,96.9853,74.7941,15.8946,1.92181,28.5541
2019-03-27-16:37:37,23.7734,96.8481,74.5136,15.8946,1.92181,28.5541
2019-03-27-16:37:38,23.7734,96.9483,74.6946,15.8946,1.92181,28.5541
2019-03-27-16:37:39,23.7734,96.9483,74.6946,15.8946,1.92181,28.5541
2019-03-27-16:37:40,23.7734,97.315,74.8497,15.8946,1.92181,28.5541
2019-03-27-16:37:41,23.7734,96.9071,74.7388,15.8946,1.92181,28.5541
2019-03-27-16:37:42,23.7734,96.9071,74.7388,15.8946,1.92181,28.5541
2019-03-27-16:37:43,23.7734,96.9071,74.7388,15.8946,1.92181,28.5541
2019-03-27-16:37:44,23.7734,96.9071,74.4962,15.8946,1.92181,28.5541
2019-03-27-16:37:45,23.7734,97.3041,74.763,15.8946,1.92181,28.5541
2019-03-27-16:37:46,23.7734,96.8098,74.6017,15.8946,1.92181,28.5541
2019-03-27-16:37:47,23.7734,97.2177,74.7935,15.8946,1.92181,28.5541
2019-03-27-16:37:48,23.7734,96.9115,74.6694,15.8946,1.92181,28.5541
2019-03-27-16:37:49,23.7734,96.9115,74.6694,15.8946,1.92181,28.5541
2019-03-27-16:37:50,23.7734,96.9115,74.6694,15.8946,1.92181,28.5541
2019-03-27-16:37:51,22.4023,97.0511,74.6694,15.8946,1.92181,28.5541
2019-03-27-16:37:52,24.0508,96.8292,74.5355,15.8946,1.92181,28.5541
2019-03-27-16:37:53,24.0508,96.8292,74.7632,15.8946,1.92181,28.5541
2019-03-27-16:37:54,24.0508,96.8292,74.7632,15.8946,1.92181,28.5541
2019-03-27-16:37:55,24.0508,97.0279,74.7632,15.8946,1.92181,28.5541
2019-03-27-16:37:56,24.0508,97.2,74.7632,15.8946,1.92181,28.5541
2019-03-27-16:37:57,24.0508,96.8111,74.4188,15.8946,1.92181,28.5541
2019-03-27-16:37:58,24.0508,97.1457,74.6886,15.8946,1.92181,28.5541
2019-03-27-16:37:59,24.0508,97.1457,74.6886,15.8946,1.92181,28.5541
2019-03-27-16:38:00,24.0508,97.1457,74.6886,15.8946,1.92181,28.5541
2019-03-27-16:38:01,24.0508,96.8258,74.5389,15.8946,1.92181,28.5541
2019-03-27-16:38:02,24.0508,96.8258,74.6612,15.8946,1.92181,28.5541
2019-03-27-16:38:03,24.0508,96.8258,74.6612,15.8946,1.92181,28.5541
2019-03-27-16:38:04,24.0508,96.8258,74.6612,15.8946,1.92181,28.5541
2019-03-27-16:38:05,24.0508,96.9982,74.6612,15.8946,1.92181,28.5541
2019-03-27-16:38:06,24.0508,96.808,74.6612,15.8946,1.92181,28.5541
2019-03-27-16:38:07,24.0508,96.808,74.6612,15.8946,1.92181,28.5541
2019-03-27-16:38:08,24.0508,96.808,74.4898,15.8946,1.92181,28.5541
2019-03-27-16:38:09,24.0508,97.1632,74.6966,15.8946,1.92181,28.5541
2019-03-27-16:38:10,24.0508,96.8969,74.5709,15.8946,1.92181,28.5541
2019-03-27-16:38:11,24.0508,96.8969,74.5709,15.8946,1.92181,28.5541
2019-03-27-16:38:12,24.0508,96.8969,74.5709,15.8946,1.92181,28.5541
2019-03-27-16:38:13,24.0508,96.8969,74.6875,15.8946,1.92181,28.5541
2019-03-27-16:38:14,24.0508,96.8969,74.6875,15.8946,1.92181,28.5541
2019-03-27-16:38:15,24.0508,96.8969,74.6875,15.8946,1.92181,28.5541
2019-03-27-16:38:16,24.0508,97.1064,74.6875,15.8946,1.92181,28.5541
2019-03-27-16:38:17,24.0508,97.1064,74.6875,15.8946,1.92181,28.5541
2019-03-27-16:38:18,24.0508,97.1064,74.6875,15.8946,1.92181,28.5541
2019-03-27-16:38:19,24.0508,97.1064,74.4682,15.8946,1.92181,28.5541
2019-03-27-16:38:20,24.0508,97.1064,74.6576,15.8946,1.92181,28.5541
2019-03-27-16:38:21,24.0508,96.8082,74.5463,15.8946,1.92181,28.5541
2019-03-27-16:38:22,24.0508,96.9566,74.8191,15.8946,1.92181,28.5541
2019-03-27-16:38:23,24.0508,96.8175,74.3771,15.8946,1.92181,28.5541
2019-03-27-16:38:24,24.0508,96.9897,74.6391,15.8946,1.92181,28.5541
2019-03-27-16:38:25,24.0508,96.8059,74.6391,15.8946,1.92181,28.5541
2019-03-27-16:38:26,24.0508,97.0356,74.5364,15.8946,1.92181,28.5541
2019-03-27-16:38:27,24.0508,97.0356,74.6478,15.8946,1.92181,28.5541
2019-03-27-16:38:28,24.0508,97.0356,74.6478,15.8946,1.92181,28.5541
2019-03-27-16:38:29,24.0508,97.0356,74.6478,15.8946,1.92181,28.5541
2019-03-27-16:38:30,24.0508,96.8091,74.6478,15.8946,1.92181,28.5541
2019-03-27-16:38:31,24.0508,96.8091,74.5215,15.8946,1.92181,28.5541
2019-03-27-16:38:32,24.0508,97.032,74.7333,15.8946,1.92181,28.5541
2019-03-27-16:38:33,24.0508,96.8594,74.7333,15.8946,1.92181,28.5541
2019-03-27-16:38:34,24.0508,97.0276,74.6143,15.8946,1.92181,28.5541
2019-03-27-16:38:35,24.0508,96.8427,74.6143,15.8946,1.92181,28.5541
2019-03-27-16:38:36,24.0508,96.9869,74.6143,15.8946,1.92181,28.5541
2019-03-27-16:38:37,24.0508,97.1292,74.6143,15.8946,1.92181,28.5541
2019-03-27-16:38:38,24.0508,96.8145,74.6143,15.8946,1.92181,28.5541
2019-03-27-16:38:39,24.0508,96.9939,74.7802,15.8946,1.92181,28.5541
2019-03-27-16:38:40,24.0508,96.8501,74.553,15.8946,1.92181,28.5541
2019-03-27-16:38:41,24.0508,97.0026,74.7552,15.8946,1.92181,28.5541
2019-03-27-16:38:42,24.0508,96.8715,74.6281,15.8946,1.92181,28.5541
2019-03-27-16:38:43,24.0508,96.8715,74.4463,15.8946,1.92181,28.5541
2019-03-27-16:38:44,24.0508,97.2586,74.6516,15.8946,1.92181,28.5541
2019-03-27-16:38:45,24.0508,96.8331,74.407,15.8946,1.92181,28.5541
2019-03-27-16:38:46,24.0508,96.9878,74.7937,15.8946,1.92181,28.5541
2019-03-27-16:38:47,24.0508,96.8374,74.4234,15.8946,1.92181,28.5541
2019-03-27-16:38:48,24.0508,96.8374,74.6589,15.8946,1.92181,28.5541
2019-03-27-16:38:49,24.0508,96.8374,74.6589,15.8946,1.92181,28.5541
2019-03-27-16:38:50,24.0508,96.9787,74.6589,15.8946,1.92181,28.5541
2019-03-27-16:38:51,24.0508,97.1513,74.6589,15.8946,1.92181,28.5541
2019-03-27-16:38:52,24.0508,97.1513,74.509,15.8946,1.92181,28.5541
2019-03-27-16:38:53,24.0508,96.8389,74.509,15.8946,1.92181,28.5541
2019-03-27-16:38:54,24.0508,96.8389,74.509,15.8946,1.92181,28.5541
2019-03-27-16:38:55,24.0508,96.8389,74.509,15.8946,1.92181,28.5541
2019-03-27-16:38:56,24.0508,97.0667,74.3952,15.8946,1.92181,28.5541
2019-03-27-16:38:57,24.0508,96.9424,74.7374,15.8946,1.92181,28.5541
2019-03-27-16:38:58,24.0508,96.79,74.4891,15.8946,1.92181,28.5541
2019-03-27-16:38:59,24.0508,97.099,74.6528,15.8946,1.92181,28.5541
2019-03-27-16:39:00,24.0508,97.099,74.3772,15.8946,1.92181,28.5541
2019-03-27-16:39:01,24.0508,96.8305,74.3772,15.8946,1.92181,28.5541
2019-03-27-16:39:02,24.0508,96.8305,74.3772,15.8946,1.92181,28.5541
2019-03-27-16:39:03,24.0508,96.8305,74.3772,15.8946,1.92181,28.5541
2019-03-27-16:39:04,24.0508,96.9987,74.701,15.8946,1.92181,28.5541
2019-03-27-16:39:05,24.0508,96.795,74.5514,15.8946,1.92181,28.5541
2019-03-27-16:39:06,24.0508,96.795,74.4365,15.8946,1.92181,28.5541
2019-03-27-16:39:07,24.0508,96.795,74.4365,15.8946,1.92181,28.5541
2019-03-27-16:39:08,24.0508,96.795,74.4365,15.8946,1.92181,28.5541
2019-03-27-16:39:09,24.0508,96.795,74.4365,15.8946,1.92181,28.5541
2019-03-27-16:39:10,24.0508,96.9623,74.6269,15.8946,1.92181,28.5541
2019-03-27-16:39:11,24.0508,96.8322,74.36,15.8946,1.92181,28.5541
2019-03-27-16:39:12,24.0508,97.0887,74.36,15.8946,1.92181,28.5541
2019-03-27-16:39:13,24.0508,96.8126,74.36,15.8946,1.92181,28.5541
2019-03-27-16:39:14,24.0508,96.9538,74.36,15.8946,1.92181,28.5541
2019-03-27-16:39:15,24.0508,96.8274,74.36,15.8946,1.92181,28.5541
2019-03-27-16:39:16,24.0508,96.8274,74.36,15.8946,1.92181,28.5541
2019-03-27-16:39:17,24.0508,96.9918,74.5114,15.8946,1.92181,28.5541
2019-03-27-16:39:18,24.0508,96.836,74.3782,15.8946,1.92181,28.5541
2019-03-27-16:39:19,24.0508,96.836,74.6386,15.8946,1.92181,28.5541
2019-03-27-16:39:20,24.0508,96.836,74.3374,15.8946,1.92181,28.5541
2019-03-27-16:39:21,24.0508,96.836,74.5738,15.8946,1.92181,28.5541
2019-03-27-16:39:22,24.0508,96.836,74.3443,15.8946,1.92181,28.5541
2019-03-27-16:39:23,24.0508,96.836,74.3443,15.8946,1.92181,28.5541
2019-03-27-16:39:24,24.0508,96.836,74.3443,15.8946,1.92181,28.5541
2019-03-27-16:39:25,24.0508,96.836,74.3443,15.8946,1.92181,28.5541
2019-03-27-16:39:26,24.0508,96.836,74.4839,15.8826,1.92181,28.5541
2019-03-27-16:39:27,24.0508,96.836,74.4839,15.8826,1.92181,28.5541
2019-03-27-16:39:28,24.0508,96.9724,74.5929,15.8826,1.92181,28.5541
2019-03-27-16:39:29,24.0508,96.7927,74.366,15.8826,1.92181,28.5541
2019-03-27-16:39:30,24.0508,96.7927,74.366,15.8826,1.92181,28.5541
2019-03-27-16:39:31,24.0508,96.9397,74.6656,15.8826,1.92181,28.5541
2019-03-27-16:39:32,24.0508,97.0698,74.5414,15.8826,1.92181,28.5541
2019-03-27-16:39:33,24.0508,96.9665,74.5414,15.8826,1.92181,28.5541
2019-03-27-16:39:34,24.0508,96.8155,74.5414,15.8826,1.92181,28.5541
2019-03-27-16:39:35,24.0508,96.8155,74.3777,15.8935,1.92181,28.5541
2019-03-27-16:39:36,24.0508,96.9859,74.5812,15.8935,1.92181,28.5541
2019-03-27-16:39:37,24.0508,96.7889,74.3527,15.8833,1.92181,28.5541
2019-03-27-16:39:38,24.0508,97.0039,74.5666,15.8833,1.92181,28.5541
2019-03-27-16:39:39,24.0508,97.0039,74.3863,15.8833,1.92181,28.5541
2019-03-27-16:39:40,24.0508,97.0039,74.5411,15.8833,1.92181,28.5541
2019-03-27-16:39:41,24.0508,96.8076,74.5411,15.8833,1.92181,28.5541
2019-03-27-16:39:42,24.0508,96.8076,74.3392,15.8833,1.92181,28.5541
2019-03-27-16:39:43,24.0508,97.0203,74.5778,15.8833,1.92181,28.5541
2019-03-27-16:39:44,24.0508,96.8181,74.3645,15.8833,1.92181,28.5541
2019-03-27-16:39:45,24.0508,97.0154,74.7107,15.8833,1.92181,28.5541
2019-03-27-16:39:46,24.0508,96.8111,74.4755,15.8833,1.92181,28.5541
2019-03-27-16:39:47,24.0508,96.8111,74.4755,15.8833,1.92181,28.5541
2019-03-27-16:39:48,24.0508,97.0085,74.4755,15.8833,1.92181,28.5541
2019-03-27-16:39:49,24.0508,97.0085,74.4755,15.8833,1.92181,28.5541
2019-03-27-16:39:50,24.0508,97.0085,74.6413,15.8833,1.92181,28.5541
2019-03-27-16:39:51,24.0508,96.8258,74.4135,15.8833,1.92181,28.5541
2019-03-27-16:39:52,24.0508,96.8258,74.4135,15.8833,1.92181,28.5541
2019-03-27-16:39:53,24.0508,96.8258,74.4135,15.8833,1.92181,28.5541
2019-03-27-16:39:54,24.0508,97.0852,74.4135,15.8833,1.92181,28.5541
2019-03-27-16:39:55,24.0508,96.9091,74.4135,15.8833,1.92181,28.5541
2019-03-27-16:39:56,24.0508,96.9091,74.4135,15.8833,1.92181,28.5541
2019-03-27-16:39:57,24.0508,96.8019,74.4135,15.8833,1.92181,28.5541
2019-03-27-16:39:58,24.0508,96.8019,74.5224,15.8833,1.92181,28.5541
2019-03-27-16:39:59,24.0508,96.8019,74.5224,15.8833,1.92181,28.5541
2019-03-27-16:40:00,24.0508,96.8019,74.3684,15.8833,1.92181,28.5541
2019-03-27-16:40:01,24.0508,96.8019,74.512,15.8833,1.92181,28.5541
2019-03-27-16:40:02,24.0508,96.8019,74.3564,15.8833,1.92181,28.5541
2019-03-27-16:40:03,24.0508,96.8019,74.535,15.8833,1.92181,28.5541
2019-03-27-16:40:04,24.0508,96.8019,74.3413,15.8833,1.92181,28.5541
2019-03-27-16:40:05,24.0508,97.0479,74.3413,15.8833,1.92181,28.5541
2019-03-27-16:40:06,24.0508,96.6136,74.3413,15.8833,1.92181,28.5541
2019-03-27-16:40:07,24.0508,96.8502,74.3413,15.8833,1.92181,28.5541
2019-03-27-16:40:08,24.0508,96.8502,74.3413,15.8833,1.92181,28.5541
2019-03-27-16:40:09,24.0508,96.8502,74.3413,15.8833,1.92181,28.5541
2019-03-27-16:40:10,24.0508,96.8502,74.3413,15.8833,1.92181,28.5541
2019-03-27-16:40:11,24.0508,96.8502,74.3413,15.8833,1.92181,28.5541
2019-03-27-16:40:12,24.0508,96.8502,74.3413,15.8833,1.92181,28.5541
2019-03-27-16:40:13,24.0508,96.8502,74.3413,15.8833,1.92181,28.5541
2019-03-27-16:40:14,24.0508,96.8502,74.3413,15.8833,1.92181,28.5541
2019-03-27-16:40:15,24.0508,96.8502,74.3413,15.8833,1.92181,28.5541
2019-03-27-16:40:16,24.0508,96.8502,74.4518,15.8833,1.92181,28.5541
2019-03-27-16:40:17,24.0508,96.8502,74.4518,15.8833,1.92181,28.5541
2019-03-27-16:40:18,24.0508,96.8502,74.3468,15.8833,1.92181,28.5541
2019-03-27-16:40:19,24.0508,96.7482,74.3468,15.8833,1.92181,28.5541
2019-03-27-16:40:20,24.0508,96.8792,74.559,15.8833,1.92181,28.5541
2019-03-27-16:40:21,24.0508,96.8792,74.3687,15.8833,1.92181,28.5541
2019-03-27-16:40:22,24.0508,96.8792,74.3687,15.8833,1.92181,28.5541
2019-03-27-16:40:23,24.0508,96.8792,74.3687,15.8833,1.92181,28.5541
2019-03-27-16:40:24,24.0508,96.7771,74.3687,15.8833,1.92181,28.5541
2019-03-27-16:40:25,24.0508,96.7771,74.4892,15.8833,1.92181,28.5541
2019-03-27-16:40:26,24.0508,96.7771,74.3379,15.8833,1.92181,28.5541
2019-03-27-16:40:27,24.0508,96.7771,74.3379,15.8833,1.92181,28.5541
2019-03-27-16:40:28,24.0508,96.6412,74.3379,15.8833,1.92181,28.5541
2019-03-27-16:40:29,24.0508,96.8019,74.3379,15.8833,1.92181,28.5541
2019-03-27-16:40:30,24.0508,96.8019,74.4587,15.8833,1.92181,28.5541
2019-03-27-16:40:31,24.0508,96.8019,74.4587,15.8833,1.92181,28.5541
2019-03-27-16:40:32,24.0508,96.8019,74.4587,15.8833,1.92181,28.5541
2019-03-27-16:40:33,24.0508,96.9429,74.4587,15.8833,1.92181,28.5541
2019-03-27-16:40:34,24.0508,96.7776,74.3322,15.8717,1.92181,28.5541
2019-03-27-16:40:35,24.0508,96.9237,74.5208,15.8717,1.92181,28.5541
2019-03-27-16:40:36,24.0508,96.6258,74.372,15.8717,1.92181,28.5541
2019-03-27-16:40:37,24.0508,96.914,74.5004,15.883,1.92181,28.5541
2019-03-27-16:40:38,24.0508,96.7925,74.5004,15.883,1.92181,28.5541
2019-03-27-16:40:39,24.0508,96.7925,74.3469,15.883,1.92181,28.5541
2019-03-27-16:40:40,24.0508,96.9617,74.5492,15.883,1.92181,28.5541
2019-03-27-16:40:41,24.0508,96.742,74.3283,15.883,1.92181,28.5541
2019-03-27-16:40:42,24.0508,96.963,74.5462,15.883,1.92181,28.5541
2019-03-27-16:40:43,24.0508,96.963,74.3503,15.883,1.92181,28.5541
2019-03-27-16:40:44,24.0508,96.963,74.5188,15.883,1.92181,28.5541
2019-03-27-16:40:45,24.0508,96.7651,74.5188,15.8727,1.92181,28.5541
2019-03-27-16:40:46,24.0508,96.7651,74.5188,15.8727,1.92181,28.5541
2019-03-27-16:40:47,24.0508,96.9933,74.5188,15.8727,1.92181,28.5541
2019-03-27-16:40:48,24.0508,96.7747,74.3777,15.8727,1.92181,28.5541
2019-03-27-16:40:49,24.0508,96.9942,74.6805,15.8727,1.92181,28.5541
2019-03-27-16:40:50,24.0508,96.7298,74.4739,15.8727,1.92181,28.5541
2019-03-27-16:40:51,24.0508,96.7298,74.352,15.8727,1.92181,28.5541
2019-03-27-16:40:52,24.0508,96.8927,74.352,15.8727,1.92181,28.5541
2019-03-27-16:40:53,24.0508,96.8927,74.352,15.8727,1.92181,28.5541
2019-03-27-16:40:54,24.0508,96.6639,74.5939,15.8727,1.92181,28.5541
2019-03-27-16:40:55,24.0508,96.7874,74.3966,15.8727,1.92181,28.5541
2019-03-27-16:40:56,24.0508,96.7874,74.3966,15.8727,1.92181,28.5541
2019-03-27-16:40:57,24.0508,96.7874,74.3966,15.8727,1.92181,28.5541
2019-03-27-16:40:58,24.0508,96.7874,74.3966,15.8727,1.92181,28.5541
