Date,CPV:CM02:3001:JT:POS_RBV,CLL:CM02:2301:DS:LVL,CLL:CM02:2601:US:LVL,CHTR:CM02:1155:HV:POWER
2019-03-27-12:28:05,23.7734,93.1322,71.4954,9.85777
2019-03-27-12:28:06,23.7734,93.1322,71.3557,9.85777
2019-03-27-12:28:07,23.7734,93.1322,71.3557,9.85777
2019-03-27-12:28:08,23.7734,93.1322,71.6882,9.85777
2019-03-27-12:28:09,23.7734,93.1322,71.3625,9.85777
2019-03-27-12:28:10,23.7734,93.1322,71.5415,9.85777
2019-03-27-12:28:11,23.7734,93.1322,71.2675,9.85777
2019-03-27-12:28:12,23.7734,93.2337,71.4802,9.85777
2019-03-27-12:28:13,23.7734,93.0132,71.5875,9.85777
2019-03-27-12:28:14,23.7734,93.0132,71.3347,9.85777
2019-03-27-12:28:15,23.7734,93.0132,71.5419,9.85777
2019-03-27-12:28:16,23.7734,93.2601,71.3514,9.85777
2019-03-27-12:28:17,23.7734,93.2601,71.6926,9.85777
2019-03-27-12:28:18,23.7734,93.2601,71.3591,9.85777
2019-03-27-12:28:19,23.7734,93.0963,71.3591,9.85777
2019-03-27-12:28:20,23.7734,93.0963,71.5042,9.85777
2019-03-27-12:28:21,23.7734,93.2768,71.3717,9.85777
2019-03-27-12:28:22,23.7734,92.9863,71.476,9.85777
2019-03-27-12:28:23,23.7734,93.5287,71.3584,9.85777
2019-03-27-12:28:24,23.7734,93.0037,71.3584,9.85777
2019-03-27-12:28:25,23.7734,93.0037,71.3584,9.85777
2019-03-27-12:28:26,23.7734,93.0037,71.3584,9.85777
2019-03-27-12:28:27,23.7734,93.0037,71.3584,9.85777
2019-03-27-12:28:28,23.7734,93.2651,71.3584,9.85777
2019-03-27-12:28:29,23.7734,93.0285,71.3584,9.85777
2019-03-27-12:28:30,23.7734,93.2376,71.3584,9.85777
2019-03-27-12:28:31,23.7734,93.0551,71.3584,9.85777
2019-03-27-12:28:32,23.7734,93.0551,71.3584,9.85777
2019-03-27-12:28:33,23.7734,93.0551,71.3584,9.85777
2019-03-27-12:28:34,23.7734,93.0551,71.3584,9.85777
2019-03-27-12:28:35,23.7734,92.846,71.3584,9.85777
2019-03-27-12:28:36,23.7734,93.1236,71.3584,9.85777
2019-03-27-12:28:37,23.7734,93.0076,71.3584,9.85777
2019-03-27-12:28:38,23.7734,93.1924,71.3584,9.85777
2019-03-27-12:28:39,23.7734,93.0423,71.3584,9.85777
2019-03-27-12:28:40,23.7734,93.0423,71.2284,9.85777
2019-03-27-12:28:41,23.7734,93.0423,71.3617,9.85777
2019-03-27-12:28:42,23.7734,93.0423,71.3617,9.85777
2019-03-27-12:28:43,23.7734,93.0423,71.3617,9.85777
2019-03-27-12:28:44,23.7734,93.0423,71.3617,9.85777
2019-03-27-12:28:45,23.7734,93.0423,71.3617,9.85777
2019-03-27-12:28:46,23.7734,93.0423,71.3617,9.85777
2019-03-27-12:28:47,23.7734,93.0423,71.3617,9.85777
2019-03-27-12:28:48,23.7734,92.9355,71.3617,9.85777
2019-03-27-12:28:49,23.7734,93.0834,71.3617,9.85777
2019-03-27-12:28:50,23.7734,92.7734,71.3617,9.85777
2019-03-27-12:28:51,23.7734,93.1958,71.1353,9.85777
2019-03-27-12:28:52,23.7734,93.0371,71.392,9.85777
2019-03-27-12:28:53,23.7734,93.0371,71.227,9.85777
2019-03-27-12:28:54,23.7734,93.0371,71.355,9.85777
2019-03-27-12:28:55,23.7734,92.8067,71.355,9.85777
2019-03-27-12:28:56,23.7734,92.9442,71.355,9.85777
2019-03-27-12:28:57,23.7734,92.7096,71.355,9.85777
2019-03-27-12:28:58,23.7734,93.1276,71.355,9.85777
2019-03-27-12:28:59,23.7734,93.0037,71.355,9.85777
2019-03-27-12:29:00,23.7734,93.1539,71.355,9.85777
2019-03-27-12:29:01,23.7734,92.8113,71.355,9.85777
2019-03-27-12:29:02,23.7734,93.0506,71.355,9.85777
2019-03-27-12:29:03,23.7734,92.9501,71.355,9.85777
2019-03-27-12:29:04,23.7734,93.0508,71.355,9.85777
2019-03-27-12:29:05,23.7734,93.0508,71.355,9.85777
2019-03-27-12:29:06,23.7734,93.0508,71.355,9.85777
2019-03-27-12:29:07,23.7734,93.0508,71.355,9.85777
2019-03-27-12:29:08,23.7734,92.7905,71.355,9.85777
2019-03-27-12:29:09,23.7734,93.0433,71.5112,9.85777
2019-03-27-12:29:10,23.7734,92.7549,71.5112,9.85777
2019-03-27-12:29:11,23.7734,93.0675,71.2424,9.85777
2019-03-27-12:29:12,23.7734,92.934,71.533,9.85777
2019-03-27-12:29:13,23.7734,93.0732,71.1141,9.85777
2019-03-27-12:29:14,23.7734,92.6583,71.7101,9.85777
2019-03-27-12:29:15,23.7734,93.0826,71.3395,9.85777
2019-03-27-12:29:16,23.7734,93.0826,71.3395,9.85777
2019-03-27-12:29:17,23.7734,92.9691,71.5384,9.85777
2019-03-27-12:29:18,23.6367,93.0914,71.3271,9.85777
2019-03-27-12:29:19,23.6367,93.0914,71.495,9.85777
2019-03-27-12:29:20,23.6367,93.0914,71.3157,9.85777
2019-03-27-12:29:21,23.6367,92.8788,71.524,9.85777
2019-03-27-12:29:22,23.6367,93.1534,71.3289,9.85777
2019-03-27-12:29:23,23.6367,92.813,71.3289,9.85777
2019-03-27-12:29:24,23.6367,93.039,71.3289,9.85777
2019-03-27-12:29:25,23.6367,93.039,71.5129,9.85777
2019-03-27-12:29:26,23.6367,93.039,71.5129,9.85777
2019-03-27-12:29:27,23.6367,93.039,71.3858,9.85777
2019-03-27-12:29:28,23.6367,93.039,71.1639,9.85777
2019-03-27-12:29:29,23.6367,93.039,71.4411,9.85777
2019-03-27-12:29:30,23.6367,92.9316,71.4411,9.85777
2019-03-27-12:29:31,23.6367,92.9316,71.4411,9.85777
2019-03-27-12:29:32,23.6367,92.9316,71.4411,9.85777
2019-03-27-12:29:33,23.6367,92.7861,71.1024,9.85777
2019-03-27-12:29:34,23.6367,93.0789,71.3018,9.85777
2019-03-27-12:29:35,23.6367,93.0789,71.1518,9.85777
2019-03-27-12:29:36,23.6367,92.6892,71.366,9.85777
2019-03-27-12:29:37,23.6367,93.2056,71.366,9.85777
2019-03-27-12:29:38,23.6367,92.9965,71.366,9.85777
2019-03-27-12:29:39,23.6367,92.9965,71.366,9.85777
2019-03-27-12:29:40,23.6367,92.6837,71.366,9.85777
2019-03-27-12:29:41,23.6367,92.9899,71.1237,9.85777
2019-03-27-12:29:42,23.6367,92.9899,71.4333,9.85777
2019-03-27-12:29:43,23.6367,92.6861,71.3222,9.85777
2019-03-27-12:29:44,23.6367,93.0691,71.5045,9.85777
2019-03-27-12:29:45,23.6367,92.7941,71.3435,9.85777
2019-03-27-12:29:46,23.6367,93.1735,71.3435,9.85777
2019-03-27-12:29:47,23.6367,92.7932,71.2186,9.85777
2019-03-27-12:29:48,23.6367,92.99,71.2186,9.85777
2019-03-27-12:29:49,23.6367,92.7602,71.4037,9.85777
2019-03-27-12:29:50,23.6367,93.1031,71.1576,9.85777
2019-03-27-12:29:51,23.6367,92.7523,71.4028,9.85777
2019-03-27-12:29:52,23.6367,93.0688,71.1379,9.85777
2019-03-27-12:29:53,23.6367,92.9231,71.3357,9.85777
2019-03-27-12:29:54,23.6367,92.9231,71.3357,9.85777
2019-03-27-12:29:55,23.6367,92.9231,71.3357,9.85777
2019-03-27-12:29:56,23.6367,92.6351,71.3357,9.85777
2019-03-27-12:29:57,23.6367,92.8596,71.3357,9.85777
2019-03-27-12:29:58,23.6367,92.6213,71.3357,9.85777
2019-03-27-12:29:59,23.6367,93.0023,71.1373,9.85777
2019-03-27-12:30:00,23.6367,92.6499,71.343,9.85777
2019-03-27-12:30:01,23.6367,93.0136,71.343,9.85777
2019-03-27-12:30:02,23.6367,92.8793,71.4449,9.85777
2019-03-27-12:30:03,23.6367,92.8793,71.0697,9.85777
2019-03-27-12:30:04,23.6367,93.0663,71.3429,9.85777
2019-03-27-12:30:05,23.6367,93.0663,71.2114,9.85777
2019-03-27-12:30:06,23.6367,92.944,71.4412,9.85777
2019-03-27-12:30:07,23.6367,92.747,71.2076,9.85777
2019-03-27-12:30:08,23.6367,92.8696,71.2076,9.85777
2019-03-27-12:30:09,23.6367,92.8696,71.3474,9.85777
2019-03-27-12:30:10,23.6367,92.8696,71.2434,9.85777
2019-03-27-12:30:11,23.6367,92.8696,71.5086,9.85777
2019-03-27-12:30:12,23.6367,92.8696,71.0673,9.85777
2019-03-27-12:30:13,23.6367,92.6587,71.5261,9.85777
2019-03-27-12:30:14,23.6367,93.0496,71.1599,9.85777
2019-03-27-12:30:15,23.6367,93.0496,71.1599,9.85777
2019-03-27-12:30:16,23.6367,92.9284,71.4998,9.85777
2019-03-27-12:30:17,23.6367,92.9284,71.2951,9.85777
2019-03-27-12:30:18,23.6367,92.6536,71.2951,9.85777
2019-03-27-12:30:19,23.6367,93.0685,71.2951,9.85777
2019-03-27-12:30:20,23.6367,92.6523,71.2951,9.85777
2019-03-27-12:30:21,23.6367,92.9797,71.2951,9.85777
2019-03-27-12:30:22,23.6367,92.7514,71.2951,9.85777
2019-03-27-12:30:23,23.6367,93.0088,71.2951,9.85777
2019-03-27-12:30:24,23.6367,93.0088,71.4371,9.85777
2019-03-27-12:30:25,23.6367,93.0088,71.4371,9.85777
2019-03-27-12:30:26,23.6367,92.7927,71.4371,9.85777
2019-03-27-12:30:27,23.6367,92.9458,71.211,9.85777
2019-03-27-12:30:28,23.6367,92.9458,71.4266,9.85777
2019-03-27-12:30:29,23.6367,92.8058,71.2288,9.85777
2019-03-27-12:30:30,23.6367,92.8058,71.2288,9.85777
2019-03-27-12:30:31,23.6367,92.8058,71.3415,9.85777
2019-03-27-12:30:32,23.6367,92.8058,71.1832,9.85777
2019-03-27-12:30:33,23.6367,92.6263,71.4001,9.85777
2019-03-27-12:30:34,23.6367,92.9526,71.1244,9.85777
2019-03-27-12:30:35,23.6367,92.6166,71.5568,9.85777
2019-03-27-12:30:36,23.6367,92.9458,71.2413,9.85777
2019-03-27-12:30:37,23.6367,92.8346,71.3787,9.85777
2019-03-27-12:30:38,23.6367,93.0956,71.2258,9.85777
2019-03-27-12:30:39,23.6367,92.7917,71.2258,9.85777
2019-03-27-12:30:40,23.6367,92.7917,71.1205,9.85777
2019-03-27-12:30:41,23.6367,93.1116,71.2706,9.85777
2019-03-27-12:30:42,23.6367,92.6511,71.1418,9.85777
2019-03-27-12:30:43,23.6367,93.1127,71.3372,9.85777
2019-03-27-12:30:44,23.6367,92.6067,71.1993,9.85777
2019-03-27-12:30:45,23.6367,92.8155,71.069,9.85777
2019-03-27-12:30:46,23.6367,93.0607,71.3971,9.85777
2019-03-27-12:30:47,23.6367,92.7255,71.1946,9.85777
2019-03-27-12:30:48,23.6367,92.7255,71.3469,9.85777
2019-03-27-12:30:49,23.6367,92.7255,71.0363,9.85777
2019-03-27-12:30:50,23.6367,92.7255,71.3668,9.85777
2019-03-27-12:30:51,23.6367,92.7255,71.13,9.85777
2019-03-27-12:30:52,23.6367,92.8487,71.2414,9.85777
2019-03-27-12:30:53,23.6367,92.8487,71.377,9.85777
2019-03-27-12:30:54,23.6367,93.0649,71.2685,9.85777
2019-03-27-12:30:55,23.6367,92.7298,71.3721,9.85777
2019-03-27-12:30:56,23.6367,93.0195,71.1489,9.85777
2019-03-27-12:30:57,23.6367,92.6066,71.2818,9.85777
2019-03-27-12:30:58,23.6367,93.0578,71.2818,9.85777
2019-03-27-12:30:59,23.6367,92.678,71.2818,9.85777
2019-03-27-12:31:00,23.6367,92.678,71.1726,9.85777
2019-03-27-12:31:01,23.6367,92.678,71.1726,9.85777
2019-03-27-12:31:02,23.6367,92.678,71.0492,9.85777
2019-03-27-12:31:03,23.6367,92.8976,71.2766,9.85777
2019-03-27-12:31:04,23.6367,92.7808,71.2766,9.85777
2019-03-27-12:31:05,23.6367,92.7808,71.1588,9.85777
2019-03-27-12:31:06,23.6367,92.7808,71.1588,9.85777
2019-03-27-12:31:07,23.6367,92.6681,71.1588,9.85777
2019-03-27-12:31:08,23.6367,92.6681,71.3271,9.85777
2019-03-27-12:31:09,23.5,92.6681,71.0607,9.85777
2019-03-27-12:31:10,23.5,92.6681,71.4684,9.85777
2019-03-27-12:31:11,23.5,92.7826,71.004,9.85777
2019-03-27-12:31:12,23.5,92.602,71.3211,9.85777
2019-03-27-12:31:13,23.5,92.7178,71.1071,9.85777
2019-03-27-12:31:14,23.5,92.7178,71.1071,9.85777
2019-03-27-12:31:15,23.5,92.7178,71.4227,9.85777
2019-03-27-12:31:16,23.5,92.7178,71.172,9.85777
2019-03-27-12:31:17,23.5,92.5993,71.4576,9.85777
2019-03-27-12:31:18,23.5,92.9113,71.0152,9.85777
2019-03-27-12:31:19,23.5,92.698,71.3431,9.85777
2019-03-27-12:31:20,23.5,92.698,71.2169,9.85777
2019-03-27-12:31:21,23.5,92.698,71.2169,9.85777
2019-03-27-12:31:22,23.5,92.8763,71.2169,9.85777
2019-03-27-12:31:23,23.5,92.6898,71.3216,9.85777
2019-03-27-12:31:24,23.5,92.6898,71.0702,9.85777
2019-03-27-12:31:25,23.5,92.6898,71.4717,9.85777
2019-03-27-12:31:26,23.5,92.6898,71.0982,9.85777
2019-03-27-12:31:27,23.5,92.6898,71.3519,9.85777
2019-03-27-12:31:28,23.5,92.8506,71.2202,9.85777
2019-03-27-12:31:29,23.5,92.6783,71.2202,9.85777
2019-03-27-12:31:30,23.5,92.6783,71.0961,9.85777
2019-03-27-12:31:31,23.5,92.7931,71.0961,9.85777
2019-03-27-12:31:32,23.5,92.6084,71.4326,9.85777
2019-03-27-12:31:33,23.5,92.8484,70.9997,9.85777
2019-03-27-12:31:34,23.5,92.6061,71.4218,9.85777
2019-03-27-12:31:35,23.5,93.0982,71.0404,9.85777
2019-03-27-12:31:36,23.5,92.7327,71.3009,9.85777
2019-03-27-12:31:37,23.5,92.7327,71.0787,9.85777
2019-03-27-12:31:38,23.5,92.8643,71.2289,9.85777
2019-03-27-12:31:39,23.5,92.6666,71.2289,9.85777
2019-03-27-12:31:40,23.5,92.8292,71.0759,9.85777
2019-03-27-12:31:41,23.5,92.5849,71.0759,9.85777
2019-03-27-12:31:42,23.5,92.8593,71.0759,9.85777
2019-03-27-12:31:43,23.5,92.5967,71.2233,9.85777
2019-03-27-12:31:44,23.5,92.7089,71.0198,9.85777
2019-03-27-12:31:45,23.5,92.8193,71.4275,9.85777
2019-03-27-12:31:46,23.5,92.6324,71.1603,9.85777
2019-03-27-12:31:47,23.5,92.8369,71.1603,9.85777
2019-03-27-12:31:48,23.5,92.6451,70.9869,9.85777
2019-03-27-12:31:49,23.5,92.8253,71.2367,9.85777
2019-03-27-12:31:50,23.5,93.0212,71.2367,9.85777
2019-03-27-12:31:51,23.5,92.6759,71.0613,9.85777
2019-03-27-12:31:52,23.5,92.7881,71.217,9.85777
2019-03-27-12:31:53,23.5,92.7881,71.0956,9.85777
2019-03-27-12:31:54,23.5,92.7881,71.2962,9.85777
2019-03-27-12:31:55,23.5,92.7881,70.9954,9.85777
2019-03-27-12:31:56,23.5,92.612,71.2899,9.85777
2019-03-27-12:31:57,23.5,92.7971,71.2899,9.85777
2019-03-27-12:31:58,23.5,92.6599,71.2899,9.85777
2019-03-27-12:31:59,23.5,92.7722,71.0479,9.85777
2019-03-27-12:32:00,23.5,92.6706,71.2744,9.85777
2019-03-27-12:32:01,23.5,92.6706,70.9976,9.85777
2019-03-27-12:32:02,23.5,92.6706,70.9976,9.85777
2019-03-27-12:32:03,23.5,92.6706,71.1403,9.85777
2019-03-27-12:32:04,23.5,92.7793,71.1403,9.85777
2019-03-27-12:32:05,23.5,92.6277,71.2484,9.85777
2019-03-27-12:32:06,23.5,92.6277,70.9766,9.85777
2019-03-27-12:32:07,23.5,92.6277,71.0865,9.85777
2019-03-27-12:32:08,23.5,92.8497,71.0865,9.85777
2019-03-27-12:32:09,23.5,92.6463,71.308,9.85777
2019-03-27-12:32:10,23.5,92.6463,71.0902,9.85777
2019-03-27-12:32:11,23.5,92.8723,71.2253,9.85777
2019-03-27-12:32:12,23.5,92.6841,71.1053,9.85777
2019-03-27-12:32:13,23.5,92.6841,71.1053,9.85777
2019-03-27-12:32:14,23.5,92.6841,71.1053,9.85777
2019-03-27-12:32:15,23.5,92.6841,70.9952,9.85777
2019-03-27-12:32:16,23.5,92.5808,70.9952,9.85777
2019-03-27-12:32:17,23.5,92.8905,70.9952,9.85777
2019-03-27-12:32:18,23.5,92.5772,71.2413,9.85777
2019-03-27-12:32:19,23.5,92.84,70.9973,9.85777
2019-03-27-12:32:20,23.5,92.6041,71.2746,9.85777
2019-03-27-12:32:21,23.5,92.9228,71.2746,9.85777
2019-03-27-12:32:22,23.5,92.9228,71.2746,9.85777
2019-03-27-12:32:23,23.5,92.6031,70.9782,9.85777
2019-03-27-12:32:24,23.5,92.6031,70.9782,9.85777
2019-03-27-12:32:25,23.5,92.6031,70.9782,9.85777
2019-03-27-12:32:26,24.8203,92.6031,71.3903,9.85777
2019-03-27-12:32:27,24.0508,92.6031,71.0298,9.85777
2019-03-27-12:32:28,24.0508,92.6031,71.0298,9.85777
2019-03-27-12:32:29,24.0508,92.6031,71.1361,9.85777
2019-03-27-12:32:30,24.0508,92.6031,70.9601,9.85777
2019-03-27-12:32:31,24.0508,92.6031,71.4421,9.85777
2019-03-27-12:32:32,24.0508,92.6031,70.9766,9.85777
2019-03-27-12:32:33,24.0508,92.6031,71.4084,9.85777
2019-03-27-12:32:34,24.0508,92.6031,71.0246,9.85777
2019-03-27-12:32:35,24.0508,92.6031,71.0246,9.85777
2019-03-27-12:32:36,24.0508,92.6031,71.0246,9.85777
2019-03-27-12:32:37,24.0508,92.7155,71.0246,9.85777
2019-03-27-12:32:38,24.0508,92.5925,71.0246,9.85777
2019-03-27-12:32:39,24.0508,92.8305,71.0246,9.85777
2019-03-27-12:32:40,24.0508,92.5313,71.0246,9.85777
2019-03-27-12:32:41,24.0508,92.6879,71.0246,9.85777
2019-03-27-12:32:42,24.0508,92.6879,71.0246,9.85777
2019-03-27-12:32:43,24.0508,92.6879,71.0246,9.85777
2019-03-27-12:32:44,24.0508,92.6879,71.2199,9.85777
2019-03-27-12:32:45,24.0508,92.6879,70.8243,9.85777
2019-03-27-12:32:46,24.0508,92.6879,71.0805,9.85777
2019-03-27-12:32:47,24.0508,92.6879,71.0805,9.85777
2019-03-27-12:32:48,24.0508,92.6879,71.0805,9.85777
2019-03-27-12:32:49,24.0508,92.6879,71.0805,9.85777
2019-03-27-12:32:50,24.0508,92.6879,71.0805,9.85777
2019-03-27-12:32:51,24.0508,92.6879,71.0805,9.85777
2019-03-27-12:32:52,24.0508,92.6879,70.9788,9.85777
2019-03-27-12:32:53,24.0508,92.5345,70.9788,9.85777
2019-03-27-12:32:54,24.0508,92.8557,71.1977,9.85777
2019-03-27-12:32:55,24.0508,92.3275,71.1977,9.85777
2019-03-27-12:32:56,24.0508,92.7931,71.0968,9.85777
2019-03-27-12:32:57,24.0508,92.7931,70.9744,9.85777
2019-03-27-12:32:58,24.0508,92.7931,70.9744,9.85777
2019-03-27-12:32:59,24.0508,92.7931,70.9744,9.85777
2019-03-27-12:33:00,24.0508,92.5989,70.9744,9.85777
2019-03-27-12:33:01,24.0508,92.7873,70.9744,9.85777
2019-03-27-12:33:02,24.0508,92.4362,70.9744,9.85777
2019-03-27-12:33:03,24.0508,92.9992,71.0912,9.85777
2019-03-27-12:33:04,24.0508,92.5566,71.0912,9.85777
2019-03-27-12:33:05,24.0508,92.5566,70.9743,9.85777
2019-03-27-12:33:06,24.0508,92.5566,71.337,9.85777
2019-03-27-12:33:07,24.0508,92.7982,70.9853,9.85777
2019-03-27-12:33:08,24.0508,92.7982,70.9853,9.85777
2019-03-27-12:33:09,24.0508,92.6676,70.9853,9.85777
2019-03-27-12:33:10,24.0508,92.6676,70.9853,9.85777
2019-03-27-12:33:11,24.0508,92.6676,70.9853,9.85777
2019-03-27-12:33:12,24.0508,92.6676,70.9853,9.85777
2019-03-27-12:33:13,24.0508,92.6676,71.1171,9.85777
2019-03-27-12:33:14,24.0508,92.6676,70.9761,9.85777
2019-03-27-12:33:15,24.0508,92.6676,71.1377,9.85777
2019-03-27-12:33:16,24.0508,92.6676,70.971,9.85777
2019-03-27-12:33:17,24.0508,92.5668,71.2881,9.85777
2019-03-27-12:33:18,24.0508,92.6713,71.1248,9.85777
2019-03-27-12:33:19,24.0508,92.8591,71.2525,9.85777
2019-03-27-12:33:20,24.0508,92.8591,71.1452,9.85777
2019-03-27-12:33:21,24.0508,92.7018,70.9796,9.85777
2019-03-27-12:33:22,24.0508,92.5771,70.9796,9.85777
2019-03-27-12:33:23,24.0508,92.7191,70.9796,9.85777
2019-03-27-12:33:24,24.0508,92.7191,70.9796,9.85777
2019-03-27-12:33:25,24.0508,92.7191,71.1795,9.85777
2019-03-27-12:33:26,24.0508,92.7191,71.0362,9.85777
2019-03-27-12:33:27,24.0508,92.613,71.0362,9.85777
2019-03-27-12:33:28,24.0508,92.613,71.2468,9.85777
2019-03-27-12:33:29,24.0508,92.613,70.9396,9.85777
2019-03-27-12:33:30,24.0508,92.613,71.2854,9.85777
2019-03-27-12:33:31,24.0508,92.7153,70.9928,9.85777
2019-03-27-12:33:32,24.0508,92.5445,70.9928,9.85777
2019-03-27-12:33:33,24.0508,92.8726,70.9928,9.85777
2019-03-27-12:33:34,24.0508,92.5958,70.9928,9.85777
2019-03-27-12:33:35,24.0508,92.5958,71.1802,9.85777
2019-03-27-12:33:36,24.0508,92.5958,71.0313,9.85777
2019-03-27-12:33:37,24.0508,92.5958,71.1818,9.85777
2019-03-27-12:33:38,24.0508,92.5958,70.9898,9.85777
2019-03-27-12:33:39,24.0508,92.3746,71.1195,9.85777
2019-03-27-12:33:40,24.0508,92.6051,70.8634,9.85777
2019-03-27-12:33:41,24.0508,92.4391,71.1083,9.85777
2019-03-27-12:33:42,24.0508,92.6352,71.1083,9.85777
2019-03-27-12:33:43,24.0508,92.6352,71.2561,9.85777
2019-03-27-12:33:44,24.0508,92.6352,70.9838,9.85777
2019-03-27-12:33:45,24.0508,92.6352,70.9838,9.85777
2019-03-27-12:33:46,24.0508,92.6352,70.9838,9.85777
2019-03-27-12:33:47,24.0508,92.6352,70.9838,9.85777
2019-03-27-12:33:48,24.0508,92.6352,71.1094,9.85777
2019-03-27-12:33:49,24.0508,92.6352,70.9763,9.85777
2019-03-27-12:33:50,24.0508,92.6352,71.2323,9.85777
2019-03-27-12:33:51,24.0508,92.6352,70.9448,9.85777
2019-03-27-12:33:52,24.0508,92.5306,71.2008,9.85777
2019-03-27-12:33:53,24.0508,92.965,71.0651,9.85777
2019-03-27-12:33:54,24.0508,92.5053,71.0651,9.85777
2019-03-27-12:33:55,24.0508,92.7926,71.0651,9.85777
2019-03-27-12:33:56,24.0508,92.3944,71.0651,9.85777
2019-03-27-12:33:57,24.0508,92.6687,71.0651,9.85777
2019-03-27-12:33:58,24.0508,92.7956,71.0651,9.85777
2019-03-27-12:33:59,24.0508,92.5814,71.0651,9.85777
2019-03-27-12:34:00,24.0508,92.7504,71.0651,9.85777
2019-03-27-12:34:01,24.0508,92.5675,71.0651,9.85777
2019-03-27-12:34:02,24.0508,92.8194,71.0651,9.85777
2019-03-27-12:34:03,24.0508,92.4447,71.0651,9.85777
2019-03-27-12:34:04,24.0508,92.6105,70.948,9.85777
2019-03-27-12:34:05,24.0508,92.6105,71.0591,9.85777
2019-03-27-12:34:06,24.0508,92.6105,70.8936,9.85777
2019-03-27-12:34:07,24.0508,92.7601,71.0565,9.85777
2019-03-27-12:34:08,24.0508,92.6007,71.0565,9.85777
2019-03-27-12:34:09,24.0508,92.3023,71.0565,9.85777
2019-03-27-12:34:10,24.0508,92.7574,71.0565,9.85777
2019-03-27-12:34:11,24.0508,92.5924,71.1569,9.85777
2019-03-27-12:34:12,24.0508,92.9516,71.1569,9.85777
2019-03-27-12:34:13,24.0508,92.6197,70.9732,9.85777
2019-03-27-12:34:14,24.0508,92.9461,71.129,9.85777
2019-03-27-12:34:15,24.0508,92.6478,70.9575,9.85777
2019-03-27-12:34:16,24.0508,92.5162,70.9575,9.85777
2019-03-27-12:34:17,24.0508,92.7096,71.0627,9.85777
2019-03-27-12:34:18,24.0508,92.7096,71.0627,9.85777
2019-03-27-12:34:19,24.0508,92.7096,71.0627,9.85777
2019-03-27-12:34:20,24.0508,92.7096,71.0627,9.85777
2019-03-27-12:34:21,24.0508,92.5995,70.9512,9.85777
2019-03-27-12:34:22,24.0508,92.5995,71.1831,9.85777
2019-03-27-12:34:23,24.0508,92.5995,70.9798,9.85777
2019-03-27-12:34:24,24.0508,92.5995,71.1428,9.85777
2019-03-27-12:34:25,24.0508,92.5995,71.0008,9.85777
2019-03-27-12:34:26,24.0508,92.5995,71.0008,9.85777
2019-03-27-12:34:27,24.0508,92.5995,71.0008,9.85777
2019-03-27-12:34:28,24.0508,92.5995,71.0008,9.85777
2019-03-27-12:34:29,24.0508,92.26,71.1684,9.85777
2019-03-27-12:34:30,24.0508,92.9585,70.9611,9.85777
2019-03-27-12:34:31,24.0508,92.2931,70.9611,9.85777
2019-03-27-12:34:32,24.0508,92.6609,70.9611,9.85777
2019-03-27-12:34:33,24.0508,92.6609,70.9611,9.85777
2019-03-27-12:34:34,24.0508,92.6609,71.1405,9.85777
2019-03-27-12:34:35,24.0508,92.6609,70.9728,9.85777
2019-03-27-12:34:36,24.0508,92.6609,70.9728,9.85777
2019-03-27-12:34:37,24.0508,92.6609,70.9728,9.85777
2019-03-27-12:34:38,24.0508,92.6609,70.9728,9.85777
2019-03-27-12:34:39,24.0508,92.5259,71.096,9.85777
2019-03-27-12:34:40,24.0508,92.411,71.096,9.85777
2019-03-27-12:34:41,24.0508,92.411,71.096,9.85777
2019-03-27-12:34:42,24.0508,92.6116,71.096,9.85777
2019-03-27-12:34:43,24.0508,92.6116,70.9585,9.85777
2019-03-27-12:34:44,24.0508,92.6116,71.0847,9.85777
2019-03-27-12:34:45,24.0508,92.6116,71.0847,9.85777
2019-03-27-12:34:46,24.0508,92.6116,71.0847,9.85777
2019-03-27-12:34:47,24.0508,92.6116,71.0847,9.85777
2019-03-27-12:34:48,24.0508,92.6116,70.9493,9.85777
2019-03-27-12:34:49,24.0508,92.6116,70.9493,9.85777
2019-03-27-12:34:50,24.0508,92.6116,70.9493,9.85777
2019-03-27-12:34:51,24.0508,92.6116,71.1972,9.85777
2019-03-27-12:34:52,24.0508,92.6116,70.9552,9.85777
2019-03-27-12:34:53,24.0508,92.7526,70.9552,9.85777
2019-03-27-12:34:54,24.0508,92.6219,71.06,9.85777
2019-03-27-12:34:55,24.0508,92.4368,71.06,9.85777
2019-03-27-12:34:56,24.0508,92.5787,71.06,9.85777
2019-03-27-12:34:57,24.0508,92.3968,71.06,9.85777
2019-03-27-12:34:58,24.0508,92.5719,71.06,9.85777
2019-03-27-12:34:59,24.0508,92.4508,71.06,9.85777
2019-03-27-12:35:00,24.0508,92.6955,71.06,9.85777
2019-03-27-12:35:01,24.0508,92.5498,70.9563,9.85777
2019-03-27-12:35:02,24.0508,92.5498,70.8313,9.85777
2019-03-27-12:35:03,24.0508,92.5498,70.9829,9.85777
2019-03-27-12:35:04,24.0508,92.7639,70.9829,9.85777
2019-03-27-12:35:05,24.0508,92.545,70.9829,9.85777
2019-03-27-12:35:06,24.0508,92.9306,70.9829,9.85777
2019-03-27-12:35:07,24.0508,92.4212,71.0857,9.85777
2019-03-27-12:35:08,24.0508,92.2515,70.9668,9.85777
2019-03-27-12:35:09,24.0508,92.7627,70.9668,9.85777
2019-03-27-12:35:10,24.0508,92.2767,70.9668,9.85777
