Date,CPV:CM02:3001:JT:POS_RBV,CLL:CM02:2301:DS:LVL,CLL:CM02:2601:US:LVL,ACCL:L1B:0210:GACT,CHTR:CM02:1155:HV:POWER,CPT:CM02:2302:DS:PRESS
2019-03-28-14:40:44,25.9727,94.7672,72.6373,15.8381,2.12006,28.5674
2019-03-28-14:40:45,25.9727,94.4963,72.6373,15.8381,2.12006,28.5674
2019-03-28-14:40:46,25.9727,94.4963,72.6373,15.8272,2.12006,28.5674
2019-03-28-14:40:47,25.9727,94.4963,72.4681,15.8273,2.12006,28.5674
2019-03-28-14:40:48,25.9727,94.4963,72.6941,15.8273,2.12006,28.5674
2019-03-28-14:40:49,25.9727,94.6194,72.5294,15.8273,2.12006,28.5674
2019-03-28-14:40:50,25.9727,94.5147,72.6924,15.8273,2.12006,28.5674
2019-03-28-14:40:51,25.9727,94.5147,72.6924,15.8273,2.12006,28.5674
2019-03-28-14:40:52,25.9727,94.5147,72.5215,15.8273,2.12006,28.5674
2019-03-28-14:40:53,25.9727,94.5147,72.8167,15.8273,2.12006,28.5674
2019-03-28-14:40:54,25.9727,94.5147,72.6452,15.8273,2.12006,28.5674
2019-03-28-14:40:55,25.9727,94.5147,72.6452,15.8273,2.12006,28.5674
2019-03-28-14:40:56,25.9727,94.6232,72.6452,15.8273,2.12006,28.5674
2019-03-28-14:40:57,25.9727,94.4874,72.6452,15.8273,2.12006,28.5674
2019-03-28-14:40:58,25.9727,94.4874,72.6452,15.8428,2.12006,28.5674
2019-03-28-14:40:59,25.9727,94.6465,72.7542,15.8428,2.12006,28.5674
2019-03-28-14:41:00,25.9727,94.4681,72.7542,15.8428,2.12006,28.5674
2019-03-28-14:41:01,25.9727,94.6006,72.7542,15.8542,2.12006,28.5674
2019-03-28-14:41:02,25.9727,94.4966,72.538,15.8542,2.12006,28.5674
2019-03-28-14:41:03,25.9727,94.4966,72.7723,15.8688,2.12006,28.5674
2019-03-28-14:41:04,25.9727,94.7361,72.5039,15.8688,2.12006,28.5674
2019-03-28-14:41:05,25.9727,94.5155,72.7165,15.8815,2.12006,28.5674
2019-03-28-14:41:06,25.9727,94.5155,72.5853,15.8815,2.12006,28.5674
2019-03-28-14:41:07,25.9727,94.5155,72.5853,15.8815,2.12006,28.5674
2019-03-28-14:41:08,25.9727,94.7645,72.5853,15.8815,2.12006,28.5674
2019-03-28-14:41:09,25.9727,94.4976,72.5853,15.8996,2.12006,28.5674
2019-03-28-14:41:10,25.9727,94.4976,72.8359,15.8996,2.12006,28.5674
2019-03-28-14:41:11,25.9727,94.4976,72.5059,15.9163,2.12006,28.5674
2019-03-28-14:41:12,25.9727,94.4976,72.7266,15.9163,2.12006,28.5674
2019-03-28-14:41:13,25.9727,94.611,72.7266,15.9163,2.12006,28.5674
2019-03-28-14:41:14,25.9727,94.611,72.5287,15.9277,2.12006,28.5674
2019-03-28-14:41:15,25.9727,94.4844,72.5287,15.9277,2.12006,28.5674
2019-03-28-14:41:16,25.9727,94.6859,72.6535,15.9388,2.12006,28.5674
2019-03-28-14:41:17,25.9727,94.4897,72.5524,15.9388,2.12006,28.5674
2019-03-28-14:41:18,25.9727,94.6537,72.5524,15.9388,2.12006,28.5674
2019-03-28-14:41:19,25.9727,94.6537,72.5524,15.9491,2.12006,28.5674
2019-03-28-14:41:20,25.9727,94.4848,72.5524,15.9491,2.12006,28.5674
2019-03-28-14:41:21,25.9727,94.4848,72.5524,15.9623,2.12006,28.5674
2019-03-28-14:41:22,25.9727,94.4848,72.5524,15.9623,2.12006,28.5674
2019-03-28-14:41:23,25.9727,94.7572,72.6679,15.9623,2.12006,28.5674
2019-03-28-14:41:24,25.9727,94.4871,72.4985,15.9623,2.12006,28.5674
2019-03-28-14:41:25,25.9727,94.7362,72.6969,15.9654,2.12006,28.5674
2019-03-28-14:41:26,25.9727,94.4857,72.5095,15.9847,2.12006,28.5674
2019-03-28-14:41:27,25.9727,94.701,72.5095,15.9847,2.12006,28.5674
2019-03-28-14:41:28,25.9727,94.701,72.5095,15.9847,2.12006,28.5674
2019-03-28-14:41:29,25.9727,94.4945,72.5095,15.9994,2.12006,28.5674
2019-03-28-14:41:30,25.9727,94.4945,72.6982,15.9994,2.12006,28.5674
2019-03-28-14:41:31,25.9727,94.6264,72.5886,15.9994,2.12006,28.5674
2019-03-28-14:41:32,25.9727,94.4831,72.5886,15.9994,2.12006,28.5674
2019-03-28-14:41:33,25.9727,94.4831,72.5886,15.9994,2.12006,28.5674
2019-03-28-14:41:34,25.9727,94.4831,72.5886,15.9994,2.12006,28.5674
2019-03-28-14:41:35,25.9727,94.6868,72.5886,15.9994,2.12006,28.5674
2019-03-28-14:41:36,25.9727,94.5138,72.5886,15.9994,2.12006,28.5674
2019-03-28-14:41:37,25.9727,94.5138,72.5886,15.9994,2.12006,28.5674
2019-03-28-14:41:38,25.9727,94.5138,72.5886,15.9994,2.12006,28.5674
2019-03-28-14:41:39,25.9727,94.5138,72.5886,15.9994,2.12006,28.5674
2019-03-28-14:41:40,25.9727,94.6573,72.5886,15.9891,2.12006,28.5674
2019-03-28-14:41:41,25.9727,94.5238,72.4866,15.9891,2.12006,28.5674
2019-03-28-14:41:42,25.9727,94.5238,72.4866,15.9891,2.12006,28.5674
2019-03-28-14:41:43,25.9727,94.5238,72.4866,15.9891,2.12006,28.5674
2019-03-28-14:41:44,25.9727,94.5238,72.4866,15.9891,2.12006,28.5674
2019-03-28-14:41:45,25.9727,94.5238,72.6301,15.9891,2.12006,28.5674
2019-03-28-14:41:46,25.9727,94.5238,72.4825,15.9891,2.12006,28.5674
2019-03-28-14:41:47,25.9727,94.5238,72.5959,15.9891,2.12006,28.5674
2019-03-28-14:41:48,25.9727,94.5238,72.4943,15.9891,2.12006,28.5674
2019-03-28-14:41:49,25.9727,94.5238,72.4943,15.9891,2.12006,28.5674
2019-03-28-14:41:50,25.9727,94.5238,72.4943,15.9891,2.12006,28.5674
2019-03-28-14:41:51,25.9727,94.5238,72.4943,15.9891,2.12006,28.5674
2019-03-28-14:41:52,25.9727,94.5238,72.4943,15.9891,2.12006,28.5674
2019-03-28-14:41:53,25.9727,94.7645,72.4943,15.9891,2.12006,28.5674
2019-03-28-14:41:54,25.9727,94.4875,72.4943,15.9891,2.12006,28.5674
2019-03-28-14:41:55,25.9727,94.4875,72.7576,15.9891,2.12006,28.5674
2019-03-28-14:41:56,25.9727,94.4875,72.4871,15.9891,2.12006,28.5674
2019-03-28-14:41:57,25.9727,94.4875,72.6461,15.9891,2.12006,28.5674
2019-03-28-14:41:58,25.9727,94.7105,72.5112,15.9891,2.12006,28.5674
2019-03-28-14:41:59,25.9727,94.4947,72.6549,15.9891,2.12006,28.5674
2019-03-28-14:42:00,25.9727,94.6102,72.5019,15.9891,2.12006,28.5674
2019-03-28-14:42:01,25.9727,94.4735,72.6279,15.9891,2.12006,28.5674
2019-03-28-14:42:02,25.9727,94.4735,72.6279,15.9891,2.12006,28.5674
2019-03-28-14:42:03,25.9727,94.4735,72.4967,15.9891,2.12006,28.5674
2019-03-28-14:42:04,25.9727,94.4735,72.7359,15.9891,2.12006,28.5674
2019-03-28-14:42:05,25.9727,94.4735,72.5759,15.9891,2.12006,28.5674
2019-03-28-14:42:06,25.9727,94.4735,72.5759,15.9891,2.12006,28.5674
2019-03-28-14:42:07,25.9727,94.4735,72.6995,15.9891,2.12006,28.5674
2019-03-28-14:42:08,25.9727,94.7462,72.6995,15.9903,2.12006,28.5674
2019-03-28-14:42:09,25.9727,94.452,72.6995,15.9803,2.12006,28.5674
2019-03-28-14:42:10,25.9727,94.452,72.4947,15.9803,2.12006,28.5674
2019-03-28-14:42:11,25.9727,94.452,72.4947,15.9803,2.12006,28.5674
2019-03-28-14:42:12,25.9727,94.452,72.4947,15.9803,2.12006,28.5674
2019-03-28-14:42:13,25.9727,94.452,72.4947,15.9803,2.12006,28.5674
2019-03-28-14:42:14,25.9727,94.452,72.6443,15.9918,2.12006,28.5674
2019-03-28-14:42:15,25.9727,94.5892,72.6443,15.9918,2.12006,28.5674
2019-03-28-14:42:16,25.9727,94.4701,72.6443,15.9811,2.12006,28.5674
2019-03-28-14:42:17,25.9727,94.5893,72.6443,15.9811,2.12006,28.5674
2019-03-28-14:42:18,25.9727,94.4279,72.4739,15.9811,2.12006,28.5674
2019-03-28-14:42:19,25.9727,94.4279,72.6325,15.9811,2.12006,28.5674
2019-03-28-14:42:20,25.9727,94.5887,72.5235,15.9811,2.12006,28.5674
2019-03-28-14:42:21,25.9727,94.5887,72.5235,15.9811,2.12006,28.5674
2019-03-28-14:42:22,25.9727,94.5887,72.5235,15.9811,2.12006,28.5674
2019-03-28-14:42:23,25.9727,94.4749,72.5235,15.9811,2.12006,28.5674
2019-03-28-14:42:24,25.9727,94.6525,72.5235,15.9811,2.12006,28.5674
2019-03-28-14:42:25,25.9727,94.4573,72.5235,15.9811,2.12006,28.5674
2019-03-28-14:42:26,25.9727,94.4573,72.5235,15.9811,2.12006,28.5674
2019-03-28-14:42:27,25.9727,94.6492,72.643,15.9811,2.12006,28.5674
2019-03-28-14:42:28,25.9727,94.4823,72.4926,15.9811,2.12006,28.5674
2019-03-28-14:42:29,25.9727,94.6577,72.4926,15.9811,2.12006,28.5674
2019-03-28-14:42:30,25.9727,94.4865,72.4926,15.9811,2.12006,28.5674
2019-03-28-14:42:31,25.9727,94.4865,72.4926,15.9811,2.12006,28.5674
2019-03-28-14:42:32,25.9727,94.6929,72.4926,15.9811,2.12006,28.5674
2019-03-28-14:42:33,25.9727,94.4833,72.4926,15.9811,2.12006,28.5674
2019-03-28-14:42:34,25.9727,94.7136,72.4926,15.9811,2.12006,28.5674
2019-03-28-14:42:35,25.9727,94.4777,72.4926,15.9811,2.12006,28.5674
2019-03-28-14:42:36,25.9727,94.4777,72.6448,15.9811,2.12006,28.5674
2019-03-28-14:42:37,25.9727,94.4777,72.493,15.9811,2.12006,28.5674
2019-03-28-14:42:38,25.9727,94.4777,72.3094,15.9811,2.12006,28.5674
2019-03-28-14:42:39,25.9727,94.6977,72.6865,15.9811,2.12006,28.5674
2019-03-28-14:42:40,25.9727,94.4548,72.4813,15.9811,2.12006,28.5674
2019-03-28-14:42:41,25.9727,94.4548,72.4813,15.9811,2.12006,28.5674
2019-03-28-14:42:42,25.9727,94.3013,72.4813,15.9811,2.12006,28.5674
2019-03-28-14:42:43,25.9727,94.5029,72.6582,15.9811,2.12006,28.5674
2019-03-28-14:42:44,25.9727,94.6551,72.5234,15.9811,2.12006,28.5674
2019-03-28-14:42:45,25.9727,94.5078,72.5234,15.9811,2.12006,28.5674
2019-03-28-14:42:46,25.9727,94.5078,72.5234,15.9811,2.12006,28.5674
2019-03-28-14:42:47,25.9727,94.5078,72.5234,15.9811,2.12006,28.5674
2019-03-28-14:42:48,25.9727,94.5078,72.5234,15.9811,2.12006,28.5674
2019-03-28-14:42:49,25.9727,94.5078,72.5234,15.9811,2.12006,28.5674
2019-03-28-14:42:50,25.9727,94.5078,72.5234,15.9811,2.12006,28.5674
2019-03-28-14:42:51,25.9727,94.3165,72.6831,15.9811,2.12006,28.5674
2019-03-28-14:42:52,25.9727,94.7089,72.4854,15.9811,2.12006,28.5674
2019-03-28-14:42:53,25.9727,94.4644,72.4854,15.9811,2.12006,28.5674
2019-03-28-14:42:54,25.9727,94.4644,72.7278,15.9811,2.12006,28.5674
2019-03-28-14:42:55,25.9727,94.2811,72.4838,15.9811,2.12006,28.5674
2019-03-28-14:42:56,25.9727,94.5272,72.6177,15.9811,2.12006,28.5674
2019-03-28-14:42:57,25.9727,94.6766,72.4621,15.9811,2.12006,28.5674
2019-03-28-14:42:58,25.9727,94.4673,72.4621,15.9811,2.12006,28.5674
2019-03-28-14:42:59,25.9727,94.4673,72.6787,15.9811,2.12006,28.5674
2019-03-28-14:43:00,25.9727,94.4673,72.4504,15.9811,2.12006,28.5674
2019-03-28-14:43:01,25.9727,94.4673,72.6463,15.9811,2.12006,28.5674
2019-03-28-14:43:02,25.9727,94.4673,72.3697,15.9811,2.12006,28.5674
2019-03-28-14:43:03,25.9727,94.4673,72.6862,15.9811,2.12006,28.5674
2019-03-28-14:43:04,25.9727,94.4673,72.4562,15.9811,2.12006,28.5674
2019-03-28-14:43:05,25.9727,94.4673,72.4562,15.9811,2.12006,28.5674
2019-03-28-14:43:06,25.9727,94.174,72.8182,15.9811,2.12006,28.5674
2019-03-28-14:43:07,25.9727,94.585,72.4622,15.9811,2.12006,28.5674
2019-03-28-14:43:08,25.9727,94.1948,72.6609,15.9705,2.12006,28.5674
2019-03-28-14:43:09,25.9727,94.5612,72.4817,15.9705,2.12006,28.5674
2019-03-28-14:43:10,25.9727,94.5612,72.4817,15.9705,2.12006,28.5674
2019-03-28-14:43:11,25.9727,94.4589,72.69,15.9834,2.12006,28.5674
2019-03-28-14:43:12,25.9727,94.5627,72.4809,15.9791,2.12006,28.5674
2019-03-28-14:43:13,25.9727,94.4401,72.6421,15.9791,2.12006,28.5674
2019-03-28-14:43:14,25.9727,94.5663,72.4869,15.9791,2.12006,28.5674
2019-03-28-14:43:15,25.9727,94.4496,72.6536,15.9791,2.12006,28.5674
2019-03-28-14:43:16,25.9727,94.5537,72.4973,15.969,2.12006,28.5674
2019-03-28-14:43:17,25.9727,94.4363,72.3252,15.969,2.12006,28.5674
2019-03-28-14:43:18,25.9727,94.4363,72.6721,15.969,2.12006,28.5674
2019-03-28-14:43:19,25.9727,94.4363,72.5053,15.969,2.12006,28.5674
2019-03-28-14:43:20,25.9727,94.4363,72.5053,15.969,2.12006,28.5674
2019-03-28-14:43:21,25.9727,94.2252,72.5053,15.969,2.12006,28.5674
2019-03-28-14:43:22,25.9727,94.5993,72.5053,15.969,2.12006,28.5674
2019-03-28-14:43:23,25.9727,94.4617,72.5053,15.969,2.12006,28.5674
2019-03-28-14:43:24,25.9727,94.4617,72.5053,15.969,2.12006,28.5674
2019-03-28-14:43:25,25.9727,94.4617,72.6071,15.969,2.12006,28.5674
2019-03-28-14:43:26,25.9727,94.4617,72.6071,15.969,2.12006,28.5674
2019-03-28-14:43:27,25.9727,94.4617,72.4662,15.969,2.12006,28.5674
2019-03-28-14:43:28,25.9727,94.2484,72.4662,15.969,2.12006,28.5674
2019-03-28-14:43:29,25.9727,94.534,72.4662,15.969,2.12006,28.5674
2019-03-28-14:43:30,25.9727,94.1256,72.4662,15.9791,2.12006,28.5674
2019-03-28-14:43:31,25.9727,94.6329,72.4662,15.968,2.12006,28.5674
2019-03-28-14:43:32,25.9727,94.4675,72.4662,15.968,2.12006,28.5674
2019-03-28-14:43:33,25.9727,94.6296,72.4662,15.968,2.12006,28.5674
2019-03-28-14:43:34,25.9727,94.4456,72.4662,15.968,2.12006,28.5674
2019-03-28-14:43:35,25.9727,94.4456,72.4662,15.968,2.12006,28.5674
2019-03-28-14:43:36,25.9727,94.872,72.5735,15.968,2.12006,28.5674
2019-03-28-14:43:37,25.9727,94.2661,72.4501,15.968,2.12006,28.5674
2019-03-28-14:43:38,25.9727,94.4807,72.5928,15.968,2.12006,28.5674
2019-03-28-14:43:39,25.9727,94.4807,72.4453,15.968,2.12006,28.5674
2019-03-28-14:43:40,25.9727,94.4807,72.4453,15.968,2.12006,28.5674
2019-03-28-14:43:41,25.9727,94.4807,72.4453,15.968,2.12006,28.5674
2019-03-28-14:43:42,25.9727,94.4807,72.2908,15.968,2.12006,28.5674
2019-03-28-14:43:43,25.9727,94.4807,72.5534,15.968,2.12006,28.5674
2019-03-28-14:43:44,25.9727,94.4807,72.5534,15.968,2.12006,28.5674
2019-03-28-14:43:45,25.9727,94.4807,72.5534,15.968,2.12006,28.5674
2019-03-28-14:43:46,25.9727,94.4807,72.3318,15.968,2.12006,28.5674
2019-03-28-14:43:47,25.9727,94.4807,72.6238,15.968,2.12006,28.5674
2019-03-28-14:43:48,25.9727,94.5938,72.6238,15.968,2.12006,28.5674
2019-03-28-14:43:49,25.9727,94.5938,72.4669,15.968,2.12006,28.5674
2019-03-28-14:43:50,25.9727,94.39,72.4669,15.968,2.12006,28.5674
2019-03-28-14:43:51,25.9727,94.4934,72.4669,15.968,2.12006,28.5674
2019-03-28-14:43:52,25.9727,94.3737,72.6115,15.968,2.12006,28.5674
2019-03-28-14:43:53,25.9727,94.8553,72.6115,15.968,2.12006,28.5674
2019-03-28-14:43:54,25.9727,94.3465,72.406,15.968,2.12006,28.5674
2019-03-28-14:43:55,25.9727,94.6341,72.5456,15.968,2.12006,28.5674
2019-03-28-14:43:56,25.9727,94.3194,72.5456,15.968,2.12006,28.5674
2019-03-28-14:43:57,25.9727,94.3194,72.5456,15.968,2.12006,28.5674
2019-03-28-14:43:58,25.9727,94.62,72.5456,15.968,2.12006,28.5674
2019-03-28-14:43:59,25.9727,94.4065,72.5456,15.968,2.12006,28.5674
2019-03-28-14:44:00,25.9727,94.5831,72.5456,15.968,2.12006,28.5674
2019-03-28-14:44:01,25.9727,94.3481,72.5456,15.968,2.12006,28.5674
2019-03-28-14:44:02,25.9727,94.4578,72.5456,15.968,2.12006,28.5674
2019-03-28-14:44:03,25.9727,94.4578,72.5456,15.968,2.12006,28.5674
2019-03-28-14:44:04,25.9727,94.4578,72.5456,15.968,2.12006,28.5674
2019-03-28-14:44:05,25.9727,94.4578,72.4076,15.968,2.12006,28.5674
2019-03-28-14:44:06,25.9727,94.4578,72.4076,15.9577,2.12006,28.5674
2019-03-28-14:44:07,25.9727,94.4578,72.5872,15.9577,2.12006,28.5674
2019-03-28-14:44:08,25.9727,94.4578,72.4438,15.9692,2.12006,28.5674
2019-03-28-14:44:09,25.9727,94.4578,72.4438,15.9692,2.12006,28.5674
2019-03-28-14:44:10,25.9727,94.132,72.6117,15.9692,2.12006,28.5674
2019-03-28-14:44:11,25.9727,94.4755,72.4569,15.9692,2.12006,28.5674
2019-03-28-14:44:12,25.9727,94.3524,72.6968,15.9692,2.12006,28.5674
2019-03-28-14:44:13,25.9727,94.5791,72.5654,15.9692,2.12006,28.5674
2019-03-28-14:44:14,25.9727,94.1668,72.4518,15.9692,2.12006,28.5674
2019-03-28-14:44:15,25.9727,94.4443,72.6913,15.9692,2.12006,28.5674
2019-03-28-14:44:16,25.9727,94.0242,72.3098,15.9585,2.12006,28.5674
2019-03-28-14:44:17,25.9727,94.4711,72.6391,15.9585,2.12006,28.5674
2019-03-28-14:44:18,25.9727,94.1845,72.6391,15.9585,2.12006,28.5674
2019-03-28-14:44:19,25.9727,94.4416,72.6391,15.9585,2.12006,28.5674
2019-03-28-14:44:20,25.9727,94.552,72.4782,15.9585,2.12006,28.5674
2019-03-28-14:44:21,25.9727,94.4223,72.4782,15.9585,2.12006,28.5674
2019-03-28-14:44:22,25.9727,94.4223,72.6119,15.9585,2.12006,28.5674
2019-03-28-14:44:23,25.9727,94.4223,72.4724,15.9585,2.12006,28.5674
2019-03-28-14:44:24,25.9727,94.4223,72.597,15.9585,2.12006,28.5674
2019-03-28-14:44:25,25.9727,94.1397,72.3572,15.9585,2.12006,28.5674
2019-03-28-14:44:26,25.9727,94.4861,72.464,15.9585,2.12006,28.5674
2019-03-28-14:44:27,25.9727,94.2814,72.464,15.9585,2.12006,28.5674
2019-03-28-14:44:28,25.9727,94.5474,72.464,15.9585,2.12006,28.5674
2019-03-28-14:44:29,25.9727,94.0554,72.464,15.9585,2.12006,28.5674
2019-03-28-14:44:30,25.9727,94.6245,72.464,15.9585,2.12006,28.5674
2019-03-28-14:44:31,25.9727,94.1429,72.464,15.9585,2.12006,28.5674
2019-03-28-14:44:32,25.9727,94.5115,72.464,15.9585,2.12006,28.5674
2019-03-28-14:44:33,25.9727,94.4032,72.464,15.9585,2.12006,28.5674
2019-03-28-14:44:34,25.9727,94.4032,72.464,15.9585,2.12006,28.5674
2019-03-28-14:44:35,25.9727,94.5846,72.464,15.9585,2.12006,28.5674
2019-03-28-14:44:36,25.9727,94.0332,72.3611,15.9585,2.12006,28.5674
2019-03-28-14:44:37,25.9727,94.5279,72.5827,15.9585,2.12006,28.5674
2019-03-28-14:44:38,25.9727,94.0375,72.4479,15.9585,2.12006,28.5674
2019-03-28-14:44:39,25.9727,94.4452,72.4479,15.9585,2.12006,28.5674
2019-03-28-14:44:40,25.9727,94.4452,72.4479,15.9585,2.12006,28.5674
2019-03-28-14:44:41,25.9727,94.5839,72.4479,15.9585,2.12006,28.5674
2019-03-28-14:44:42,25.9727,94.2033,72.4479,15.9691,2.12006,28.5674
2019-03-28-14:44:43,25.9727,94.5696,72.4479,15.9691,2.12006,28.5674
2019-03-28-14:44:44,25.9727,94.3924,72.4479,15.9581,2.12006,28.5674
2019-03-28-14:44:45,25.9727,94.3924,72.3043,15.9581,2.12006,28.5674
2019-03-28-14:44:46,25.9727,94.1443,72.4655,15.9581,2.12006,28.5674
2019-03-28-14:44:47,25.9727,94.2951,72.4655,15.9581,2.12006,28.5674
2019-03-28-14:44:48,25.9727,94.4274,72.4655,15.9581,2.12006,28.5674
2019-03-28-14:44:49,25.9727,94.025,72.4655,15.9581,2.12006,28.5674
2019-03-28-14:44:50,25.9727,94.3233,72.4655,15.9581,2.12006,28.5674
2019-03-28-14:44:51,25.9727,94.3233,72.2218,15.9581,2.12006,28.5674
2019-03-28-14:44:52,25.9727,94.6908,72.2218,15.9581,2.12006,28.5674
2019-03-28-14:44:53,25.9727,94.0453,72.2218,15.9581,2.12006,28.5674
2019-03-28-14:44:54,25.9727,94.0453,72.2218,15.9581,2.12006,28.5674
2019-03-28-14:44:55,25.9727,94.0453,72.2218,15.9581,2.12006,28.5674
2019-03-28-14:44:56,25.9727,94.344,72.4488,15.9581,2.12006,28.5674
2019-03-28-14:44:57,25.9727,94.1123,72.4488,15.9581,2.12006,28.5674
2019-03-28-14:44:58,25.9727,94.3455,72.4488,15.9581,2.12006,28.5674
2019-03-28-14:44:59,25.9727,94.3455,72.4488,15.9581,2.12006,28.5674
2019-03-28-14:45:00,25.9727,94.0655,72.4488,15.9683,2.12006,28.5674
2019-03-28-14:45:01,25.9727,94.0655,72.2681,15.9562,2.12006,28.5674
2019-03-28-14:45:02,25.9727,94.0655,72.2681,15.9562,2.12006,28.5674
2019-03-28-14:45:03,25.9727,94.426,72.6195,15.9562,2.12006,28.5674
2019-03-28-14:45:04,25.9727,94.2025,72.6195,15.9662,2.12006,28.5674
2019-03-28-14:45:05,25.9727,94.4723,72.4694,15.9535,2.12006,28.5674
2019-03-28-14:45:06,25.9727,94.0659,72.1954,15.9535,2.12006,28.5674
2019-03-28-14:45:07,25.9727,94.6676,72.1954,15.9535,2.12006,28.5674
2019-03-28-14:45:08,25.9727,94.0628,72.1954,15.9535,2.12006,28.5674
2019-03-28-14:45:09,25.9727,94.0628,72.1954,15.9535,2.12006,28.5674
2019-03-28-14:45:10,25.9727,94.1635,72.5185,15.9535,2.12006,28.5674
2019-03-28-14:45:11,25.9727,94.4001,72.5185,15.9535,2.12006,28.5674
2019-03-28-14:45:12,25.9727,94.0853,72.5185,15.9535,2.12006,28.5674
2019-03-28-14:45:13,25.9727,94.1954,72.5185,15.9535,2.12006,28.5674
2019-03-28-14:45:14,25.9727,94.1954,72.169,15.9535,2.12006,28.5674
2019-03-28-14:45:15,25.9727,94.4328,72.6317,15.9535,2.12006,28.5674
2019-03-28-14:45:16,25.9727,94.0049,72.3755,15.9535,2.12006,28.5674
2019-03-28-14:45:17,25.9727,94.4792,72.6649,15.9535,2.12006,28.5674
2019-03-28-14:45:18,25.9727,94.4792,72.2985,15.9535,2.12006,28.5674
2019-03-28-14:45:19,25.9727,94.4792,72.4539,15.9535,2.12006,28.5674
2019-03-28-14:45:20,25.9727,94.287,72.4539,15.9535,2.12006,28.5674
2019-03-28-14:45:21,25.9727,94.287,72.4539,15.9637,2.12006,28.5674
2019-03-28-14:45:22,25.9727,94.043,72.4539,15.9616,2.12006,28.5674
2019-03-28-14:45:23,25.9727,94.3067,72.3118,15.9616,2.12006,28.5674
2019-03-28-14:45:24,25.9727,94.1012,72.5998,15.9507,2.12006,28.5674
2019-03-28-14:45:25,25.9727,94.1012,72.4312,15.9507,2.12006,28.5674
2019-03-28-14:45:26,25.9727,94.2961,72.4312,15.9507,2.12006,28.5674
2019-03-28-14:45:27,25.9727,94.0163,72.4312,15.9507,2.12006,28.5674
2019-03-28-14:45:28,25.9727,94.524,72.4312,15.9507,2.12006,28.5674
2019-03-28-14:45:29,25.9727,94.0382,72.4312,15.961,2.12006,28.5674
2019-03-28-14:45:30,25.9727,94.5804,72.4312,15.961,2.12006,28.5674
2019-03-28-14:45:31,25.9727,94.0263,72.4312,15.961,2.12006,28.5674
2019-03-28-14:45:32,25.9727,94.3684,72.5328,15.961,2.12006,28.5674
2019-03-28-14:45:33,25.9727,94.1324,72.2666,15.9503,2.12006,28.5674
2019-03-28-14:45:34,25.9727,94.3667,72.4355,15.9503,2.12006,28.5674
2019-03-28-14:45:35,25.9727,94.3667,72.4355,15.9503,2.12006,28.5674
2019-03-28-14:45:36,25.9727,94.0225,72.2349,15.9612,2.12006,28.5674
2019-03-28-14:45:37,25.9727,94.4002,72.3802,15.9612,2.12006,28.5674
2019-03-28-14:45:38,25.9727,94.0128,72.2565,15.9612,2.12006,28.5674
2019-03-28-14:45:39,25.9727,94.1481,72.4302,15.9612,2.12006,28.5674
2019-03-28-14:45:40,25.9727,94.1481,72.2125,15.9612,2.12006,28.5674
2019-03-28-14:45:41,25.9727,94.397,72.4481,15.9612,2.12006,28.5674
2019-03-28-14:45:42,25.9727,94.1121,72.3201,15.9497,2.12006,28.5674
2019-03-28-14:45:43,25.9727,94.5236,72.4352,15.9497,2.12006,28.5674
2019-03-28-14:45:44,25.9727,94.0321,72.1882,15.9618,2.12006,28.5674
2019-03-28-14:45:45,25.9727,94.2328,72.4458,15.9618,2.12006,28.5674
2019-03-28-14:45:46,25.9727,94.0668,72.2973,15.9499,2.12006,28.5674
2019-03-28-14:45:47,25.9727,94.2463,72.2973,15.9499,2.12006,28.5674
2019-03-28-14:45:48,25.9727,94.2463,72.1659,15.9499,2.12006,28.5674
2019-03-28-14:45:49,25.9727,94.2463,72.1659,15.9499,2.12006,28.5674
2019-03-28-14:45:50,25.9727,94.2463,72.4349,15.9499,2.12006,28.5674
2019-03-28-14:45:51,25.9727,93.9954,72.4349,15.9604,2.12006,28.5674
2019-03-28-14:45:52,25.9727,94.5238,72.4349,15.9481,2.12006,28.5674
2019-03-28-14:45:53,25.9727,94.0225,72.2463,15.9481,2.12006,28.5674
2019-03-28-14:45:54,25.9727,94.5951,72.4894,15.9481,2.12006,28.5674
2019-03-28-14:45:55,25.9727,94.0345,72.2508,15.9481,2.12006,28.5674
2019-03-28-14:45:56,25.9727,94.4015,72.5752,15.9473,2.12006,28.5674
2019-03-28-14:45:57,25.9727,94.4015,72.4515,15.9473,2.12006,28.5674
2019-03-28-14:45:58,25.9727,94.0057,72.2795,15.9473,2.12006,28.5674
2019-03-28-14:45:59,25.9727,94.307,72.4381,15.9473,2.12006,28.5674
2019-03-28-14:46:00,25.9727,94.0394,72.4381,15.9473,2.12006,28.5674
2019-03-28-14:46:01,25.9727,94.0394,72.2575,15.9587,2.12006,28.5674
2019-03-28-14:46:02,25.9727,94.0394,72.2575,15.9459,2.12006,28.5674
2019-03-28-14:46:03,25.9727,94.4046,72.2575,15.9459,2.12006,28.5674
2019-03-28-14:46:04,25.9727,94.2243,72.4115,15.9459,2.12006,28.5674
2019-03-28-14:46:05,25.9727,94.2243,72.4115,15.9459,2.12006,28.5674
2019-03-28-14:46:06,25.9727,94.0002,72.2158,15.9572,2.12006,28.5674
2019-03-28-14:46:07,25.9727,94.3489,72.4294,15.9572,2.12006,28.5674
2019-03-28-14:46:08,25.9727,94.0371,72.1399,15.9572,2.12006,28.5674
