time,Unix time,CPT:CM02:2302:DS:PRESS,CHTR:CM02:1455:HV:POWER,CLL:CM02:2601:US:LVL,CLL:CM02:2301:DS:LVL,CTE:CM02:1420:DH:TEMP,CTE:CM02:1418:UH:TEMP,ACCL:L1B:0240:CPLRTEMP1,ACCL:L1B:0240:CPLRTEMP2,CPV:CM02:3001:JT:POS_RBV
2019-03-17 12:38:54,1552840734.56,29.4296,1.91554,74.0828,95.9785,5.39695,6.23439,75.4953,77.165,17.3984
2019-03-17 12:38:55,1552840735.56,29.4296,1.91554,73.9115,95.9785,5.39695,6.23439,75.4953,77.165,17.3984
2019-03-17 12:38:56,1552840736.56,29.4296,1.91554,74.1027,95.9785,5.39695,6.23439,75.4953,77.165,17.3984
2019-03-17 12:38:57,1552840737.16,29.4296,1.91554,74.1027,95.9785,5.39695,6.23439,75.6049,77.165,17.3984
2019-03-17 12:38:57,1552840737.56,29.4296,1.91554,73.6435,95.9785,5.39695,6.23439,75.6049,77.165,17.3984
2019-03-17 12:38:58,1552840738.56,29.4296,1.91554,74.0744,95.9785,5.39695,6.23439,75.6049,77.165,17.3984
2019-03-17 12:38:59,1552840739.56,29.4296,1.91554,73.8448,96.1599,5.39695,6.23439,75.6049,77.165,17.3984
2019-03-17 12:39:00,1552840740.56,29.4296,1.91554,73.8448,95.9926,5.39695,6.23439,75.6049,77.165,17.3984
2019-03-17 12:39:03,1552840743.56,29.4296,1.91554,73.8448,95.8923,5.39695,6.23439,75.6049,77.165,17.3984
2019-03-17 12:39:04,1552840744.56,29.4296,1.91554,73.8448,96.1123,5.39695,6.23439,75.6049,77.165,17.3984
2019-03-17 12:39:06,1552840746.56,29.4296,1.91554,74.0881,95.8695,5.39695,6.23439,75.6049,77.165,17.3984
2019-03-17 12:39:07,1552840747.56,29.4296,1.91554,73.6988,95.9969,5.39695,6.23439,75.6049,77.165,17.3984
2019-03-17 12:39:08,1552840748.56,29.4296,1.91554,74.0486,96.1705,5.39695,6.23439,75.6049,77.165,17.3984
2019-03-17 12:39:09,1552840749.56,29.4296,1.91554,73.8752,95.9309,5.39695,6.23439,75.6049,77.165,17.3984
2019-03-17 12:39:10,1552840750.56,29.4296,1.91554,74.0069,95.9309,5.39695,6.23439,75.6049,77.165,17.3984
2019-03-17 12:39:11,1552840751.56,29.4296,1.91554,73.66,95.9309,5.39695,6.23439,75.6049,77.165,17.3984
2019-03-17 12:39:12,1552840752.56,29.4296,1.91554,73.8407,95.9309,5.39695,6.23439,75.6049,77.165,17.3984
2019-03-17 12:39:14,1552840754.56,29.4296,1.91554,73.6763,95.9309,5.39695,6.23439,75.6049,77.165,17.3984
2019-03-17 12:39:15,1552840755.56,29.4296,1.91554,73.964,95.9309,5.39695,6.23439,75.6049,77.165,17.3984
2019-03-17 12:39:16,1552840756.56,29.4296,1.91554,73.8245,95.9309,5.39695,6.23439,75.6049,77.165,17.3984
2019-03-17 12:39:19,1552840759.56,29.4296,1.91554,73.9773,95.9309,5.39695,6.23439,75.6049,77.165,17.3984
2019-03-17 12:39:21,1552840761.56,29.4296,1.91554,73.8733,95.9309,5.39695,6.23439,75.6049,77.165,17.3984
2019-03-17 12:39:23,1552840763.56,29.4296,1.91554,73.685,95.9309,5.39695,6.23439,75.6049,77.165,17.3984
2019-03-17 12:39:24,1552840764.56,29.4296,1.91554,73.8337,95.9309,5.39695,6.23439,75.6049,77.165,17.3984
2019-03-17 12:39:25,1552840765.56,29.4296,1.91554,73.6858,95.9309,5.39695,6.23439,75.6049,77.165,17.3984
2019-03-17 12:39:26,1552840766.56,29.4296,1.91554,73.6858,96.0856,5.39695,6.23439,75.6049,77.165,17.3984
2019-03-17 12:39:27,1552840767.56,29.4296,1.91554,73.855,96.0856,5.39695,6.23439,75.6049,77.165,17.3984
2019-03-17 12:39:28,1552840768.56,29.4296,1.91554,73.7456,95.8925,5.39695,6.23439,75.6049,77.165,17.3984
2019-03-17 12:39:29,1552840769.56,29.4296,1.91554,73.7456,96.0347,5.39695,6.23439,75.6049,77.165,17.3984
2019-03-17 12:39:30,1552840770.56,29.4296,1.91554,73.7456,95.8726,5.39695,6.23439,75.6049,77.165,17.3984
2019-03-17 12:39:31,1552840771.56,29.4296,1.91554,73.9391,95.8726,5.39695,6.23439,75.6049,77.165,17.3984
2019-03-17 12:39:32,1552840772.56,29.4296,1.91554,73.8387,96.0447,5.39695,6.23439,75.6049,77.165,17.3984
2019-03-17 12:39:33,1552840773.56,29.4296,1.91554,73.6921,95.8874,5.39695,6.23439,75.6049,77.165,17.3984
2019-03-17 12:39:34,1552840774.56,29.4296,1.91554,73.6921,96.0585,5.39695,6.23439,75.6049,77.165,17.3984
2019-03-17 12:39:35,1552840775.16,29.4296,1.91554,73.6921,96.0585,5.39695,6.23439,75.6049,77.2683,17.3984
2019-03-17 12:39:35,1552840775.56,29.4296,1.91554,73.9029,95.8941,5.39695,6.23439,75.6049,77.2683,17.3984
2019-03-17 12:39:36,1552840776.56,29.4296,1.91554,73.7126,96.0982,5.39695,6.23439,75.6049,77.2683,17.3984
2019-03-17 12:39:37,1552840777.56,29.4296,1.91554,73.7126,95.8947,5.39695,6.23439,75.6049,77.2683,17.3984
2019-03-17 12:39:38,1552840778.56,29.4296,1.91554,73.8728,96.1026,5.39695,6.23439,75.6049,77.2683,17.3984
2019-03-17 12:39:39,1552840779.56,29.4296,1.91554,73.7187,96.1026,5.39695,6.23439,75.6049,77.2683,17.3984
2019-03-17 12:39:40,1552840780.56,29.4296,1.91554,73.7187,95.9185,5.39695,6.23439,75.6049,77.2683,17.3984
2019-03-17 12:39:41,1552840781.56,29.4296,1.91554,73.8445,96.105,5.39695,6.23439,75.6049,77.2683,17.3984
2019-03-17 12:39:42,1552840782.56,29.4296,1.91554,73.6019,96.105,5.39695,6.23439,75.6049,77.2683,17.3984
2019-03-17 12:39:43,1552840783.56,29.4296,1.91554,73.9174,95.8759,5.39695,6.23439,75.6049,77.2683,17.3984
2019-03-17 12:39:44,1552840784.56,29.4296,1.91554,73.9174,96.0884,5.39695,6.23439,75.6049,77.2683,17.3984
2019-03-17 12:39:46,1552840786.56,29.4296,1.91554,73.6757,96.0884,5.39695,6.23439,75.6049,77.2683,17.3984
2019-03-17 12:39:48,1552840788.56,29.4296,1.91554,73.978,95.8839,5.39695,6.23439,75.6049,77.2683,17.3984
2019-03-17 12:39:49,1552840789.56,29.4296,1.91554,73.6509,95.8839,5.39695,6.23439,75.6049,77.2683,17.3984
2019-03-17 12:39:51,1552840791.56,29.4296,1.91554,73.6509,96.065,5.39695,6.23439,75.6049,77.2683,17.3984
2019-03-17 12:39:52,1552840792.56,29.4296,1.91554,73.6509,95.9093,5.39695,6.23439,75.6049,77.2683,17.3984
2019-03-17 12:39:53,1552840793.56,29.4296,1.91554,73.6509,96.0252,5.39695,6.23439,75.6049,77.2683,17.3984
2019-03-17 12:39:54,1552840794.56,29.4296,1.91554,73.7969,96.0252,5.39695,6.23439,75.6049,77.2683,17.3984
2019-03-17 12:39:55,1552840795.56,29.4296,1.91554,73.7969,95.8874,5.39695,6.23439,75.6049,77.2683,17.3984
2019-03-17 12:39:56,1552840796.56,29.4296,1.91554,73.7969,95.9985,5.39695,6.23439,75.6049,77.2683,17.3984
2019-03-17 12:39:58,1552840798.56,29.4296,1.91554,73.6527,95.9985,5.39695,6.23439,75.6049,77.2683,17.3984
2019-03-17 12:40:00,1552840800.56,29.4296,1.91554,73.8301,95.8936,5.39695,6.23439,75.6049,77.2683,17.3984
2019-03-17 12:40:02,1552840802.56,29.4296,1.91554,73.9898,95.8936,5.39695,6.23439,75.6049,77.2683,17.3984
2019-03-17 12:40:03,1552840803.56,29.4296,1.91554,73.5989,95.8936,5.39695,6.23439,75.6049,77.2683,17.3984
2019-03-17 12:40:04,1552840804.56,29.4296,1.91554,73.5989,96.0802,5.39695,6.23439,75.6049,77.2683,17.3984
2019-03-17 12:40:05,1552840805.56,29.4296,1.91554,73.844,95.864,5.39695,6.23439,75.6049,77.2683,17.3984
2019-03-17 12:40:06,1552840806.56,29.4296,1.91554,73.6075,95.966,5.39695,6.23439,75.6049,77.2683,17.3984
2019-03-17 12:40:07,1552840807.56,29.4296,1.91554,73.9443,95.966,5.39695,6.23439,75.6049,77.2683,17.3984
2019-03-17 12:40:08,1552840808.16,29.4296,1.91554,73.9443,95.966,5.39695,6.23439,75.705,77.2683,17.3984
2019-03-17 12:40:08,1552840808.56,29.4296,1.91554,73.7319,95.966,5.39695,6.23439,75.705,77.2683,17.3984
2019-03-17 12:40:10,1552840810.56,29.4296,1.91554,74.0111,95.966,5.39695,6.23439,75.705,77.2683,17.3984
2019-03-17 12:40:11,1552840811.56,29.4296,1.91554,73.6044,95.966,5.39695,6.23439,75.705,77.2683,17.3984
2019-03-17 12:40:12,1552840812.56,29.4296,1.91554,73.7702,95.966,5.39695,6.23439,75.705,77.2683,17.3984
2019-03-17 12:40:13,1552840813.56,29.4296,1.91554,73.7702,96.0896,5.39695,6.23439,75.705,77.2683,17.3984
2019-03-17 12:40:14,1552840814.56,29.4296,1.91554,73.9066,95.8948,5.39695,6.23439,75.705,77.2683,17.3984
2019-03-17 12:40:15,1552840815.56,29.4296,1.91554,73.663,96.0927,5.39695,6.23439,75.705,77.2683,17.3984
2019-03-17 12:40:16,1552840816.56,29.4296,1.91554,73.663,95.9609,5.39695,6.23439,75.705,77.2683,17.3984
2019-03-17 12:40:17,1552840817.56,29.4296,1.91554,73.8782,95.9609,5.39695,6.23439,75.705,77.2683,17.3984
2019-03-17 12:40:19,1552840819.56,29.4296,1.91554,73.6886,95.7666,5.39695,6.23439,75.705,77.2683,17.3984
2019-03-17 12:40:20,1552840820.56,29.4296,1.91554,73.9127,95.8773,5.39695,6.23439,75.705,77.2683,17.3984
2019-03-17 12:40:21,1552840821.56,29.4296,1.91554,73.6334,95.8773,5.39695,6.23439,75.705,77.2683,17.3984
2019-03-17 12:40:22,1552840822.56,29.4296,1.91554,73.8568,95.9998,5.39695,6.23439,75.705,77.2683,17.3984
2019-03-17 12:40:24,1552840824.56,29.4296,1.91554,73.6045,95.8893,5.39695,6.23439,75.705,77.2683,17.3984
2019-03-17 12:40:27,1552840827.56,29.4296,1.91554,73.809,96.0731,5.39695,6.23439,75.705,77.2683,17.3984
2019-03-17 12:40:28,1552840828.56,29.4296,1.91554,73.6146,95.9483,5.39695,6.23439,75.705,77.2683,17.3984
2019-03-17 12:40:30,1552840830.56,29.4296,1.91554,73.7784,95.9483,5.39695,6.23439,75.705,77.2683,17.3984
2019-03-17 12:40:31,1552840831.56,29.4296,1.91554,73.9402,95.9483,5.39695,6.23439,75.705,77.2683,17.3984
2019-03-17 12:40:33,1552840833.16,29.4296,1.91554,73.9402,95.9483,5.39695,6.23439,75.705,77.384,17.3984
2019-03-17 12:40:33,1552840833.56,29.4296,1.91554,73.6142,95.9483,5.39695,6.23439,75.705,77.384,17.3984
2019-03-17 12:40:34,1552840834.56,29.4296,1.91554,73.7958,95.9483,5.39695,6.23439,75.705,77.384,17.3984
2019-03-17 12:40:35,1552840835.56,29.4296,1.91554,73.6794,95.9483,5.39695,6.23439,75.705,77.384,17.3984
2019-03-17 12:40:37,1552840837.56,29.4296,1.91554,73.6794,95.813,5.39695,6.23439,75.705,77.384,17.3984
2019-03-17 12:40:38,1552840838.56,29.4296,1.91554,73.5756,96.0235,5.39695,6.23439,75.705,77.384,17.3984
2019-03-17 12:40:39,1552840839.56,29.4296,1.91554,73.5756,95.8788,5.39695,6.23439,75.705,77.384,17.3984
2019-03-17 12:40:40,1552840840.56,29.4296,1.91554,73.5756,96.0389,5.39695,6.23439,75.705,77.384,17.3984
2019-03-17 12:40:41,1552840841.56,29.4296,1.91554,73.5756,95.8778,5.39695,6.23439,75.705,77.384,17.3984
2019-03-17 12:40:42,1552840842.56,29.4296,1.91554,73.6998,95.8778,5.39695,6.23439,75.705,77.384,17.3984
2019-03-17 12:40:43,1552840843.56,29.4296,1.91554,73.6998,96.0576,5.39695,6.23439,75.705,77.384,17.3984
2019-03-17 12:40:44,1552840844.56,29.4296,1.91554,73.6998,95.8825,5.39695,6.23439,75.705,77.384,17.3984
2019-03-17 12:40:45,1552840845.56,29.4296,1.91554,73.6998,96.0963,5.39695,6.23439,75.705,77.384,17.3984
2019-03-17 12:40:46,1552840846.56,29.4296,1.91554,73.6998,95.8689,5.39695,6.23439,75.705,77.384,17.3984
2019-03-17 12:40:48,1552840848.56,29.4296,1.91554,73.5747,96.0803,5.39695,6.23439,75.705,77.384,17.3984
2019-03-17 12:40:49,1552840849.56,29.4296,1.91554,73.7541,95.865,5.39695,6.23439,75.705,77.384,17.3984
2019-03-17 12:40:50,1552840850.56,29.4296,1.91554,73.5929,96.0838,5.39695,6.23439,75.705,77.384,17.3984
2019-03-17 12:40:52,1552840852.56,29.4296,1.91554,73.7769,95.8649,5.39695,6.23439,75.705,77.384,17.3984
2019-03-17 12:40:53,1552840853.56,29.4296,1.91554,73.5895,95.8649,5.39695,6.23439,75.705,77.384,17.3984
2019-03-17 12:40:54,1552840854.56,29.4296,1.91554,73.7065,95.8649,5.39695,6.23439,75.705,77.384,17.3984
2019-03-17 12:40:55,1552840855.56,29.4296,1.91554,73.7065,96.0423,5.39695,6.23439,75.705,77.384,17.3984
2019-03-17 12:40:56,1552840856.56,29.4296,1.91554,73.7065,95.8677,5.39695,6.23439,75.705,77.384,17.3984
2019-03-17 12:40:57,1552840857.56,29.4296,1.91554,73.5977,96.029,5.39695,6.23439,75.705,77.384,17.3984
2019-03-17 12:40:59,1552840859.56,29.4296,1.91554,73.9668,95.8521,5.39695,6.23439,75.705,77.384,17.3984
2019-03-17 12:41:00,1552840860.56,29.4296,1.91554,73.6272,96.0118,5.39695,6.23439,75.705,77.384,17.3984
2019-03-17 12:41:03,1552840863.56,29.4296,1.91554,73.6272,95.9103,5.39695,6.23439,75.705,77.384,17.3984
2019-03-17 12:41:04,1552840864.56,29.4296,1.91554,73.7724,95.9103,5.39695,6.23439,75.705,77.384,17.3984
2019-03-17 12:41:05,1552840865.56,29.4296,1.91554,73.5721,95.9103,5.39695,6.23439,75.705,77.384,17.3984
2019-03-17 12:41:06,1552840866.56,29.4296,1.91554,73.7911,95.9103,5.39695,6.23439,75.705,77.384,17.3984
2019-03-17 12:41:07,1552840867.56,29.4296,1.91554,73.6024,96.2092,5.39695,6.23439,75.705,77.384,17.3984
2019-03-17 12:41:08,1552840868.56,29.4296,1.91554,73.6024,95.7709,5.39695,6.23439,75.705,77.384,17.3984
2019-03-17 12:41:09,1552840869.56,29.4296,1.91554,73.9777,95.7709,5.39695,6.23439,75.705,77.384,17.3984
2019-03-17 12:41:10,1552840870.56,29.4296,1.91554,73.5865,95.9683,5.39695,6.23439,75.705,77.384,17.3984
2019-03-17 12:41:11,1552840871.56,29.4296,1.91554,73.7517,95.8575,5.39695,6.23439,75.705,77.384,17.3984
2019-03-17 12:41:13,1552840873.56,29.4296,1.91554,73.7517,95.9784,5.39695,6.23439,75.705,77.384,17.3984
2019-03-17 12:41:14,1552840874.56,29.4296,1.91554,73.7517,95.8683,5.39695,6.23439,75.705,77.384,17.3984
2019-03-17 12:41:15,1552840875.56,29.4296,1.91554,73.5728,95.9758,5.39695,6.23439,75.705,77.384,17.3984
2019-03-17 12:41:16,1552840876.56,29.4296,1.91554,73.7359,95.8461,5.39695,6.23439,75.705,77.384,17.3984
2019-03-17 12:41:17,1552840877.56,29.4296,1.91554,73.6237,95.8461,5.39695,6.23439,75.705,77.384,17.3984
2019-03-17 12:41:18,1552840878.56,29.4296,1.91554,73.6237,95.9752,5.39695,6.23439,75.705,77.384,17.3984
2019-03-17 12:41:19,1552840879.56,29.4296,1.91554,73.7283,95.874,5.39695,6.23439,75.705,77.384,17.3984
2019-03-17 12:41:20,1552840880.56,29.4296,1.91554,73.6066,95.9748,5.39695,6.23439,75.705,77.384,17.3984
2019-03-17 12:41:21,1552840881.56,29.4296,1.91554,73.6066,95.8675,5.39695,6.23439,75.705,77.384,17.3984
2019-03-17 12:41:22,1552840882.56,29.4296,1.91554,73.7119,95.8675,5.39695,6.23439,75.705,77.384,17.3984
2019-03-17 12:41:25,1552840885.56,29.4296,1.91554,73.5766,95.8675,5.39695,6.23439,75.705,77.384,17.3984
2019-03-17 12:41:28,1552840888.16,29.4296,1.91554,73.5766,95.8675,5.39695,6.23439,75.8055,77.384,17.3984
2019-03-17 12:41:29,1552840889.56,29.4296,1.91554,73.5766,95.5548,5.39695,6.23439,75.8055,77.384,17.3984
2019-03-17 12:41:30,1552840890.56,29.4296,1.91554,73.4178,95.9358,5.39695,6.23439,75.8055,77.384,17.3984
2019-03-17 12:41:31,1552840891.56,29.4296,1.91554,73.7417,95.8127,5.39695,6.23439,75.8055,77.384,17.3984
2019-03-17 12:41:32,1552840892.56,29.4296,1.91554,73.6027,95.9191,5.39695,6.23439,75.8055,77.384,17.3984
2019-03-17 12:41:33,1552840893.56,29.4296,1.91554,73.6027,95.7847,5.39695,6.23439,75.8055,77.384,17.3984
2019-03-17 12:41:35,1552840895.56,29.4296,1.91554,73.7819,95.7847,5.39695,6.23439,75.8055,77.384,17.3984
2019-03-17 12:41:36,1552840896.56,29.4296,1.91554,73.6788,95.7847,5.39695,6.23439,75.8055,77.384,17.3984
2019-03-17 12:41:37,1552840897.56,29.4296,1.91554,73.5745,95.7847,5.39695,6.23439,75.8055,77.384,17.3984
2019-03-17 12:41:38,1552840898.56,29.4296,1.91554,73.7359,95.7847,5.39695,6.23439,75.8055,77.384,17.3984
2019-03-17 12:41:40,1552840900.56,29.4296,1.91554,73.6256,95.7847,5.39695,6.23439,75.8055,77.384,17.3984
2019-03-17 12:41:42,1552840902.56,29.4296,1.91554,73.6256,95.9982,5.39695,6.23439,75.8055,77.384,17.3984
2019-03-17 12:41:43,1552840903.56,29.4296,1.91554,73.6256,95.8327,5.39695,6.23439,75.8055,77.384,17.2617
2019-03-17 12:41:44,1552840904.56,29.4296,1.91554,73.6256,96.0017,5.39695,6.23439,75.8055,77.384,17.2617
2019-03-17 12:41:45,1552840905.56,29.4296,1.91554,73.6256,95.6354,5.39695,6.23439,75.8055,77.384,17.2617
2019-03-17 12:41:46,1552840906.56,29.4296,1.91554,73.6256,95.8033,5.39695,6.23439,75.8055,77.384,17.2617
2019-03-17 12:41:49,1552840909.56,29.4296,1.91554,73.6256,95.6965,5.39695,6.23439,75.8055,77.384,17.2617
2019-03-17 12:41:50,1552840910.56,29.4296,1.91554,73.6256,95.8468,5.39695,6.23439,75.8055,77.384,17.2617
2019-03-17 12:41:52,1552840912.56,29.4296,1.91554,73.6256,96.0591,5.39695,6.23439,75.8055,77.384,17.3984
2019-03-17 12:41:53,1552840913.56,29.4296,1.91554,73.6256,95.8029,5.39695,6.23439,75.8055,77.384,17.3984
2019-03-17 12:41:54,1552840914.56,29.4296,1.91554,73.4141,95.8029,5.39695,6.23439,75.8055,77.384,17.6719
2019-03-17 12:41:55,1552840915.16,29.4296,1.91554,73.4141,95.8029,5.39695,6.23439,75.8055,77.4841,17.6719
2019-03-17 12:41:55,1552840915.56,29.4296,1.91554,73.5853,95.8029,5.39695,6.23439,75.8055,77.4841,17.9492
2019-03-17 12:41:56,1552840916.56,29.4296,1.91554,73.6952,95.8029,5.39695,6.23439,75.8055,77.4841,17.3984
2019-03-17 12:41:59,1552840919.56,29.4296,1.91554,73.585,96.0566,5.39695,6.23439,75.8055,77.4841,17.3984
2019-03-17 12:42:00,1552840920.56,29.4296,1.91554,73.585,95.8033,5.39695,6.23439,75.8055,77.4841,17.3984
2019-03-17 12:42:01,1552840921.56,29.4296,1.91554,73.585,96.0542,5.39695,6.23439,75.8055,77.4841,17.3984
2019-03-17 12:42:02,1552840922.56,29.4296,1.91554,73.585,95.5262,5.39695,6.23439,75.8055,77.4841,17.3984
2019-03-17 12:42:03,1552840923.56,29.4296,1.91554,73.7545,95.7853,5.39695,6.23439,75.8055,77.4841,17.3984
2019-03-17 12:42:04,1552840924.56,29.4296,1.91554,73.5637,96.0512,5.39695,6.23439,75.8055,77.4841,17.3984
2019-03-17 12:42:05,1552840925.56,29.4296,1.91554,73.5637,95.759,5.39695,6.23439,75.8055,77.4841,17.3984
2019-03-17 12:42:08,1552840928.56,29.4296,1.91554,73.7671,95.4876,5.39695,6.23439,75.8055,77.4841,17.3984
2019-03-17 12:42:09,1552840929.56,29.4296,1.91554,73.7671,95.9413,5.39695,6.23439,75.8055,77.4841,17.3984
2019-03-17 12:42:10,1552840930.56,29.4296,1.91554,73.7671,95.4844,5.39695,6.23439,75.8055,77.4841,17.3984
2019-03-17 12:42:11,1552840931.56,29.4296,1.91554,73.5203,95.9699,5.39695,6.23439,75.8055,77.4841,17.3984
2019-03-17 12:42:12,1552840932.56,29.4296,1.91554,73.5203,95.7198,5.39695,6.23439,75.8055,77.4841,17.3984
2019-03-17 12:42:13,1552840933.56,29.4296,1.91554,73.786,95.4772,5.39695,6.23439,75.8055,77.4841,17.3984
2019-03-17 12:42:14,1552840934.56,29.4296,1.91554,73.5906,95.9141,5.39695,6.23439,75.8055,77.4841,17.3984
2019-03-17 12:42:15,1552840935.56,29.4296,1.91554,73.74,95.9141,5.39695,6.23439,75.8055,77.4841,17.3984
2019-03-17 12:42:16,1552840936.56,29.4296,1.91554,73.5887,95.5185,5.39695,6.23439,75.8055,77.4841,17.3984
2019-03-17 12:42:17,1552840937.56,29.4296,1.91554,73.5887,95.7749,5.39695,6.23439,75.8055,77.4841,17.3984
2019-03-17 12:42:18,1552840938.56,29.4296,1.91554,73.697,95.7749,5.39695,6.23439,75.8055,77.4841,17.3984
2019-03-17 12:42:19,1552840939.56,29.4296,1.91554,73.587,95.7749,5.39695,6.23439,75.8055,77.4841,17.3984
2019-03-17 12:42:20,1552840940.56,29.4296,1.91554,73.6947,95.5734,5.39695,6.23439,75.8055,77.4841,17.3984
2019-03-17 12:42:21,1552840941.56,29.4296,1.91554,73.581,95.8357,5.39695,6.23439,75.8055,77.4841,17.3984
2019-03-17 12:42:22,1552840942.56,29.4296,1.91554,73.581,95.5324,5.39695,6.23439,75.8055,77.4841,17.5352
2019-03-17 12:42:23,1552840943.56,29.4296,1.91554,73.581,95.7829,5.39695,6.23439,75.8055,77.4841,17.3984
2019-03-17 12:42:24,1552840944.56,29.4296,1.91554,73.581,95.6636,5.39695,6.23439,75.8055,77.4841,17.3984
2019-03-17 12:42:27,1552840947.16,29.4296,1.91554,73.581,95.6636,5.39695,6.23439,75.913,77.4841,17.3984
2019-03-17 12:42:27,1552840947.56,29.4296,1.91554,73.581,95.8759,5.39695,6.23439,75.913,77.4841,17.3984
2019-03-17 12:42:28,1552840948.56,29.4296,1.91554,73.7195,95.5406,5.39695,6.23439,75.913,77.4841,17.3984
2019-03-17 12:42:29,1552840949.56,29.4296,1.91554,73.5594,95.6868,5.39695,6.23439,75.913,77.4841,17.3984
2019-03-17 12:42:30,1552840950.56,29.4296,1.91554,73.5594,95.4507,5.39695,6.23439,75.913,77.4841,17.3984
2019-03-17 12:42:31,1552840951.56,29.4296,1.91554,73.5594,95.7262,5.39695,6.23439,75.913,77.4841,17.3984
2019-03-17 12:42:33,1552840953.56,29.4296,1.91554,73.6631,95.4687,5.39695,6.23439,75.913,77.4841,17.3984
2019-03-17 12:42:34,1552840954.56,29.4296,1.91554,73.5567,95.8806,5.39695,6.23439,75.913,77.4841,17.3984
2019-03-17 12:42:35,1552840955.56,29.4296,1.91554,73.7699,95.4948,5.39695,6.23439,75.913,77.4841,17.3984
2019-03-17 12:42:36,1552840956.56,29.4296,1.91554,73.5842,95.8308,5.39695,6.23439,75.913,77.4841,17.3984
2019-03-17 12:42:38,1552840958.56,29.4296,1.91554,73.5842,95.6764,5.39695,6.23439,75.913,77.4841,17.3984
2019-03-17 12:42:39,1552840959.56,29.4296,1.91554,73.5842,95.7825,5.39695,6.23439,75.913,77.4841,17.3984
2019-03-17 12:42:40,1552840960.56,29.4296,1.91554,73.5842,95.6546,5.39695,6.23439,75.913,77.4841,17.3984
2019-03-17 12:42:42,1552840962.56,29.4296,1.91554,73.3286,95.4868,5.39695,6.23439,75.913,77.4841,17.3984
2019-03-17 12:42:43,1552840963.56,29.4296,1.91554,73.6292,95.4868,5.39695,6.23439,75.913,77.4841,17.3984
2019-03-17 12:42:44,1552840964.56,29.4296,1.91554,73.6292,95.7654,5.39695,6.23439,75.913,77.4841,17.3984
2019-03-17 12:42:47,1552840967.16,29.4296,1.91554,73.6292,95.7654,5.39695,6.23439,75.913,77.5862,17.3984
2019-03-17 12:42:47,1552840967.56,29.4296,1.91554,73.524,95.5779,5.39695,6.23439,75.913,77.5862,17.3984
2019-03-17 12:42:48,1552840968.56,29.4296,1.91554,73.524,95.8527,5.39695,6.23439,75.913,77.5862,17.3984
2019-03-17 12:42:49,1552840969.56,29.4296,1.91554,73.524,95.6071,5.39695,6.23439,75.913,77.5862,17.3984
2019-03-17 12:42:50,1552840970.56,29.4296,1.91554,73.524,95.4996,5.39695,6.23439,75.913,77.5862,17.3984
2019-03-17 12:42:53,1552840973.56,29.4296,1.91554,73.524,95.6233,5.39695,6.23439,75.913,77.5862,17.3984
2019-03-17 12:42:55,1552840975.56,29.4296,1.91554,73.6331,95.4625,5.39695,6.23439,75.913,77.5862,17.3984
2019-03-17 12:42:56,1552840976.56,29.4296,1.91554,73.4342,95.9581,5.39695,6.23439,75.913,77.5862,17.3984
2019-03-17 12:42:57,1552840977.56,29.4296,1.91554,73.4342,95.5055,5.39695,6.23439,75.913,77.5862,17.3984
2019-03-17 12:42:58,1552840978.56,29.4296,1.91554,73.4342,95.6356,5.39695,6.23439,75.913,77.5862,17.3984
2019-03-17 12:42:59,1552840979.56,29.4296,1.91554,73.5587,95.8225,5.39695,6.23439,75.913,77.5862,17.3984
2019-03-17 12:43:00,1552840980.56,29.4296,1.91554,73.6917,95.5018,5.39695,6.23439,75.913,77.5862,17.3984
2019-03-17 12:43:01,1552840981.56,29.4296,1.91554,73.5444,95.5018,5.39695,6.23439,75.913,77.5862,17.3984
2019-03-17 12:43:03,1552840983.56,29.4296,1.91554,73.5444,95.6455,5.39695,6.23439,75.913,77.5862,17.3984
2019-03-17 12:43:07,1552840987.56,29.4296,1.91554,73.6463,95.4396,5.39695,6.23439,75.913,77.5862,17.3984
2019-03-17 12:43:08,1552840988.56,29.4296,1.91554,73.4831,95.9919,5.39695,6.23439,75.913,77.5862,17.3984
2019-03-17 12:43:09,1552840989.56,29.4296,1.91554,73.4831,95.5757,5.39695,6.23439,75.913,77.5862,17.3984
2019-03-17 12:43:10,1552840990.56,29.4296,1.91554,73.4831,95.8453,5.39695,6.23439,75.913,77.5862,17.3984
2019-03-17 12:43:11,1552840991.56,29.4296,1.91554,73.4831,95.4692,5.39695,6.23439,75.913,77.5862,17.3984
2019-03-17 12:43:12,1552840992.56,29.4296,1.91554,73.6919,95.6307,5.39695,6.23439,75.913,77.5862,17.3984
2019-03-17 12:43:13,1552840993.56,29.4296,1.91554,73.4714,95.8566,5.39695,6.23439,75.913,77.5862,17.3984
2019-03-17 12:43:14,1552840994.56,29.4296,1.91554,73.6857,95.4364,5.39695,6.23439,75.913,77.5862,17.3984
2019-03-17 12:43:15,1552840995.56,29.4296,1.91554,73.5595,95.599,5.39695,6.23439,75.913,77.5862,17.3984
2019-03-17 12:43:16,1552840996.56,29.4296,1.91554,73.5595,95.4715,5.39695,6.23439,75.913,77.5862,17.3984
2019-03-17 12:43:17,1552840997.56,29.4296,1.91554,73.4073,95.5789,5.39695,6.23439,75.913,77.5862,17.3984
2019-03-17 12:43:18,1552840998.56,29.4296,1.91554,73.5536,95.5789,5.39695,6.23439,75.913,77.5862,17.3984
