Date,CPV:CM02:3001:JT:POS_RBV,CLL:CM02:2301:DS:LVL,CLL:CM02:2601:US:LVL,ACCL:L1B:0220:GACT,CHTR:CM02:1255:HV:POWER,CPT:CM02:2302:DS:PRESS
2019-03-28-15:50:27,26.0547,94.4601,72.6561,15.8377,1.82506,28.5735
2019-03-28-15:50:28,26.0547,94.0313,72.3055,15.8377,1.82506,28.5735
2019-03-28-15:50:29,26.0547,94.3071,72.6169,15.8377,1.82506,28.5735
2019-03-28-15:50:30,26.0547,94.085,72.3064,15.8377,1.82506,28.5735
2019-03-28-15:50:31,26.0547,94.4154,72.1428,15.8377,1.82506,28.5735
2019-03-28-15:50:32,26.0547,94.4154,72.3249,15.8377,1.82506,28.5735
2019-03-28-15:50:33,26.0547,94.0768,72.3249,15.8377,1.82506,28.5735
2019-03-28-15:50:34,26.0547,94.2885,72.6254,15.8377,1.82506,28.5735
2019-03-28-15:50:35,26.0547,94.0023,72.2645,15.8377,1.82506,28.5735
2019-03-28-15:50:36,26.0547,94.5179,72.4091,15.8377,1.82506,28.5735
2019-03-28-15:50:37,26.0547,93.9944,72.1501,15.8377,1.82506,28.5735
2019-03-28-15:50:38,26.0547,94.48,72.4452,15.8377,1.82506,28.5735
2019-03-28-15:50:39,26.0547,94.1161,72.4452,15.8377,1.82506,28.5735
2019-03-28-15:50:40,26.0547,94.4168,72.4452,15.8377,1.82506,28.5735
2019-03-28-15:50:41,26.0547,94.2503,72.4452,15.8377,1.82506,28.5735
2019-03-28-15:50:42,26.0547,94.0609,72.2563,15.8377,1.82506,28.5735
2019-03-28-15:50:43,26.0547,94.3611,72.2563,15.8377,1.82506,28.5735
2019-03-28-15:50:44,26.0547,94.1351,72.2563,15.8377,1.82506,28.5735
2019-03-28-15:50:45,26.0547,94.1351,72.2563,15.8377,1.82506,28.5735
2019-03-28-15:50:46,26.0547,94.1351,72.403,15.8377,1.82506,28.5735
2019-03-28-15:50:47,26.0547,94.4725,72.509,15.8377,1.82506,28.5735
2019-03-28-15:50:48,26.0547,94.0316,72.3431,15.8377,1.82506,28.5735
2019-03-28-15:50:49,26.0547,94.4407,72.5001,15.8377,1.82506,28.5735
2019-03-28-15:50:50,26.0547,93.995,72.3238,15.8377,1.82506,28.5735
2019-03-28-15:50:51,26.1953,94.4826,72.4331,15.8377,1.82506,28.5735
2019-03-28-15:50:52,26.1953,94.0154,72.2925,15.8377,1.82506,28.5735
2019-03-28-15:50:53,26.0547,94.3909,72.2925,15.8377,1.82506,28.5735
2019-03-28-15:50:54,26.0547,94.1023,72.4045,15.8377,1.82506,28.5735
2019-03-28-15:50:55,26.0547,94.1023,72.2242,15.8377,1.82506,28.5735
2019-03-28-15:50:56,26.1953,94.4894,72.4288,15.8377,1.82506,28.5735
2019-03-28-15:50:57,26.0547,94.0349,72.4288,15.8377,1.82506,28.5735
2019-03-28-15:50:58,26.0547,94.4753,72.4288,15.8377,1.82506,28.5735
2019-03-28-15:50:59,26.0547,94.1433,72.2817,15.8377,1.82506,28.5735
2019-03-28-15:51:00,26.0547,94.1433,72.4577,15.8377,1.82506,28.5735
2019-03-28-15:51:01,26.0547,94.1433,72.1865,15.8377,1.82506,28.5735
2019-03-28-15:51:02,26.0547,94.6333,72.4363,15.8377,1.82506,28.5735
2019-03-28-15:51:03,26.0547,94.1246,72.3152,15.8377,1.82506,28.5735
2019-03-28-15:51:04,26.0547,94.2327,72.4854,15.8377,1.82506,28.5735
2019-03-28-15:51:05,26.0547,94.2327,72.2822,15.8377,1.82506,28.5735
2019-03-28-15:51:06,26.0547,94.2327,72.2822,15.8377,1.82506,28.5735
2019-03-28-15:51:07,26.0547,94.0858,72.2822,15.8377,1.82506,28.5735
2019-03-28-15:51:08,26.0547,94.0858,72.1538,15.8377,1.82506,28.5735
2019-03-28-15:51:09,26.0547,94.4329,72.2713,15.8377,1.82506,28.5735
2019-03-28-15:51:10,26.1953,94.1923,72.104,15.8241,1.82506,28.5735
2019-03-28-15:51:11,26.0547,94.1923,72.2528,15.8346,1.82506,28.5735
2019-03-28-15:51:12,26.0547,93.9964,72.1206,15.8346,1.82506,28.5735
2019-03-28-15:51:13,26.1953,94.2701,72.4487,15.8346,1.82506,28.5735
2019-03-28-15:51:14,26.1953,94.0023,72.243,15.8346,1.82506,28.5735
2019-03-28-15:51:15,26.1953,94.2876,72.3643,15.8346,1.82506,28.5735
2019-03-28-15:51:16,26.1953,94.0266,72.3643,15.8346,1.82506,28.5735
2019-03-28-15:51:17,26.0547,94.0266,72.3643,15.8346,1.82506,28.5735
2019-03-28-15:51:18,26.0547,94.2677,72.163,15.8346,1.82506,28.5735
2019-03-28-15:51:19,26.0547,94.0105,72.163,15.8346,1.82506,28.5735
2019-03-28-15:51:20,26.0547,94.3191,72.163,15.8346,1.82506,28.5735
2019-03-28-15:51:21,26.0547,93.9922,72.265,15.8346,1.82506,28.5735
2019-03-28-15:51:22,26.0547,93.9922,72.4643,15.8346,1.82506,28.5735
2019-03-28-15:51:23,26.0547,94.1577,72.2623,15.8346,1.82506,28.5735
2019-03-28-15:51:24,26.0547,94.0459,72.446,15.8234,1.82506,28.5735
2019-03-28-15:51:25,26.0547,94.1962,72.1228,15.8234,1.82506,28.5735
2019-03-28-15:51:26,26.0547,94.3819,72.5174,15.8234,1.82506,28.5735
2019-03-28-15:51:27,26.0547,93.9953,72.2187,15.8234,1.82506,28.5735
2019-03-28-15:51:28,26.0547,94.218,72.6038,15.8234,1.82506,28.5735
2019-03-28-15:51:29,26.0547,94.0098,72.1382,15.8234,1.82506,28.5735
2019-03-28-15:51:30,26.0547,94.4666,72.1382,15.8234,1.82506,28.5735
2019-03-28-15:51:31,26.0547,94.0731,72.3527,15.8336,1.82506,28.5735
2019-03-28-15:51:32,26.0547,94.0731,72.0977,15.8336,1.82506,28.5735
2019-03-28-15:51:33,26.0547,94.3235,72.6172,15.8336,1.82506,28.5735
2019-03-28-15:51:34,26.0547,94.0558,72.2407,15.8336,1.82506,28.5735
2019-03-28-15:51:35,26.0547,94.5481,72.2407,15.8336,1.82506,28.5735
2019-03-28-15:51:36,26.0547,93.9332,72.1041,15.8336,1.82506,28.5735
2019-03-28-15:51:37,26.0547,94.4137,72.4038,15.8336,1.82506,28.5735
2019-03-28-15:51:38,26.0547,94.2379,72.4038,15.8221,1.82506,28.5735
2019-03-28-15:51:39,26.0547,94.1105,72.4038,15.8221,1.82506,28.5735
2019-03-28-15:51:40,26.0547,94.1105,72.144,15.8221,1.82506,28.5735
2019-03-28-15:51:41,26.0547,94.1105,72.4063,15.834,1.82506,28.5735
2019-03-28-15:51:42,26.0547,94.1105,72.1239,15.834,1.82506,28.5735
2019-03-28-15:51:43,26.0547,94.1105,72.4141,15.834,1.82506,28.5735
2019-03-28-15:51:44,26.0547,94.2277,72.4141,15.834,1.82506,28.5735
2019-03-28-15:51:45,26.0547,94.0758,72.2083,15.834,1.82506,28.5735
2019-03-28-15:51:46,26.0547,94.2444,72.3357,15.834,1.82506,28.5735
2019-03-28-15:51:47,26.0547,93.9984,72.1046,15.8237,1.82506,28.5735
2019-03-28-15:51:48,26.0547,94.3802,72.4584,15.8237,1.82506,28.5735
2019-03-28-15:51:49,26.0547,93.9935,72.1301,15.8237,1.82506,28.5735
2019-03-28-15:51:50,26.0547,94.1913,72.4652,15.8237,1.82506,28.5735
2019-03-28-15:51:51,26.0547,94.0078,72.3279,15.8237,1.82506,28.5735
2019-03-28-15:51:52,26.0547,94.3009,72.2214,15.8237,1.82506,28.5735
2019-03-28-15:51:53,26.0547,94.0253,72.2214,15.8237,1.82506,28.5735
2019-03-28-15:51:54,26.0547,94.3106,72.2214,15.8237,1.82506,28.5735
2019-03-28-15:51:55,26.0547,94.1065,72.2214,15.8237,1.82506,28.5735
2019-03-28-15:51:56,26.0547,94.1065,72.2214,15.8237,1.82506,28.5735
2019-03-28-15:51:57,26.0547,94.1065,72.2214,15.8237,1.82506,28.5735
2019-03-28-15:51:58,26.0547,94.0049,72.2214,15.8237,1.82506,28.5735
2019-03-28-15:51:59,26.0547,94.1607,72.2214,15.8237,1.82506,28.5735
2019-03-28-15:52:00,26.0547,94.0499,72.2214,15.8237,1.82506,28.5735
2019-03-28-15:52:01,26.0547,94.0499,72.3985,15.8237,1.82506,28.5735
2019-03-28-15:52:02,26.0547,94.0499,72.1008,15.8237,1.82506,28.5735
2019-03-28-15:52:03,26.0547,94.3246,72.4311,15.8237,1.82506,28.5735
2019-03-28-15:52:04,26.0547,94.3246,72.1134,15.8237,1.82506,28.5735
2019-03-28-15:52:05,26.0547,94.0713,72.1134,15.8237,1.82506,28.5735
2019-03-28-15:52:06,26.0547,94.0713,72.2609,15.8237,1.82506,28.5735
2019-03-28-15:52:07,26.0547,94.0713,72.1557,15.8237,1.82506,28.5735
2019-03-28-15:52:08,26.0547,94.0713,72.1557,15.8237,1.82506,28.5735
2019-03-28-15:52:09,26.0547,94.0713,72.1557,15.8237,1.82506,28.5735
2019-03-28-15:52:10,26.0547,94.4186,72.1557,15.8237,1.82506,28.5735
2019-03-28-15:52:11,26.0547,94.0386,72.1557,15.8237,1.82506,28.5735
2019-03-28-15:52:12,26.0547,94.4519,72.4032,15.8237,1.82506,28.5735
2019-03-28-15:52:13,26.0547,94.0081,72.157,15.8237,1.82506,28.5735
2019-03-28-15:52:14,26.0547,94.2835,72.157,15.8237,1.82506,28.5735
2019-03-28-15:52:15,26.0547,94.0096,72.157,15.8237,1.82506,28.5735
2019-03-28-15:52:16,26.0547,94.0096,72.157,15.8237,1.82506,28.5735
2019-03-28-15:52:17,26.0547,94.1683,72.157,15.8237,1.82506,28.5735
2019-03-28-15:52:18,26.0547,94.2926,72.3598,15.8237,1.82506,28.5735
2019-03-28-15:52:19,26.0547,94.2926,72.1687,15.8237,1.82506,28.5735
2019-03-28-15:52:20,26.0547,94.1096,72.1687,15.8237,1.82506,28.5735
2019-03-28-15:52:21,26.0547,94.1096,72.2807,15.8237,1.82506,28.5735
2019-03-28-15:52:22,26.0547,94.1096,72.2807,15.8237,1.82506,28.5735
2019-03-28-15:52:23,26.0547,94.4114,72.4515,15.8237,1.82506,28.5735
2019-03-28-15:52:24,26.0547,94.206,72.0868,15.8237,1.82506,28.5735
2019-03-28-15:52:25,26.0547,94.206,72.2645,15.8237,1.82506,28.5735
2019-03-28-15:52:26,26.0547,94.0076,72.1188,15.8237,1.82506,28.5735
2019-03-28-15:52:27,26.0547,94.0076,72.2517,15.8237,1.82506,28.5735
2019-03-28-15:52:28,26.0547,94.0076,72.1116,15.8237,1.82506,28.5735
2019-03-28-15:52:29,26.0547,94.2767,72.1116,15.8237,1.82506,28.5735
2019-03-28-15:52:30,26.0547,94.2767,72.3081,15.8237,1.82506,28.5735
2019-03-28-15:52:31,26.0547,93.9709,72.0845,15.8237,1.82506,28.5735
2019-03-28-15:52:32,26.0547,93.9709,72.5315,15.8237,1.82506,28.5735
2019-03-28-15:52:33,26.0547,93.9709,72.0923,15.8237,1.82506,28.5735
2019-03-28-15:52:34,26.0547,94.2731,72.1936,15.8237,1.82506,28.5735
2019-03-28-15:52:35,26.0547,94.0848,72.1936,15.8237,1.82506,28.5735
2019-03-28-15:52:36,26.0547,94.3939,72.3635,15.8237,1.82506,28.5735
2019-03-28-15:52:37,26.0547,94.0153,72.3635,15.8237,1.82506,28.5735
2019-03-28-15:52:38,26.0547,94.0153,72.1882,15.8237,1.82506,28.5735
2019-03-28-15:52:39,26.0547,94.3217,72.1882,15.8237,1.82506,28.5735
2019-03-28-15:52:40,26.0547,94.3217,72.1882,15.8102,1.82506,28.5735
2019-03-28-15:52:41,26.0547,94.1862,72.1882,15.8102,1.82506,28.5735
2019-03-28-15:52:42,26.0547,94.0373,72.1882,15.8102,1.82506,28.5735
2019-03-28-15:52:43,26.0547,94.0373,72.296,15.8102,1.82506,28.5735
2019-03-28-15:52:44,26.0547,94.164,72.296,15.8102,1.82506,28.5735
2019-03-28-15:52:45,26.0547,94.0085,72.296,15.8102,1.82506,28.5735
2019-03-28-15:52:46,26.0547,94.0085,72.0741,15.8102,1.82506,28.5735
2019-03-28-15:52:47,26.0547,94.0085,72.5707,15.8102,1.82506,28.5735
2019-03-28-15:52:48,26.0547,93.6557,72.1291,15.8102,1.82506,28.5735
2019-03-28-15:52:49,26.0547,94.0778,72.1291,15.8102,1.82506,28.5735
2019-03-28-15:52:50,26.0547,94.0778,72.1291,15.8102,1.82506,28.5735
2019-03-28-15:52:51,26.0547,94.0778,72.1291,15.8102,1.82506,28.5735
2019-03-28-15:52:52,26.0547,94.0778,72.1291,15.8102,1.82506,28.5735
2019-03-28-15:52:53,26.0547,94.223,72.1291,15.8102,1.82506,28.5735
2019-03-28-15:52:54,26.0547,94.1151,72.1291,15.8102,1.82506,28.5735
2019-03-28-15:52:55,26.0547,93.8864,72.2496,15.8102,1.82506,28.5735
2019-03-28-15:52:56,26.0547,94.0199,72.2496,15.8102,1.82506,28.5735
2019-03-28-15:52:57,26.0547,93.9173,72.2496,15.8204,1.82506,28.5735
2019-03-28-15:52:58,26.0547,94.3335,72.2496,15.8204,1.82506,28.5735
2019-03-28-15:52:59,26.0547,94.0331,72.1059,15.8204,1.82506,28.5735
2019-03-28-15:53:00,26.0547,94.3979,72.3112,15.8204,1.82506,28.5735
2019-03-28-15:53:01,26.0547,93.9758,72.101,15.8204,1.82506,28.5735
2019-03-28-15:53:02,26.0547,93.9758,72.101,15.8204,1.82506,28.5735
2019-03-28-15:53:03,26.0547,93.9758,72.2481,15.8204,1.82506,28.5735
2019-03-28-15:53:04,26.0547,93.9758,72.0989,15.8204,1.82506,28.5735
2019-03-28-15:53:05,26.0547,93.9758,72.2312,15.8204,1.82506,28.5735
2019-03-28-15:53:06,26.0547,93.8369,72.0756,15.8204,1.82506,28.5735
2019-03-28-15:53:07,26.0547,94.4561,72.2257,15.8204,1.82506,28.5735
2019-03-28-15:53:08,26.0547,93.6638,72.1006,15.8236,1.82506,28.5735
2019-03-28-15:53:09,26.0547,94.0871,72.3682,15.8236,1.82506,28.5735
2019-03-28-15:53:10,26.0547,93.927,72.081,15.8236,1.82506,28.5735
2019-03-28-15:53:11,26.0547,94.157,72.3826,15.8236,1.82506,28.5735
2019-03-28-15:53:12,26.0547,93.7641,72.1609,15.8236,1.82506,28.5735
2019-03-28-15:53:13,26.0547,94.043,72.1609,15.8236,1.82506,28.5735
2019-03-28-15:53:14,26.0547,94.043,72.1609,15.8236,1.82506,28.5735
2019-03-28-15:53:15,26.0547,94.043,72.1609,15.8236,1.82506,28.5735
2019-03-28-15:53:16,26.0547,94.043,72.3021,15.8236,1.82506,28.5735
2019-03-28-15:53:17,26.0547,93.9132,72.1755,15.8236,1.82506,28.5735
2019-03-28-15:53:18,26.0547,94.1677,72.3397,15.8236,1.82506,28.5735
2019-03-28-15:53:19,26.0547,93.7613,72.1413,15.8236,1.82506,28.5735
2019-03-28-15:53:20,26.0547,94.3343,72.2593,15.8236,1.82506,28.5735
2019-03-28-15:53:21,26.0547,93.9915,72.071,15.8236,1.82506,28.5735
2019-03-28-15:53:22,26.0547,93.9915,72.2856,15.8236,1.82506,28.5735
2019-03-28-15:53:23,26.0547,94.0945,72.0665,15.8236,1.82506,28.5735
2019-03-28-15:53:24,26.0547,94.0945,72.3834,15.8236,1.82506,28.5735
2019-03-28-15:53:25,26.0547,93.9876,72.0772,15.8236,1.82506,28.5735
2019-03-28-15:53:26,26.0547,94.2303,72.2655,15.8236,1.82506,28.5735
2019-03-28-15:53:27,26.0547,93.9989,72.2655,15.8236,1.82506,28.5735
2019-03-28-15:53:28,26.0547,93.9989,72.0842,15.8236,1.82506,28.5735
2019-03-28-15:53:29,26.0547,93.9989,72.4604,15.8236,1.82506,28.5735
2019-03-28-15:53:30,26.0547,93.7921,72.0746,15.8127,1.82506,28.5735
2019-03-28-15:53:31,26.0547,94.3175,72.3227,15.8127,1.82506,28.5735
2019-03-28-15:53:32,26.0547,93.9248,72.2061,15.8127,1.82506,28.5735
2019-03-28-15:53:33,26.0547,94.3387,72.2061,15.8127,1.82506,28.5735
2019-03-28-15:53:34,26.0547,93.842,72.2061,15.8127,1.82506,28.5735
2019-03-28-15:53:35,26.0547,94.2669,72.2061,15.8127,1.82506,28.5735
2019-03-28-15:53:36,26.0547,93.7399,72.2061,15.8127,1.82506,28.5735
2019-03-28-15:53:37,26.0547,94.0545,72.2061,15.8127,1.82506,28.5735
2019-03-28-15:53:38,26.0547,94.1677,72.0854,15.8127,1.82506,28.5735
2019-03-28-15:53:39,26.0547,94.1677,72.2857,15.8127,1.82506,28.5735
2019-03-28-15:53:40,26.0547,94.1677,72.0446,15.8127,1.82506,28.5735
2019-03-28-15:53:41,26.0547,93.5871,72.2655,15.8127,1.82506,28.5735
2019-03-28-15:53:42,26.0547,94.0008,72.1603,15.8127,1.82506,28.5735
2019-03-28-15:53:43,26.0547,93.6255,72.1603,15.8127,1.82506,28.5735
2019-03-28-15:53:44,26.0547,94.071,72.3006,15.8127,1.82506,28.5735
2019-03-28-15:53:45,26.0547,94.071,71.8953,15.8127,1.82506,28.5735
2019-03-28-15:53:46,26.0547,94.409,72.5476,15.8127,1.82506,28.5735
2019-03-28-15:53:47,26.0547,93.6467,72.1353,15.8127,1.82506,28.5735
2019-03-28-15:53:48,26.0547,94.0213,72.2605,15.8127,1.82506,28.5735
2019-03-28-15:53:49,26.0547,94.0213,71.9923,15.8127,1.82506,28.5735
2019-03-28-15:53:50,26.0547,94.0213,71.9923,15.8127,1.82506,28.5735
2019-03-28-15:53:51,26.0547,94.0213,72.2107,15.8127,1.82506,28.5735
2019-03-28-15:53:52,26.0547,94.0213,72.2107,15.8127,1.82506,28.5735
2019-03-28-15:53:53,26.0547,94.0213,72.2107,15.8127,1.82506,28.5735
2019-03-28-15:53:54,26.0547,93.5792,72.0877,15.8127,1.82506,28.5735
2019-03-28-15:53:55,26.0547,94.1133,72.2782,15.8127,1.82506,28.5735
2019-03-28-15:53:56,26.0547,93.6155,71.9818,15.8127,1.82506,28.5735
2019-03-28-15:53:57,26.0547,94.3586,72.2413,15.8127,1.82506,28.5735
2019-03-28-15:53:58,26.0547,93.7422,71.9122,15.8127,1.82506,28.5735
2019-03-28-15:53:59,26.0547,93.9832,72.2509,15.8127,1.82506,28.5735
2019-03-28-15:54:00,26.0547,93.9832,72.0864,15.8127,1.82506,28.5735
2019-03-28-15:54:01,26.0547,94.2903,72.0864,15.8127,1.82506,28.5735
2019-03-28-15:54:02,26.0547,94.0072,72.0864,15.8127,1.82506,28.5735
2019-03-28-15:54:03,26.0547,94.0072,72.0864,15.8127,1.82506,28.5735
2019-03-28-15:54:04,26.0547,94.0072,72.2692,15.8127,1.82506,28.5735
2019-03-28-15:54:05,26.0547,93.5654,72.2692,15.8127,1.82506,28.5735
2019-03-28-15:54:06,26.0547,94.2819,72.4048,15.8127,1.82506,28.5735
2019-03-28-15:54:07,26.0547,93.6569,72.0351,15.8127,1.82506,28.5735
2019-03-28-15:54:08,26.0547,94.1539,72.2847,15.8127,1.82506,28.5735
2019-03-28-15:54:09,26.0547,93.9104,72.0407,15.8127,1.82506,28.5735
2019-03-28-15:54:10,26.0547,94.3854,72.0407,15.8127,1.82506,28.5735
2019-03-28-15:54:11,26.0547,93.6356,72.0407,15.8127,1.82506,28.5735
2019-03-28-15:54:12,26.0547,93.9525,72.0407,15.8127,1.82506,28.5735
2019-03-28-15:54:13,26.0547,94.0822,72.0407,15.8127,1.82506,28.5735
2019-03-28-15:54:14,26.0547,93.9451,72.0407,15.8127,1.82506,28.5735
2019-03-28-15:54:15,26.0547,94.089,72.0407,15.8127,1.82506,28.5735
2019-03-28-15:54:16,26.0547,93.8726,72.0407,15.8127,1.82506,28.5735
2019-03-28-15:54:17,26.0547,93.9964,72.0407,15.8018,1.82506,28.5735
2019-03-28-15:54:18,26.0547,93.6449,72.0407,15.8018,1.82506,28.5735
2019-03-28-15:54:19,26.0547,94.007,72.2468,15.8018,1.82506,28.5735
2019-03-28-15:54:20,26.0547,93.7081,72.0222,15.8018,1.82506,28.5735
2019-03-28-15:54:21,26.0547,94.2156,72.2016,15.8018,1.82506,28.5735
2019-03-28-15:54:22,26.1953,94.0519,71.8789,15.8126,1.82506,28.5735
2019-03-28-15:54:23,26.0547,94.0519,72.1215,15.8126,1.82506,28.5735
2019-03-28-15:54:24,26.0547,94.0519,72.1215,15.8126,1.82506,28.5735
2019-03-28-15:54:25,26.0547,94.0519,72.1215,15.8126,1.82506,28.5735
2019-03-28-15:54:26,26.0547,94.0519,72.1215,15.8126,1.82506,28.5735
2019-03-28-15:54:27,26.0547,94.0519,71.9684,15.8126,1.82506,28.5735
2019-03-28-15:54:28,26.0547,94.0519,72.2128,15.8126,1.82506,28.5735
2019-03-28-15:54:29,26.0547,93.5549,72.0548,15.8126,1.82506,28.5735
2019-03-28-15:54:30,26.0547,94.3578,72.2874,15.8126,1.82506,28.5735
2019-03-28-15:54:31,26.0547,93.5764,71.9392,15.8126,1.82506,28.5735
2019-03-28-15:54:32,26.0547,94.1263,72.1605,15.8126,1.82506,28.5735
2019-03-28-15:54:33,26.0547,93.6603,72.1605,15.8126,1.82506,28.5735
2019-03-28-15:54:34,26.0547,94.1284,72.1605,15.8126,1.82506,28.5735
2019-03-28-15:54:35,26.0547,93.9968,72.1605,15.8126,1.82506,28.5735
2019-03-28-15:54:36,26.0547,93.9968,72.0432,15.8126,1.82506,28.5735
2019-03-28-15:54:37,26.0547,94.1942,72.0432,15.8126,1.82506,28.5735
2019-03-28-15:54:38,26.0547,93.8146,72.2001,15.8126,1.82506,28.5735
2019-03-28-15:54:39,26.25,94.2047,72.2001,15.8126,1.82506,28.5735
2019-03-28-15:54:40,26.0547,93.5848,72.2001,15.8126,1.82506,28.5735
2019-03-28-15:54:41,26.1953,94.022,72.2001,15.8126,1.82506,28.5735
2019-03-28-15:54:42,26.0547,93.8163,71.8705,15.8126,1.82506,28.5735
2019-03-28-15:54:43,26.0547,94.1681,72.5193,15.8126,1.82506,28.5735
2019-03-28-15:54:44,26.0547,93.8552,71.9958,15.8126,1.82506,28.5735
2019-03-28-15:54:45,26.0547,94.1116,72.2375,15.8126,1.82506,28.5735
2019-03-28-15:54:46,26.0547,93.7775,72.0916,15.8126,1.82506,28.5735
2019-03-28-15:54:47,26.0547,93.988,72.2674,15.8126,1.82506,28.5735
2019-03-28-15:54:48,26.0547,93.988,72.1101,15.8126,1.82506,28.5735
2019-03-28-15:54:49,26.0547,93.988,72.1101,15.8126,1.82506,28.5735
2019-03-28-15:54:50,26.0547,93.988,72.4568,15.8126,1.82506,28.5735
2019-03-28-15:54:51,26.0547,93.5588,72.0312,15.8126,1.82506,28.5735
2019-03-28-15:54:52,26.0547,94.077,72.2958,15.8026,1.82506,28.5735
2019-03-28-15:54:53,26.0547,93.5658,71.8018,15.8026,1.82506,28.5735
2019-03-28-15:54:54,26.0547,94.1581,72.2622,15.8026,1.82506,28.5735
2019-03-28-15:54:55,26.0547,93.6064,72.0608,15.8026,1.82506,28.5735
2019-03-28-15:54:56,26.0547,94.0653,72.0608,15.8026,1.82506,28.5735
2019-03-28-15:54:57,26.0547,93.5966,71.894,15.8026,1.82506,28.5735
2019-03-28-15:54:58,26.0547,93.8982,72.0916,15.8026,1.82506,28.5735
2019-03-28-15:54:59,26.0547,94.1337,71.9588,15.8026,1.82506,28.5735
2019-03-28-15:55:00,26.0547,93.6093,72.0798,15.8026,1.82506,28.5735
2019-03-28-15:55:01,26.0547,94.1131,72.0798,15.8026,1.82506,28.5735
2019-03-28-15:55:02,26.0547,93.6246,71.8584,15.8026,1.82506,28.5735
2019-03-28-15:55:03,26.0547,94.0017,72.2855,15.8026,1.82506,28.5735
2019-03-28-15:55:04,26.0547,93.5969,71.9689,15.8026,1.82506,28.5735
2019-03-28-15:55:05,26.0547,94.0035,72.3017,15.8026,1.82506,28.5735
2019-03-28-15:55:06,26.0547,93.5993,71.8474,15.8026,1.82506,28.5735
2019-03-28-15:55:07,26.0547,94.0744,72.1317,15.8026,1.82506,28.5735
2019-03-28-15:55:08,26.0547,93.5682,72.1317,15.8026,1.82506,28.5735
2019-03-28-15:55:09,26.0547,94.0038,72.1317,15.8026,1.82506,28.5735
2019-03-28-15:55:10,26.0547,94.0038,72.1317,15.8026,1.82506,28.5735
2019-03-28-15:55:11,26.0547,93.6349,71.9932,15.8026,1.82506,28.5735
2019-03-28-15:55:12,26.0547,93.9837,72.1693,15.8026,1.82506,28.5735
2019-03-28-15:55:13,26.0547,93.5529,71.891,15.8026,1.82506,28.5735
2019-03-28-15:55:14,26.0547,94.1173,72.1003,15.8026,1.82506,28.5735
2019-03-28-15:55:15,26.0547,93.5462,71.852,15.8026,1.82506,28.5735
2019-03-28-15:55:16,26.0547,93.9978,72.2796,15.8026,1.82506,28.5735
2019-03-28-15:55:17,26.0547,93.551,71.9964,15.8026,1.82506,28.5735
2019-03-28-15:55:18,26.0547,93.9996,72.3219,15.8026,1.82506,28.5735
2019-03-28-15:55:19,26.0547,93.671,71.9827,15.8026,1.82506,28.5735
2019-03-28-15:55:20,26.0547,93.9799,72.1465,15.8026,1.82506,28.5735
2019-03-28-15:55:21,26.0547,93.6131,71.97,15.8026,1.82506,28.5735
2019-03-28-15:55:22,26.0547,93.9721,72.133,15.8026,1.82506,28.5735
2019-03-28-15:55:23,26.0547,93.9721,72.133,15.8026,1.82506,28.5735
2019-03-28-15:55:24,26.0547,93.6024,71.9174,15.8026,1.82506,28.5735
2019-03-28-15:55:25,26.0547,93.9665,72.1242,15.8026,1.82506,28.5735
2019-03-28-15:55:26,26.0547,93.6997,71.8234,15.8026,1.82506,28.5735
2019-03-28-15:55:27,26.0547,93.9953,72.3794,15.8026,1.82506,28.5735
2019-03-28-15:55:28,26.0547,93.7508,71.7891,15.8026,1.82506,28.5735
2019-03-28-15:55:29,26.0547,94.0694,72.1161,15.8026,1.82506,28.5735
2019-03-28-15:55:30,26.0547,93.8192,71.9899,15.8026,1.82506,28.5735
2019-03-28-15:55:31,26.0547,94.0768,71.9899,15.8026,1.82506,28.5735
2019-03-28-15:55:32,26.0547,93.5814,72.0971,15.8026,1.82506,28.5735
2019-03-28-15:55:33,26.0547,93.9185,72.0971,15.8026,1.82506,28.5735
2019-03-28-15:55:34,26.0547,93.7607,72.0971,15.8026,1.82506,28.5735
2019-03-28-15:55:35,26.0547,93.9299,72.0971,15.8026,1.82506,28.5735
2019-03-28-15:55:36,26.0547,94.1339,72.0971,15.8026,1.82506,28.5735
2019-03-28-15:55:37,26.0547,93.5374,71.9005,15.8026,1.82506,28.5735
2019-03-28-15:55:38,26.0547,94.1567,72.1546,15.8026,1.82506,28.5735
2019-03-28-15:55:39,26.0547,93.5507,71.9358,15.8026,1.82506,28.5735
2019-03-28-15:55:40,26.0547,93.9813,72.2398,15.8026,1.82506,28.5735
2019-03-28-15:55:41,26.0547,93.7126,71.7612,15.8026,1.82506,28.5735
2019-03-28-15:55:42,26.0547,93.9642,72.2354,15.8026,1.82506,28.5735
2019-03-28-15:55:43,26.0547,93.7302,71.813,15.8026,1.82506,28.5735
2019-03-28-15:55:44,26.0547,93.9447,72.2493,15.8026,1.82506,28.5735
2019-03-28-15:55:45,26.0547,93.9447,72.0316,15.8026,1.82506,28.5735
2019-03-28-15:55:46,26.0547,93.7984,72.0316,15.8026,1.82506,28.5735
2019-03-28-15:55:47,26.0547,93.6791,72.2343,15.8026,1.82506,28.5735
2019-03-28-15:55:48,26.0547,93.7895,71.9911,15.8026,1.82506,28.5735
2019-03-28-15:55:49,26.0547,94.1293,72.285,15.8026,1.82506,28.5735
2019-03-28-15:55:50,26.0547,93.784,71.8739,15.8026,1.82506,28.5735
