time,Unix time,CPV:CM03:3001:JT:POS_RBV,CFICM0312,CHTR:CM03:1155:HV:POWER
2019-02-23 09:13:39,1550931219.81,47.707,4.25,14.9379
2019-02-23 09:13:41,1550931221.82,47.707,4.875,14.9379
2019-02-23 09:13:42,1550931222.82,47.707,4.46875,14.9379
2019-02-23 09:13:43,1550931223.82,47.707,4.03125,14.9379
2019-02-23 09:13:44,1550931224.83,47.707,4.71875,14.9379
2019-02-23 09:13:46,1550931226.83,47.707,4.0625,14.9379
2019-02-23 09:13:47,1550931227.84,47.707,4.5,14.9379
2019-02-23 09:13:48,1550931228.84,47.707,4.875,14.9379
2019-02-23 09:13:49,1550931229.84,47.707,4.1875,14.9379
2019-02-23 09:13:50,1550931230.85,47.707,4.34375,14.9379
2019-02-23 09:13:51,1550931231.85,47.707,4.84375,14.9379
2019-02-23 09:13:52,1550931232.85,47.707,4.3125,14.9379
2019-02-23 09:13:53,1550931233.85,47.707,4.125,14.9379
2019-02-23 09:13:54,1550931234.86,47.707,4.875,14.9379
2019-02-23 09:13:55,1550931235.86,47.707,4.59375,14.9379
2019-02-23 09:13:56,1550931236.86,47.707,4.0625,14.9379
2019-02-23 09:13:57,1550931237.87,47.707,4.6875,14.9379
2019-02-23 09:13:59,1550931239.87,47.707,4.15625,14.9379
2019-02-23 09:14:00,1550931240.87,47.707,4.46875,14.9379
2019-02-23 09:14:01,1550931241.88,47.707,4.875,14.9379
2019-02-23 09:14:02,1550931242.88,47.707,4.28125,14.9379
2019-02-23 09:14:04,1550931244.56,47.4688,4.28125,14.9379
2019-02-23 09:14:04,1550931244.88,47.4688,4.71875,14.9379
2019-02-23 09:14:05,1550931245.56,46.2031,4.71875,14.9379
2019-02-23 09:14:05,1550931245.89,46.2031,4.09375,14.9379
2019-02-23 09:14:06,1550931246.89,46.2031,3.71875,14.9379
2019-02-23 09:14:07,1550931247.89,46.2031,4.40625,14.9379
2019-02-23 09:14:08,1550931248.90,46.2031,4.25,14.9379
2019-02-23 09:14:09,1550931249.90,46.2031,3.71875,14.9379
2019-02-23 09:14:10,1550931250.90,46.2031,4.25,14.9379
2019-02-23 09:14:11,1550931251.91,46.2031,4.4375,14.9379
2019-02-23 09:14:12,1550931252.91,46.2031,3.82812,14.9379
2019-02-23 09:14:13,1550931253.91,46.2031,4.0625,14.9379
2019-02-23 09:14:14,1550931254.91,46.2031,4.5625,14.9379
2019-02-23 09:14:15,1550931255.92,46.2031,3.95312,14.9379
2019-02-23 09:14:17,1550931257.92,46.2031,4.5,14.9379
2019-02-23 09:14:18,1550931258.92,46.2031,4.09375,14.9379
2019-02-23 09:14:19,1550931259.93,46.2031,3.78125,14.9379
2019-02-23 09:14:20,1550931260.93,46.2031,4.40625,14.9379
2019-02-23 09:14:22,1550931262.93,46.2031,3.75,14.9379
2019-02-23 09:14:23,1550931263.94,46.2031,4.1875,14.9379
2019-02-23 09:14:24,1550931264.94,46.2031,4.5,14.9379
2019-02-23 09:14:25,1550931265.94,46.2031,3.84375,14.9379
2019-02-23 09:14:26,1550931266.95,46.2031,4.03125,14.9379
2019-02-23 09:14:27,1550931267.95,46.2031,4.53125,14.9379
2019-02-23 09:14:28,1550931268.95,46.2031,4,14.9379
2019-02-23 09:14:29,1550931269.95,46.2031,3.875,14.9379
2019-02-23 09:14:30,1550931270.96,46.2031,4.46875,14.9379
2019-02-23 09:14:31,1550931271.96,46.2031,4.1875,14.9379
2019-02-23 09:14:32,1550931272.96,46.2031,3.70312,14.9379
2019-02-23 09:14:33,1550931273.96,46.2031,4.28125,14.9379
2019-02-23 09:14:34,1550931274.97,46.2031,4.40625,14.9379
2019-02-23 09:14:35,1550931275.97,46.2031,3.71875,14.9379
2019-02-23 09:14:36,1550931276.97,46.2031,4.09375,14.9379
2019-02-23 09:14:37,1550931277.97,46.2031,4.46875,14.9379
2019-02-23 09:14:38,1550931278.98,46.2031,3.85938,14.9379
2019-02-23 09:14:40,1550931280.98,46.2031,4.5,14.9379
2019-02-23 09:14:41,1550931281.98,46.2031,4,14.9379
2019-02-23 09:14:42,1550931282.99,46.2031,3.79688,14.9379
2019-02-23 09:14:43,1550931283.99,46.2031,4.40625,14.9379
2019-02-23 09:14:44,1550931284.99,46.2031,4.28125,14.9379
2019-02-23 09:14:45,1550931285.56,47.707,4.28125,14.9379
2019-02-23 09:14:45,1550931286.00,47.707,4.03125,14.9379
2019-02-23 09:14:47,1550931287.00,47.707,4.625,14.9379
2019-02-23 09:14:48,1550931288.00,47.707,4.75,14.9379
2019-02-23 09:14:49,1550931289.01,47.707,4.1875,14.9379
2019-02-23 09:14:50,1550931290.01,47.707,4.46875,14.9379
2019-02-23 09:14:51,1550931291.01,47.707,4.875,14.9379
2019-02-23 09:14:52,1550931292.01,47.707,4.3125,14.9379
2019-02-23 09:14:53,1550931293.02,47.707,4.1875,14.9379
2019-02-23 09:14:54,1550931294.02,47.707,4.875,14.9379
2019-02-23 09:14:55,1550931295.02,47.707,4.53125,14.9379
2019-02-23 09:14:56,1550931296.02,47.707,4.15625,14.9379
2019-02-23 09:14:57,1550931297.03,47.707,4.75,14.9379
2019-02-23 09:14:59,1550931299.04,47.707,4.125,14.9379
2019-02-23 09:15:00,1550931300.04,47.707,4.625,14.9379
2019-02-23 09:15:01,1550931301.04,47.707,4.78125,14.9379
2019-02-23 09:15:02,1550931302.05,47.707,4.15625,14.9379
2019-02-23 09:15:03,1550931303.05,47.707,4.40625,14.9379
2019-02-23 09:15:04,1550931304.05,47.707,4.875,14.9379
2019-02-23 09:15:05,1550931305.05,47.707,4.21875,14.9379
2019-02-23 09:15:05,1550931305.57,47.0391,4.21875,14.9379
2019-02-23 09:15:06,1550931306.06,47.0391,4.0625,14.9379
2019-02-23 09:15:07,1550931307.06,47.0391,4.6875,14.9379
2019-02-23 09:15:08,1550931308.07,47.0391,4.28125,14.9379
2019-02-23 09:15:09,1550931309.07,47.0391,3.85938,14.9379
2019-02-23 09:15:10,1550931310.07,47.0391,4.46875,14.9379
2019-02-23 09:15:12,1550931312.08,47.0391,3.89062,14.9379
2019-02-23 09:15:13,1550931313.08,47.0391,4.3125,14.9379
2019-02-23 09:15:14,1550931314.08,47.0391,4.625,14.9379
2019-02-23 09:15:15,1550931315.08,47.0391,4.03125,14.9379
2019-02-23 09:15:16,1550931316.09,47.0391,4.15625,14.9379
2019-02-23 09:15:17,1550931317.09,47.0391,4.59375,14.9379
2019-02-23 09:15:18,1550931318.10,47.0391,4.09375,14.9379
2019-02-23 09:15:19,1550931319.11,47.0391,3.9375,14.9379
2019-02-23 09:15:20,1550931320.11,47.0391,4.59375,14.9379
2019-02-23 09:15:21,1550931321.11,47.0391,4.34375,14.9379
2019-02-23 09:15:22,1550931322.12,47.0391,3.85938,14.9379
2019-02-23 09:15:23,1550931323.13,47.0391,4.4375,14.9379
2019-02-23 09:15:25,1550931325.14,47.0391,3.89062,14.9379
2019-02-23 09:15:25,1550931325.56,47.7539,3.89062,14.9379
2019-02-23 09:15:26,1550931326.14,47.7539,4.34375,14.9379
2019-02-23 09:15:27,1550931327.14,47.7539,4.8125,14.9379
2019-02-23 09:15:28,1550931328.15,47.7539,4.1875,14.9379
2019-02-23 09:15:30,1550931330.15,47.7539,4.8125,14.9379
2019-02-23 09:15:31,1550931331.15,47.7539,4.375,14.9379
2019-02-23 09:15:32,1550931332.16,47.7539,4.0625,14.9379
2019-02-23 09:15:33,1550931333.16,47.7539,4.71875,14.9379
2019-02-23 09:15:34,1550931334.16,47.7539,4.5625,14.9379
2019-02-23 09:15:35,1550931335.16,47.7539,4.0625,14.9379
2019-02-23 09:15:36,1550931336.17,47.7539,4.59375,14.9379
2019-02-23 09:15:37,1550931337.17,47.7539,4.75,14.9379
2019-02-23 09:15:38,1550931338.17,47.7539,4.125,14.9379
2019-02-23 09:15:39,1550931339.17,47.7539,4.34375,14.9379
2019-02-23 09:15:40,1550931340.18,47.7539,4.84375,14.9379
2019-02-23 09:15:41,1550931341.18,47.7539,4.3125,14.9379
2019-02-23 09:15:42,1550931342.18,47.7539,4.1875,14.9379
2019-02-23 09:15:43,1550931343.18,47.7539,4.8125,14.9379
2019-02-23 09:15:44,1550931344.19,47.7539,4.40625,14.9379
2019-02-23 09:15:45,1550931345.19,47.7539,3.9375,14.9379
2019-02-23 09:15:45,1550931345.56,46.0352,3.9375,14.9379
2019-02-23 09:15:46,1550931346.19,46.0352,4.4375,14.9379
2019-02-23 09:15:46,1550931346.57,46.6328,4.4375,14.9379
2019-02-23 09:15:48,1550931348.21,46.6328,3.78125,14.9379
2019-02-23 09:15:49,1550931349.21,46.6328,4.1875,14.9379
2019-02-23 09:15:50,1550931350.22,46.6328,4.5,14.9379
2019-02-23 09:15:51,1550931351.22,46.6328,3.85938,14.9379
2019-02-23 09:15:53,1550931353.22,46.6328,4.53125,14.9379
2019-02-23 09:15:54,1550931354.23,46.6328,3.98438,14.9379
2019-02-23 09:15:55,1550931355.23,46.6328,3.78125,14.9379
2019-02-23 09:15:56,1550931356.23,46.6328,4.4375,14.9379
2019-02-23 09:15:57,1550931357.24,46.6328,4.1875,14.9379
2019-02-23 09:15:58,1550931358.24,46.6328,3.70312,14.9379
2019-02-23 09:15:59,1550931359.24,46.6328,4.28125,14.9379
2019-02-23 09:16:00,1550931360.25,46.6328,4.4375,14.9379
2019-02-23 09:16:01,1550931361.25,46.6328,3.76562,14.9379
2019-02-23 09:16:02,1550931362.25,46.6328,4.0625,14.9379
2019-02-23 09:16:03,1550931363.25,46.6328,4.53125,14.9379
2019-02-23 09:16:04,1550931364.26,46.6328,3.92188,14.9379
2019-02-23 09:16:05,1550931365.26,46.6328,4.03125,14.9379
2019-02-23 09:16:05,1550931365.56,47.9453,4.03125,14.9379
2019-02-23 09:16:06,1550931366.26,47.9453,4.78125,14.9379
2019-02-23 09:16:07,1550931367.27,47.9453,4.40625,14.9379
2019-02-23 09:16:08,1550931368.27,47.9453,4.09375,14.9379
2019-02-23 09:16:09,1550931369.27,47.9453,4.75,14.9379
2019-02-23 09:16:11,1550931371.28,47.9453,4.09375,14.9379
2019-02-23 09:16:12,1550931372.28,47.9453,4.625,14.9379
2019-02-23 09:16:13,1550931373.28,47.9453,4.90625,14.9379
2019-02-23 09:16:14,1550931374.28,47.9453,4.21875,14.9379
2019-02-23 09:16:15,1550931375.29,47.9453,4.375,14.9379
2019-02-23 09:16:16,1550931376.29,47.9453,4.9375,14.9379
2019-02-23 09:16:17,1550931377.30,47.9453,4.375,14.9379
2019-02-23 09:16:18,1550931378.30,47.9453,4.1875,14.9379
2019-02-23 09:16:19,1550931379.30,47.9453,4.90625,14.9379
2019-02-23 09:16:20,1550931380.31,47.9453,4.625,14.9379
2019-02-23 09:16:21,1550931381.31,47.9453,4.09375,14.9379
2019-02-23 09:16:22,1550931382.32,47.9453,4.71875,14.9379
2019-02-23 09:16:24,1550931384.32,47.9453,4.09375,14.9379
2019-02-23 09:16:25,1550931385.32,47.9453,4.46875,14.9379
2019-02-23 09:16:26,1550931386.33,47.9453,4.9375,14.9379
2019-02-23 09:16:27,1550931387.33,47.9453,4.28125,14.9379
2019-02-23 09:16:29,1550931389.33,47.9453,4.96875,14.9379
2019-02-23 09:16:30,1550931390.34,47.9453,4.4375,14.9379
2019-02-23 09:16:31,1550931391.34,47.9453,4.09375,14.9379
2019-02-23 09:16:32,1550931392.35,47.9453,4.84375,14.9379
2019-02-23 09:16:33,1550931393.35,47.9453,4.6875,14.9379
2019-02-23 09:16:34,1550931394.35,47.9453,4.09375,14.9379
2019-02-23 09:16:35,1550931395.36,47.9453,4.625,14.9379
2019-02-23 09:16:36,1550931396.36,47.9453,4.9375,14.9379
2019-02-23 09:16:37,1550931397.36,47.9453,4.1875,14.9379
2019-02-23 09:16:38,1550931398.36,47.9453,4.4375,14.9379
2019-02-23 09:16:39,1550931399.36,47.9453,5.03125,14.9379
2019-02-23 09:16:40,1550931400.37,47.9453,4.375,14.9379
2019-02-23 09:16:41,1550931401.37,47.9453,4.25,14.9379
2019-02-23 09:16:42,1550931402.37,47.9453,4.9375,14.9379
2019-02-23 09:16:43,1550931403.38,47.9453,4.625,14.9379
2019-02-23 09:16:44,1550931404.38,47.9453,4.125,14.9379
2019-02-23 09:16:45,1550931405.38,47.9453,4.78125,14.9379
2019-02-23 09:16:47,1550931407.38,47.9453,4.1875,14.9379
2019-02-23 09:16:48,1550931408.39,47.9453,4.5,14.9379
2019-02-23 09:16:49,1550931409.40,47.9453,5.03125,14.9379
2019-02-23 09:16:50,1550931410.40,47.9453,4.34375,14.9379
2019-02-23 09:16:52,1550931412.41,47.9453,5,14.9379
2019-02-23 09:16:53,1550931413.41,47.9453,4.59375,14.9379
2019-02-23 09:16:54,1550931414.41,47.9453,4.1875,14.9379
2019-02-23 09:16:55,1550931415.42,47.9453,4.84375,14.9379
2019-02-23 09:16:57,1550931417.42,47.9453,4.1875,14.9379
2019-02-23 09:16:58,1550931418.42,47.9453,4.65625,14.9379
2019-02-23 09:16:59,1550931419.43,47.9453,4.9375,14.9379
2019-02-23 09:17:00,1550931420.43,47.9453,4.28125,14.9379
2019-02-23 09:17:01,1550931421.43,47.9453,4.46875,14.9379
2019-02-23 09:17:02,1550931422.44,47.9453,5.0625,14.9379
2019-02-23 09:17:03,1550931423.44,47.9453,4.4375,14.9379
2019-02-23 09:17:04,1550931424.44,47.9453,4.25,14.9379
2019-02-23 09:17:05,1550931425.44,47.9453,5,14.9379
2019-02-23 09:17:06,1550931426.45,47.9453,4.65625,14.9379
2019-02-23 09:17:07,1550931427.45,47.9453,4.125,14.9379
2019-02-23 09:17:08,1550931428.45,47.9453,4.78125,14.9379
2019-02-23 09:17:09,1550931429.45,47.9453,4.90625,14.9379
2019-02-23 09:17:10,1550931430.46,47.9453,4.1875,14.9379
2019-02-23 09:17:11,1550931431.46,47.9453,4.53125,14.9379
2019-02-23 09:17:12,1550931432.46,47.9453,5,14.9379
2019-02-23 09:17:13,1550931433.47,47.9453,4.34375,14.9379
2019-02-23 09:17:15,1550931435.47,47.9453,5,14.9379
2019-02-23 09:17:16,1550931436.48,47.9453,4.5,14.9379
2019-02-23 09:17:17,1550931437.48,47.9453,4.1875,14.9379
2019-02-23 09:17:18,1550931438.48,47.9453,4.875,14.9379
2019-02-23 09:17:20,1550931440.49,47.9453,4.125,14.9379
2019-02-23 09:17:21,1550931441.50,47.9453,4.6875,14.9379
2019-02-23 09:17:22,1550931442.50,47.9453,4.9375,14.9379
2019-02-23 09:17:23,1550931443.50,47.9453,4.25,14.9379
2019-02-23 09:17:24,1550931444.51,47.9453,4.40625,14.9379
2019-02-23 09:17:25,1550931445.51,47.9453,4.6875,14.9379
2019-02-23 09:17:25,1550931445.56,45.3672,4.6875,14.9379
2019-02-23 09:17:26,1550931446.51,45.3672,3.84375,14.9379
2019-02-23 09:17:27,1550931447.51,45.3672,3.57812,14.9379
2019-02-23 09:17:28,1550931448.52,45.3672,4.28125,14.9379
2019-02-23 09:17:29,1550931449.52,45.3672,3.90625,14.9379
2019-02-23 09:17:30,1550931450.52,45.3672,3.42188,14.9379
2019-02-23 09:17:31,1550931451.52,45.3672,4.09375,14.9379
2019-02-23 09:17:33,1550931453.53,45.3672,3.5,14.9379
2019-02-23 09:17:34,1550931454.53,45.3672,3.89062,14.9379
2019-02-23 09:17:35,1550931455.53,45.3672,4.3125,14.9379
2019-02-23 09:17:36,1550931456.54,45.3672,3.65625,14.9379
2019-02-23 09:17:38,1550931458.54,45.3672,4.34375,14.9379
2019-02-23 09:17:39,1550931459.54,45.3672,3.84375,14.9379
2019-02-23 09:17:40,1550931460.55,45.3672,3.46875,14.9379
2019-02-23 09:17:41,1550931461.55,45.3672,4.1875,14.9379
2019-02-23 09:17:42,1550931462.55,45.3672,4.0625,14.9379
2019-02-23 09:17:43,1550931463.56,45.3672,3.48438,14.9379
2019-02-23 09:17:44,1550931464.56,45.3672,3.98438,14.9379
2019-02-23 09:17:45,1550931465.56,44.4805,4.15625,14.9379
2019-02-23 09:17:46,1550931466.57,44.4805,3.375,14.9379
2019-02-23 09:17:47,1550931467.57,44.4805,3.60938,14.9379
2019-02-23 09:17:48,1550931468.57,44.4805,4.15625,14.9379
2019-02-23 09:17:49,1550931469.57,44.4805,3.54688,14.9379
2019-02-23 09:17:50,1550931470.58,44.4805,3.34375,14.9379
2019-02-23 09:17:51,1550931471.58,44.4805,4.15625,14.9379
2019-02-23 09:17:52,1550931472.58,44.4805,3.84375,14.9379
2019-02-23 09:17:53,1550931473.58,44.4805,3.35938,14.9379
2019-02-23 09:17:54,1550931474.59,44.4805,3.9375,14.9379
2019-02-23 09:17:56,1550931476.59,44.4805,3.34375,14.9379
2019-02-23 09:17:57,1550931477.59,44.4805,3.73438,14.9379
2019-02-23 09:17:58,1550931478.60,44.4805,4.15625,14.9379
2019-02-23 09:17:59,1550931479.60,44.4805,3.45312,14.9379
2019-02-23 09:18:01,1550931481.61,44.4805,4.1875,14.9379
2019-02-23 09:18:02,1550931482.61,44.4805,3.71875,14.9379
2019-02-23 09:18:03,1550931483.61,44.4805,3.34375,14.9379
2019-02-23 09:18:04,1550931484.62,44.4805,4.0625,14.9379
2019-02-23 09:18:05,1550931485.56,46.3906,4.0625,14.9379
2019-02-23 09:18:06,1550931486.62,46.3906,3.67188,14.9379
2019-02-23 09:18:07,1550931487.62,46.3906,4.28125,14.9379
2019-02-23 09:18:08,1550931488.63,46.3906,4.5625,14.9379
2019-02-23 09:18:09,1550931489.63,46.3906,3.84375,14.9379
2019-02-23 09:18:10,1550931490.63,46.3906,4.03125,14.9379
2019-02-23 09:18:11,1550931491.63,46.3906,4.625,14.9379
2019-02-23 09:18:12,1550931492.64,46.3906,4.0625,14.9379
2019-02-23 09:18:13,1550931493.64,46.3906,3.85938,14.9379
2019-02-23 09:18:14,1550931494.64,46.3906,4.59375,14.9379
2019-02-23 09:18:15,1550931495.64,46.3906,4.25,14.9379
2019-02-23 09:18:16,1550931496.65,46.3906,3.78125,14.9379
2019-02-23 09:18:17,1550931497.65,46.3906,4.40625,14.9379
2019-02-23 09:18:19,1550931499.66,46.3906,3.6875,14.9379
2019-02-23 09:18:20,1550931500.66,46.3906,4.125,14.9379
2019-02-23 09:18:21,1550931501.66,46.3906,4.5625,14.9379
2019-02-23 09:18:22,1550931502.66,46.3906,3.85938,14.9379
2019-02-23 09:18:24,1550931504.67,46.3906,4.625,14.9379
2019-02-23 09:18:25,1550931505.56,48.3516,4.625,14.9379
2019-02-23 09:18:25,1550931505.67,48.3516,4.34375,14.9379
2019-02-23 09:18:27,1550931507.68,48.3516,5.0625,14.9379
2019-02-23 09:18:28,1550931508.68,48.3516,4.875,14.9379
2019-02-23 09:18:29,1550931509.68,48.3516,4.25,14.9379
2019-02-23 09:18:30,1550931510.69,48.3516,4.78125,14.9379
2019-02-23 09:18:31,1550931511.69,48.3516,5.03125,14.9379
2019-02-23 09:18:32,1550931512.69,48.3516,4.3125,14.9379
2019-02-23 09:18:33,1550931513.70,48.3516,4.53125,14.9379
2019-02-23 09:18:34,1550931514.70,48.3516,5.09375,14.9379
2019-02-23 09:18:35,1550931515.70,48.3516,4.5,14.9379
2019-02-23 09:18:36,1550931516.71,48.3516,4.3125,14.9379
2019-02-23 09:18:37,1550931517.71,48.3516,5.03125,14.9379
2019-02-23 09:18:38,1550931518.71,48.3516,4.75,14.9379
2019-02-23 09:18:39,1550931519.71,48.3516,4.1875,14.9379
2019-02-23 09:18:40,1550931520.72,48.3516,4.875,14.9379
2019-02-23 09:18:42,1550931522.72,48.3516,4.25,14.9379
2019-02-23 09:18:43,1550931523.72,48.3516,4.6875,14.9379
2019-02-23 09:18:44,1550931524.73,48.3516,5.09375,14.9379
2019-02-23 09:18:45,1550931525.73,48.3516,4.4375,14.9379
2019-02-23 09:18:47,1550931527.73,48.3516,5.125,14.9379
2019-02-23 09:18:48,1550931528.74,48.3516,4.625,14.9379
2019-02-23 09:18:49,1550931529.74,48.3516,4.25,14.9379
2019-02-23 09:18:50,1550931530.74,48.3516,5,14.9379
2019-02-23 09:18:52,1550931532.75,48.3516,4.3125,14.9379
2019-02-23 09:18:53,1550931533.75,48.3516,4.84375,14.9379
2019-02-23 09:18:54,1550931534.76,48.3516,5.09375,14.9379
2019-02-23 09:18:55,1550931535.76,48.3516,4.34375,14.9379
2019-02-23 09:18:56,1550931536.76,48.3516,4.59375,14.9379
2019-02-23 09:18:57,1550931537.76,48.3516,5.21875,14.9379
2019-02-23 09:18:58,1550931538.77,48.3516,4.5,14.9379
2019-02-23 09:18:59,1550931539.77,48.3516,4.375,14.9379
2019-02-23 09:19:00,1550931540.77,48.3516,5.125,14.9379
2019-02-23 09:19:01,1550931541.77,48.3516,4.8125,14.9379
2019-02-23 09:19:02,1550931542.78,48.3516,4.3125,14.9379
2019-02-23 09:19:03,1550931543.78,48.3516,4.9375,14.9379
2019-02-23 09:19:04,1550931544.78,48.3516,5.0625,14.9379
2019-02-23 09:19:05,1550931545.78,48.3516,4.375,14.9379
2019-02-23 09:19:06,1550931546.79,48.3516,4.6875,14.9379
2019-02-23 09:19:07,1550931547.79,48.3516,5.21875,14.9379
2019-02-23 09:19:08,1550931548.79,48.3516,4.5,14.9379
2019-02-23 09:19:10,1550931550.80,48.3516,5.15625,14.9379
2019-02-23 09:19:11,1550931551.80,48.3516,4.71875,14.9379
2019-02-23 09:19:12,1550931552.81,48.3516,4.3125,14.9379
2019-02-23 09:19:13,1550931553.81,48.3516,5,14.9379
2019-02-23 09:19:15,1550931555.82,48.3516,4.25,14.9379
2019-02-23 09:19:16,1550931556.82,48.3516,4.78125,14.9379
2019-02-23 09:19:17,1550931557.82,48.3516,5.125,14.9379
2019-02-23 09:19:18,1550931558.82,48.3516,4.34375,14.9379
2019-02-23 09:19:19,1550931559.83,48.3516,4.53125,14.9379
2019-02-23 09:19:20,1550931560.83,48.3516,5.21875,14.9379
2019-02-23 09:19:21,1550931561.83,48.3516,4.625,14.9379
2019-02-23 09:19:22,1550931562.83,48.3516,4.3125,14.9379
2019-02-23 09:19:23,1550931563.84,48.3516,5.09375,14.9379
2019-02-23 09:19:24,1550931564.84,48.3516,4.84375,14.9379
2019-02-23 09:19:25,1550931565.84,48.3516,4.3125,14.9379
2019-02-23 09:19:26,1550931566.85,48.3516,4.875,14.9379
2019-02-23 09:19:27,1550931567.85,48.3516,5,14.9379
2019-02-23 09:19:28,1550931568.85,48.3516,4.3125,14.9379
2019-02-23 09:19:29,1550931569.86,48.3516,4.6875,14.9379
2019-02-23 09:19:30,1550931570.86,48.3516,5.125,14.9379
2019-02-23 09:19:31,1550931571.86,48.3516,4.40625,14.9379
2019-02-23 09:19:33,1550931573.87,48.3516,5.09375,14.9379
2019-02-23 09:19:34,1550931574.87,48.3516,4.65625,14.9379
2019-02-23 09:19:35,1550931575.87,48.3516,4.25,14.9379
2019-02-23 09:19:36,1550931576.87,48.3516,4.9375,14.9379
2019-02-23 09:19:38,1550931578.88,48.3516,4.1875,14.9379
2019-02-23 09:19:39,1550931579.88,48.3516,4.71875,14.9379
2019-02-23 09:19:40,1550931580.88,48.3516,5.03125,14.9379
2019-02-23 09:19:41,1550931581.89,48.3516,4.3125,14.9379
2019-02-23 09:19:42,1550931582.89,48.3516,4.46875,14.9379
2019-02-23 09:19:43,1550931583.89,48.3516,5.15625,14.9379
2019-02-23 09:19:44,1550931584.90,48.3516,4.59375,14.9379
2019-02-23 09:19:45,1550931585.56,48.8281,4.59375,14.9379
2019-02-23 09:19:45,1550931585.90,48.8281,4.375,14.9379
2019-02-23 09:19:46,1550931586.90,48.8281,5.125,14.9379
2019-02-23 09:19:47,1550931587.91,48.8281,4.90625,14.9379
2019-02-23 09:19:48,1550931588.91,48.8281,4.375,14.9379
2019-02-23 09:19:49,1550931589.91,48.8281,4.96875,14.9379
2019-02-23 09:19:50,1550931590.92,48.8281,5.09375,14.9379
2019-02-23 09:19:51,1550931591.92,48.8281,4.40625,14.9379
2019-02-23 09:19:52,1550931592.92,48.8281,4.78125,14.9379
2019-02-23 09:19:53,1550931593.92,48.8281,5.34375,14.9379
2019-02-23 09:19:54,1550931594.93,48.8281,4.59375,14.9379
2019-02-23 09:19:56,1550931596.94,48.8281,5.28125,14.9379
2019-02-23 09:19:57,1550931597.94,48.8281,4.8125,14.9379
2019-02-23 09:19:58,1550931598.94,48.8281,4.34375,14.9379
2019-02-23 09:19:59,1550931599.95,48.8281,5.125,14.9379
2019-02-23 09:20:01,1550931601.95,48.8281,4.375,14.9379
2019-02-23 09:20:02,1550931602.95,48.8281,4.90625,14.9379
2019-02-23 09:20:03,1550931603.96,48.8281,5.28125,14.9379
2019-02-23 09:20:04,1550931604.96,48.8281,4.4375,14.9379
2019-02-23 09:20:05,1550931605.56,47.0391,4.4375,14.9379
2019-02-23 09:20:05,1550931605.96,47.0391,4.28125,14.9379
2019-02-23 09:20:06,1550931606.56,46.4414,4.28125,14.9379
2019-02-23 09:20:06,1550931606.96,46.4414,4.71875,14.9379
2019-02-23 09:20:07,1550931607.56,46.7969,4.71875,14.9379
2019-02-23 09:20:07,1550931607.97,46.7969,4.09375,14.9379
2019-02-23 09:20:08,1550931608.97,46.7969,3.875,14.9379
2019-02-23 09:20:09,1550931609.97,46.7969,4.6875,14.9379
2019-02-23 09:20:10,1550931610.98,46.7969,4.34375,14.9379
2019-02-23 09:20:11,1550931611.98,46.7969,3.75,14.9379
2019-02-23 09:20:12,1550931612.98,46.7969,4.40625,14.9379
2019-02-23 09:20:13,1550931613.98,46.7969,4.59375,14.9379
2019-02-23 09:20:14,1550931614.99,46.7969,3.79688,14.9379
2019-02-23 09:20:15,1550931615.99,46.7969,4.09375,14.9379
2019-02-23 09:20:16,1550931616.99,46.7969,4.75,14.9379
2019-02-23 09:20:17,1550931618.00,46.7969,4.03125,14.9379
2019-02-23 09:20:18,1550931619.00,46.7969,3.875,14.9379
2019-02-23 09:20:20,1550931620.00,46.7969,4.6875,14.9379
2019-02-23 09:20:21,1550931621.00,46.7969,4.25,14.9379
2019-02-23 09:20:22,1550931622.01,46.7969,3.75,14.9379
2019-02-23 09:20:23,1550931623.01,46.7969,4.5,14.9379
2019-02-23 09:20:25,1550931625.01,46.7969,3.875,14.9379
2019-02-23 09:20:25,1550931625.56,47.8711,3.875,14.9379
2019-02-23 09:20:26,1550931626.02,47.8711,4.375,14.9379
2019-02-23 09:20:27,1550931627.02,47.8711,4.96875,14.9379
2019-02-23 09:20:28,1550931628.02,47.8711,4.25,14.9379
2019-02-23 09:20:30,1550931630.03,47.8711,5,14.9379
2019-02-23 09:20:31,1550931631.03,47.8711,4.5,14.9379
2019-02-23 09:20:32,1550931632.03,47.8711,4.0625,14.9379
2019-02-23 09:20:33,1550931633.04,47.8711,4.96875,14.9379
2019-02-23 09:20:34,1550931634.04,47.8711,4.8125,14.9379
2019-02-23 09:20:35,1550931635.04,47.8711,4.09375,14.9379
2019-02-23 09:20:36,1550931636.04,47.8711,4.6875,14.9379
2019-02-23 09:20:37,1550931637.05,47.8711,5.03125,14.9379
2019-02-23 09:20:38,1550931638.05,47.8711,4.28125,14.9379
2019-02-23 09:20:40,1550931640.06,47.8711,5.0625,14.9379
2019-02-23 09:20:41,1550931641.06,47.8711,4.4375,14.9379
2019-02-23 09:20:42,1550931642.06,47.8711,4.21875,14.9379
2019-02-23 09:20:43,1550931643.07,47.8711,5,14.9379
2019-02-23 09:20:44,1550931644.07,47.8711,4.6875,14.9379
2019-02-23 09:20:45,1550931645.07,47.8711,4.0625,14.9379
2019-02-23 09:20:46,1550931646.07,47.8711,4.8125,14.9379
2019-02-23 09:20:47,1550931647.08,47.8711,4.96875,14.9379
2019-02-23 09:20:48,1550931648.08,47.8711,4.125,14.9379
